# El	 r	 dHdphi_overDelta_square_elements_list	 d2f01dphi2_abs_list	 dHdr_overDelta_square_matrix_elements_list	 df01dr_abs 
11898416.954165636	0.61	2.6126695755442158e-05	252.04343509337542	6.56396101723243e-05	1197731887.6474416
11898416.954165636	0.63	2.646135776821042e-05	201.90246941941052	5.851262949450656e-05	1104297481.096807
11898416.954165636	0.65	2.6769367346877283e-05	160.60641581102772	5.1815833658488465e-05	1016108322.6956637
11898416.954165636	0.67	2.7052194071419408e-05	126.67189041934249	4.555191414145865e-05	932761404.9507295
11898416.954165636	0.6900000000000001	2.7311223123726733e-05	98.8889002459684	3.972779356107844e-05	853945039.2658259
11898416.954165636	0.7100000000000001	2.7547744075434167e-05	76.23071806462049	3.434621570388844e-05	779284527.2246063
11898416.954165636	0.73	2.77629225527486e-05	57.88509163930717	2.9393200240945906e-05	708394487.56631
11898416.954165636	0.75	2.7957844142418848e-05	43.18867211652816	2.4869418371341242e-05	641079739.0928429
11898416.954165636	0.77	2.8133540644705816e-05	31.509383561545388	2.0778580735487138e-05	577148191.5372828
11898416.954165636	0.79	2.829095870492531e-05	22.340600095125343	1.7091063757813187e-05	516183340.84662306
11898416.954165636	0.81	2.8430966950457354e-05	15.332456773716311	1.3789345264048227e-05	457905371.2580157
11898416.954165636	0.8300000000000001	2.855438046159878e-05	10.111518692588568	1.0888227595692823e-05	402306354.35297877
11898416.954165636	0.85	2.8661941250261115e-05	6.298850502894136	8.368538686401438e-06	349079661.5002089
11898416.954165636	0.87	2.875432271458367e-05	3.6474540673878013	6.191663290660216e-06	297718099.35055083
11898416.954165636	0.89	2.8832149557744587e-05	1.9373485506925368	4.363488836937838e-06	248191182.98086393
11898416.954165636	0.91	2.8895964674608536e-05	0.9023534020706205	2.8853173714192035e-06	200489500.98040202
11898416.954165636	0.93	2.8946235795447445e-05	0.3368378485077095	1.7220636796488483e-06	154053539.07275426
11898416.954165636	0.9500000000000001	2.8983405804247888e-05	0.08980009126597203	8.618801855809891e-07	108655237.63548248
11898416.954165636	0.97	2.9007864248009575e-05	0.012713180107238223	3.058199663266346e-07	64456984.485906325
11898416.954165636	0.99	2.9019935154530697e-05	0.00017899576131693144	3.382512302499399e-08	21456515.24950289
14157232.601517623	0.01	5.649016140063377e-09	20235.866488322437	9.420513226852862e-05	268577333.1561581
14157232.601517623	0.03	4.100570504458766e-08	32475.99462524825	5.8828250836371774e-05	601821797.0360093
14157232.601517623	0.05	1.4694928937168504e-07	40649.65102751774	5.4752411273730635e-05	1154689296.7641847
14157232.601517623	0.06999999999999999	4.4498358130200915e-07	43105.956549780356	6.452123109360562e-05	1975411400.7291937
14157232.601517623	0.09	1.128559935995573e-06	41018.377154523296	8.32535346615909e-05	3042667822.806108
14157232.601517623	0.11	2.363488748911769e-06	35052.16826308205	0.00010769137923964585	4146594522.186288
14157232.601517623	0.13	4.130290048595118e-06	27007.998772342555	0.00013333430740557128	5026969576.094887
14157232.601517623	0.15000000000000002	6.2288557912948115e-06	19293.146558281205	0.00015645915261169516	5543890351.574269
14157232.601517623	0.17	8.437736064235703e-06	13242.090514706924	0.00017549759876773395	5722063329.701242
14157232.601517623	0.19	1.0613089537278267e-05	8975.810666108579	0.0001903490817753665	5660859214.758049
14157232.601517623	0.21000000000000002	1.2686215013019035e-05	6106.111175405827	0.00020140188181828097	5456810134.288251
14157232.601517623	0.23	1.4632018074393363e-05	4202.152464227608	0.00020907544060362788	5178668212.584455
14157232.601517623	0.25	1.6445864436762723e-05	2934.5709451382904	0.00021372368593211308	4869192051.412201
14157232.601517623	0.27	1.8131724771954468e-05	2080.853612610233	0.00021566127394174802	4553194020.50418
14157232.601517623	0.29000000000000004	1.9696873477808508e-05	1497.3228574190157	0.00021518581598065453	4244363305.7071805
14157232.601517623	0.31	2.1149584175657535e-05	1092.2197692603247	0.00021258973100947727	3949652903.7682304
14157232.601517623	0.33	2.249810949862571e-05	806.6191705477111	0.00020816716120512275	3672100944.546889
14157232.601517623	0.35000000000000003	2.3750278417960176e-05	602.2710237380571	0.00020220019285342773	3412673810.704526
14157232.601517623	0.37	2.491337918546035e-05	454.0747799670621	0.00019495080207865287	3171217831.6837115
14157232.601517623	0.39	2.5994110625759877e-05	345.29603502697506	0.00018667216014731078	2946889699.2434335
14157232.601517623	0.41000000000000003	2.6998561670732004e-05	264.54336170175156	0.00017760255776525346	2738528347.9406114
14157232.601517623	0.43	2.7932260071379708e-05	203.9617475024281	0.0001679483598524395	2544947378.603483
14157232.601517623	0.45	2.8800245139249048e-05	158.0999096299783	0.00015789141996533896	2364975957.461288
14157232.601517623	0.47000000000000003	2.9607098139784422e-05	123.10878386584793	0.00014760028860675528	2197422503.3572674
14157232.601517623	0.49	3.035696390655792e-05	96.21219086687847	0.00013722150889658536	2041166467.9591954
14157232.601517623	0.51	3.1053609043953334e-05	75.39495595789494	0.00012687603067326267	1895241135.7705436
14157232.601517623	0.53	3.170047830932997e-05	59.19064776982055	0.0001166681457967959	1758762908.2590797
14157232.601517623	0.55	3.2300712989460745e-05	46.51722366706907	0.00010668728918665988	1630869382.559744
14157232.601517623	0.5700000000000001	3.2857167580628174e-05	36.56346873327592	9.700660180446315e-05	1510791946.8408146
14157232.601517623	0.59	3.337245205916226e-05	28.714775401793293	8.768647212995583e-05	1397893778.4198136
14157232.601517623	0.61	3.3848967720397236e-05	22.504786287780277	7.877488762574205e-05	1291580754.9929879
14157232.601517623	0.63	3.4288915459311345e-05	17.581387979999437	7.030697519307592e-05	1191266586.5889065
14157232.601517623	0.65	3.469430688488704e-05	13.67483928565528	6.231060093647127e-05	1096452100.6031702
14157232.601517623	0.67	3.506699575304006e-05	10.572000278684026	5.4808028319711255e-05	1006731472.2874311
14157232.601517623	0.6900000000000001	3.540870008826933e-05	8.105976276874209	4.7811591218959525e-05	921702234.428657
14157232.601517623	0.7100000000000001	3.572100210211668e-05	6.150707624667731	4.1325338073724073e-05	840965591.5488013
14157232.601517623	0.73	3.6005357737083675e-05	4.60833148758584	3.535195049794019e-05	764203860.7904831
14157232.601517623	0.75	3.6263122685872774e-05	3.3975544218681555	2.9891811789965384e-05	691155891.5548015
14157232.601517623	0.77	3.6495561573407976e-05	2.452869172118946	2.4937609717928752e-05	621536443.5082287
14157232.601517623	0.79	3.67038428237384e-05	1.7257639522976065	2.04774032695198e-05	555069098.9178576
14157232.601517623	0.81	3.6889051534321385e-05	1.1772962907871036	1.650191598613195e-05	491553665.4987783
14157232.601517623	0.8300000000000001	3.7052207018849746e-05	0.7714854464344167	1.3000951124770944e-05	430810847.59933287
14157232.601517623	0.85	3.719425953018715e-05	0.4786989685438738	9.95692416443277e-06	372615588.6043407
14157232.601517623	0.87	3.7316088620841744e-05	0.2773245655354344	7.351721449540016e-06	316765287.6512017
14157232.601517623	0.89	3.7418515976377286e-05	0.14719710721310897	5.172574503043847e-06	263128890.5697129
14157232.601517623	0.91	3.750230677384934e-05	0.06837283094657522	3.403276416036497e-06	211549811.93689626
14157232.601517623	0.93	3.756816426765511e-05	0.02563822386259745	2.0221798503659668e-06	161808361.67278266
14157232.601517623	0.9500000000000001	3.76167359273943e-05	0.006908900849895107	1.012168357287122e-06	113750205.77588774
14157232.601517623	0.97	3.764861241822653e-05	0.000984038939084194	3.5774269342640496e-07	67237100.68356699
14157232.601517623	0.99	3.766432202470627e-05	1.3974814108521089e-05	3.910274480098035e-08	22169164.839607537
16844865.640996374	0.01	3.489234442429448e-08	722.7213972389536	0.000269469673766372	596777475.4355874
16844865.640996374	0.03	1.4397906755326466e-07	11160.952919112848	0.00011185574109232907	1041447616.5849227
16844865.640996374	0.05	3.848478617837946e-07	28528.948816947108	8.794626350045307e-05	1706632384.648844
16844865.640996374	0.06999999999999999	9.534825006126605e-07	31534.751508541165	8.847995969973113e-05	2617148114.9314103
16844865.640996374	0.09	2.0702459794597527e-06	24764.217261006364	9.793397298884661e-05	3695879134.4809084
16844865.640996374	0.11	3.8493229086309475e-06	15957.54558151422	0.0001129823538073791	4715484680.271761
16844865.640996374	0.13	6.18787360002121e-06	9161.206736584469	0.0001317273710950967	5472358304.367728
16844865.640996374	0.15000000000000002	8.844207322942612e-06	4986.8716453910465	0.00015230987542935124	5890047904.781899
16844865.640996374	0.17	1.1592798159170714e-05	2686.8242729228764	0.00017301908990243885	6012632918.907603
16844865.640996374	0.19	1.4291966930330686e-05	1468.417230194382	0.00019245126800312897	5928263939.688915
16844865.640996374	0.21000000000000002	1.6871841951028165e-05	823.5019547866249	0.0002095708031000125	5717708823.789029
16844865.640996374	0.23	1.9304632476505536e-05	475.77130452246274	0.0002237050476021737	5439087878.467062
16844865.640996374	0.25	2.1583476564769404e-05	283.200369432515	0.00023450060755464815	5129869172.940825
16844865.640996374	0.27	2.3711122873017557e-05	173.4037394607685	0.0002418661961821844	4812710975.9042425
16844865.640996374	0.29000000000000004	2.569444493934577e-05	108.97270620362339	0.00024590472335343815	4500584360.7715645
16844865.640996374	0.31	2.7541864709890544e-05	70.11955765626436	0.00024684584968026174	4200491360.6375036
16844865.640996374	0.33	2.92621750202758e-05	46.09272389677384	0.00024500020467171365	3915922044.6149755
16844865.640996374	0.35000000000000003	3.0864001166574346e-05	30.882495240569998	0.0002407224533550031	3648277575.0541954
16844865.640996374	0.37	3.235553770953735e-05	21.0443731384483	0.00023437201253097918	3397687191.21476
16844865.640996374	0.39	3.374443135680561e-05	14.561324939424582	0.00022629700580778316	3163596556.3627224
16844865.640996374	0.41000000000000003	3.50377560716707e-05	10.217397091607191	0.00021683747168169224	2945158985.7544723
16844865.640996374	0.43	3.624202769914983e-05	7.256803967499971	0.0002063096435035998	2741375288.1118627
16844865.640996374	0.45	3.736322816854393e-05	5.207062173307834	0.0001949862601809368	2551145211.836994
16844865.640996374	0.47000000000000003	3.840683718209168e-05	3.772175545758744	0.00018310897175436827	2373381996.286534
16844865.640996374	0.49	3.937787103361105e-05	2.7576114641516023	0.00017090311692723997	2207095660.275673
16844865.640996374	0.51	4.02809243373309e-05	2.030287090726211	0.00015856281747963675	2051360062.0476363
16844865.640996374	0.53	4.1120210185830816e-05	1.5026174968758947	0.0001462422450749009	1905281989.3960145
16844865.640996374	0.55	4.189959403206243e-05	1.1180038433334192	0.0001340745040844421	1768048322.0574052
16844865.640996374	0.5700000000000001	4.262262324798966e-05	0.8360732541228101	0.00012218062449590895	1638949868.254673
16844865.640996374	0.59	4.3292558421749507e-05	0.6268628827029402	0.00011065711712742874	1517335910.7132952
16844865.640996374	0.61	4.391240341673305e-05	0.47029167836276764	9.957520773271426e-05	1402591733.2485123
16844865.640996374	0.63	4.448492784590362e-05	0.35311634996318614	8.899472368369924e-05	1294167087.1694753
16844865.640996374	0.65	4.5012686310504306e-05	0.2651335280998958	7.89665866531685e-05	1191580585.1760125
16844865.640996374	0.67	4.549803965778026e-05	0.19842038775727433	6.952622695850236e-05	1094387692.3134642
16844865.640996374	0.6900000000000001	4.594317371699937e-05	0.14763993189006228	6.069599714547765e-05	1002171134.3804741
16844865.640996374	0.7100000000000001	4.635011282092894e-05	0.10913182927559034	5.2491997811266666e-05	914557057.8512682
16844865.640996374	0.73	4.672073332582439e-05	0.07993579703934289	4.4924142938725315e-05	831213182.2544707
16844865.640996374	0.75	4.705677778156383e-05	0.05773835851591385	3.7994205345496035e-05	751830139.7070929
16844865.640996374	0.77	4.735986544441115e-05	0.040944349583787294	3.169789143622796e-05	676118212.118257
16844865.640996374	0.79	4.763150088282119e-05	0.028397218569170688	2.6027397935676767e-05	603816395.0733548
16844865.640996374	0.81	4.787308440897662e-05	0.019141154095317407	2.0971484969361473e-05	534689514.8736293
16844865.640996374	0.8300000000000001	4.808592122746628e-05	0.01241030812196967	1.6515254263710747e-05	468516840.71096075
16844865.640996374	0.85	4.827122705156849e-05	0.007643732644289128	1.2641045159886479e-05	405091452.3555075
16844865.640996374	0.87	4.8430134389680837e-05	0.0044114801306452235	9.32959859996276e-06	344226254.4455098
16844865.640996374	0.89	4.856370044273716e-05	0.002332903046738714	6.560382788944404e-06	285750268.7280178
16844865.640996374	0.91	4.8672912196576546e-05	0.0010801939444623292	4.311315771159138e-06	229500485.91341355
16844865.640996374	0.93	4.875868927433042e-05	0.0004063435969049961	2.5591845735342714e-06	175321103.66551834
16844865.640996374	0.9500000000000001	4.88218885121625e-05	0.00011039794882520574	1.2806349092552394e-06	123073459.39269765
16844865.640996374	0.97	4.8863308064497194e-05	1.5814368462442233e-05	4.520491257793929e-07	72609300.40645312
16844865.640996374	0.99	4.888368871035238e-05	2.266980821779127e-07	4.9242658421720304e-08	23843366.751819834
20042723.493347347	0.01	2.0673817174565154e-07	276083.95715143456	0.00023724065156969132	1219344880.5813644
20042723.493347347	0.03	4.1683652411489706e-07	32236.55281218384	6.181339577132592e-05	1639759230.72203
20042723.493347347	0.05	8.81048737008775e-07	54.19727506433015	5.272104792854835e-05	2345579517.6770043
20042723.493347347	0.06999999999999999	1.8609760397297713e-06	3424.1600268960397	6.093463923089844e-05	3296749894.7429805
20042723.493347347	0.09	3.5726632807054864e-06	4914.905625010007	7.73212606700446e-05	4341553984.071402
20042723.493347347	0.11	6.052599438639876e-06	3564.326384758753	0.00010028191528874125	5262960859.832539
20042723.493347347	0.13	9.114285473090643e-06	1976.570398193575	0.0001282576899786344	5908632708.434661
20042723.493347347	0.15000000000000002	1.2478640894576292e-05	975.1502485657342	0.0001590028613407674	6244723418.50432
20042723.493347347	0.17	1.5913517397740616e-05	461.93758541925376	0.0001901035090440773	6322860154.231397
20042723.493347347	0.19	1.927645634649251e-05	218.63169701893145	0.00021947223737235662	6220116347.74029
20042723.493347347	0.21000000000000002	2.2495651234718825e-05	105.44912865466742	0.00024557163003699256	6004618408.0001
20042723.493347347	0.23	2.554103646899709e-05	52.290975582813566	0.0002674399538771995	5726037557.348694
20042723.493347347	0.25	2.840414880634544e-05	26.73501300312504	0.000284599985677268	5417286807.238483
20042723.493347347	0.27	3.108697573405333e-05	14.091037803731005	0.00029693681954494664	5098961097.954109
20042723.493347347	0.29000000000000004	3.3596318201412534e-05	7.650364052521215	0.0003046060677030412	4783429248.172342
20042723.493347347	0.31	3.594102271723038e-05	4.272753468417191	0.00030795261678546814	4477806115.103757
20042723.493347347	0.33	3.8130619839395186e-05	2.4473349809182925	0.0003074174267882412	4185888281.4103165
20042723.493347347	0.35000000000000003	4.017465022148645e-05	1.4331475585143567	0.00030347469228448633	3909412413.467427
20042723.493347347	0.37	4.2082331221785216e-05	0.8574730392172059	0.0002966176332921713	3648901000.1248612
20042723.493347347	0.39	4.386239563536218e-05	0.5238884390167937	0.0002873421256748873	3404181754.3728647
20042723.493347347	0.41000000000000003	4.552302552813457e-05	0.32556527816960024	0.0002761096956986064	3174667285.8956623
20042723.493347347	0.43	4.707183968458085e-05	0.20502728255641883	0.0002633325230904126	2959535968.159784
20042723.493347347	0.45	4.8515904371086996e-05	0.13099268304763886	0.00024938787226636895	2757877179.0302534
20042723.493347347	0.47000000000000003	4.9861754481346596e-05	0.0850052404716284	0.00023462118312485262	2568771712.2190113
20042723.493347347	0.49	5.111542533709799e-05	0.05578173777257005	0.00021933195500014845	2391312360.9847407
20042723.493347347	0.51	5.228249081380218e-05	0.03686176483476381	0.00020377293966429628	2224620270.2509933
20042723.493347347	0.53	5.33680986453266e-05	0.02458682711825253	0.0001881637901258062	2067872023.594979
20042723.493347347	0.55	5.437700192154597e-05	0.01658982032796642	0.00017269579700327162	1920309252.430313
20042723.493347347	0.5700000000000001	5.531359113645766e-05	0.011273680816035553	0.00015752760722755437	1781228978.0148404
20042723.493347347	0.59	5.618192598323985e-05	0.007682675627930947	0.00014278751798753694	1649979053.8759181
20042723.493347347	0.61	5.698576309529288e-05	0.005261822315660657	0.00012858129444678014	1525962020.2628653
20042723.493347347	0.63	5.772858028844275e-05	0.003628749743982966	0.00011499540725556475	1408633312.6068878
20042723.493347347	0.65	5.841359973244444e-05	0.0025089933144813205	0.0001020968005406628	1297493266.3789926
20042723.493347347	0.67	5.904380972557375e-05	0.0017318111442336406	8.993516964246434e-05	1192082291.246642
20042723.493347347	0.6900000000000001	5.9621983832232855e-05	0.0011941590345297163	7.854673636378466e-05	1091979675.3045256
20042723.493347347	0.7100000000000001	6.0150698007291844e-05	0.0008226216530047545	6.795619719114367e-05	996800782.9762282
20042723.493347347	0.73	6.063234657101331e-05	0.0005633879645409211	5.817761272126891e-05	906192485.0331929
20042723.493347347	0.75	6.106915678688668e-05	0.00038162007801843296	4.921598282749796e-05	819829831.7331976
20042723.493347347	0.77	6.146320186301582e-05	0.00025504644988704156	4.106901800562431e-05	737414178.7842301
20042723.493347347	0.79	6.181641286864431e-05	0.00016756633919721563	3.3728296189384854e-05	658671088.689723
20042723.493347347	0.81	6.21305897410756e-05	0.00010737058347735158	2.718011960654316e-05	583347652.9661025
20042723.493347347	0.8300000000000001	6.240741115811981e-05	6.641951613955643e-05	2.140645007307599e-05	511210237.8253424
20042723.493347347	0.85	6.264844342012697e-05	3.923956655703501e-05	1.638578103289473e-05	442043022.90443075
20042723.493347347	0.87	6.285514873559674e-05	2.1824082728144925e-05	1.2093821425059158e-05	375646613.31454694
20042723.493347347	0.89	6.302889285795826e-05	1.1148457305147323e-05	8.504060464878638e-06	311836152.5946655
20042723.493347347	0.91	6.317095184073447e-05	5.004888661907217e-06	5.588269806441616e-06	250440203.71958563
20042723.493347347	0.93	6.328251810600602e-05	1.8393763521440556e-06	3.3169581447221726e-06	191298347.33030483
20042723.493347347	0.9500000000000001	6.336470616939596e-05	4.908706095154395e-07	1.65976995843749e-06	134265347.17220676
20042723.493347347	0.97	6.341855785802103e-05	6.907284014727191e-08	5.857882904357256e-07	79189882.10144395
20042723.493347347	0.99	6.344504676186555e-05	9.794944346135984e-10	6.378629434731005e-08	25987820.81817901
23847668.102089796	0.01	6.673620879771192e-07	1337491.0243246837	4.056162071478391e-05	1918133127.2005267
23847668.102089796	0.03	1.0051716331644737e-06	311509.7950631137	1.621695790076471e-05	2334354173.3428926
23847668.102089796	0.05	1.8350253981199062e-06	56708.79821619809	2.368600769695382e-05	3065708553.801219
23847668.102089796	0.06999999999999999	3.419879566447946e-06	6850.15905411801	4.048782116420209e-05	4019691565.042317
23847668.102089796	0.09	5.928897296357393e-06	265.50594409079997	6.700060478991336e-05	4997672977.497733
23847668.102089796	0.11	9.296965745011737e-06	55.228878472413165	0.00010268331002883441	5811129747.018154
23847668.102089796	0.13	1.3257387176017858e-05	177.2109529756763	0.00014489126303142522	6353092449.6586075
23847668.102089796	0.15000000000000002	1.750026231019038e-05	166.5073119463912	0.00018988863849787803	6617360868.227126
23847668.102089796	0.17	2.1787785283862778e-05	117.02613674680063	0.0002341375776863407	6656379944.0945
23847668.102089796	0.19	2.597612427375686e-05	74.56405010194581	0.00027495645744969333	6536694888.155892
23847668.102089796	0.21000000000000002	2.9991297881283518e-05	46.07590252087967	0.00031060222693686117	6315808145.259946
23847668.102089796	0.23	3.3800897381115246e-05	28.374859158175465	0.0003401084474034216	6036192812.094226
23847668.102089796	0.25	3.7394751163983155e-05	17.616355887139544	0.00036309813728072657	5726790330.279123
23847668.102089796	0.27	4.0773953143456906e-05	11.078327490104476	0.0003796227731114952	5406398833.601218
23847668.102089796	0.29000000000000004	4.394509669919301e-05	7.063397953033163	0.0003900145880302768	5086786319.152815
