# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
63192410.14671489	0.06525423728813559	5308623.074651753	18581666.634324074
63192410.14671489	0.0805084745762712	5309623.038006307	18007553.482364655
63192410.14671489	0.09576271186440678	5310515.150288507	17360170.97698021
63192410.14671489	0.11101694915254237	5311231.444119555	16657041.26146698
63192410.14671489	0.12627118644067797	5311733.504289156	15914098.514983177
63192410.14671489	0.14152542372881355	5312007.202134723	15145406.924936295
63192410.14671489	0.15677966101694915	5312056.284574392	14363024.686964989
63192410.14671489	0.17203389830508475	5311896.454055027	13577096.526490211
63192410.14671489	0.18728813559322033	5311550.582825119	12795994.377985
63192410.14671489	0.2025423728813559	5311045.149126302	12026537.767345428
63192410.14671489	0.21779661016949153	5310407.738612358	11274141.420402527
63192410.14671489	0.2330508474576271	5309665.383949737	10543069.06465578
63192410.14671489	0.24830508474576268	5308843.525275066	9836555.116200924
63192410.14671489	0.2635593220338983	5307965.412257916	9156990.277626991
63192410.14671489	0.2788135593220339	5307051.810622826	8506070.771655083
63192410.14671489	0.29406779661016946	5306120.912672831	7884889.481373787
63192410.14671489	0.30932203389830504	5305188.380222143	7294057.508890152
63192410.14671489	0.32457627118644067	5304267.469869507	6733789.984487534
63192410.14671489	0.33983050847457624	5303369.206104928	6203982.234589577
63192410.14671489	0.3550847457627118	5302502.578794066	5704264.623051643
63192410.14671489	0.37033898305084745	5301674.749343544	5234062.807955503
63192410.14671489	0.385593220338983	5300891.255264885	4792655.302568197
63192410.14671489	0.4008474576271186	5300156.206611762	4379172.105035067
63192410.14671489	0.4161016949152542	5299472.470361158	3992671.662104368
63192410.14671489	0.4313559322033898	5298841.840590635	3632136.490324497
63192410.14671489	0.4466101694915254	5298265.193515833	3296498.815063238
63192410.14671489	0.46186440677966095	5297742.627264888	2984678.638141632
63192410.14671489	0.4771186440677966	5297273.586797186	2695561.7875857353
