phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
-2.06813627254509,0.005659324505888223,0.008016232428678518,0.07860445749865175,0.00018769345361880314
-2.0360721442885774,0.0057141281875264195,0.008399251269787786,0.0792096146299201,0.00019909304305267114
-2.004008016032065,0.005755813426866065,0.008814553207915772,0.07965945798689378,0.00020985326989188645
-1.9719438877755509,0.005784077234995608,0.009264691332529003,0.07995166057867803,0.00021990928663484326
-1.9398797595190382,0.005798707148675771,0.00975239794761857,0.08008497699302444,0.00022920645351747507
-1.9078156312625256,0.005799583760522598,0.010280588572405377,0.08005925559674235,0.00023770011514698781
-1.8757515030060128,0.0057866822223755195,0.010852364436556775,0.07987543764155182,0.0002453552754125627
-1.843687374749499,0.005760072695155684,0.011471013170795468,0.07953554331883979,0.0002521461837094596
-1.8116232464929862,0.005719919734341604,0.012140007372232458,0.07904264502947847,0.0002580558459054891
-1.7795591182364736,0.00566648061632153,0.012863000705879589,0.07840082835151936,0.00026307547359851233
-1.74749498997996,0.00560010262702448,0.01364382119077297,0.07761514139446624,0.00026720388507929966
-1.715430861723447,0.005521219350081433,0.014486461312194509,0.07669153341953024,0.0002704468710488506
-1.6833667334669344,0.0054303460070258824,0.015395064601851482,0.07563678377673701,0.0002728165375692027
-1.6513026052104216,0.005328073916419814,0.01637390833676973,0.07445842235844752,0.00027433063798045095
-1.6192384769539079,0.005215064152013012,0.017427382026204797,0.0731646428918461,0.0002750119046240005
-1.587174348697395,0.005092040491862122,0.018559961385080825,0.07176421048793322,0.00027488739020354615
-1.5551102204408824,0.004959781760527819,0.019776177533156674,0.07026636492998926,0.00027398782752116943
-1.5230460921843687,0.004819113674845235,0.021080581211891596,0.06868072121951148,0.0002723470151756223
-1.4909819639278559,0.004670900310173694,0.02247770187616903,0.06701716890219671,0.0002700012356311266
-1.4589178356713433,0.004516035308365393,0.023972001595637473,0.06528577167132961,0.0002669887108835273
-1.4268537074148304,0.004355432950882997,0.025567823790095416,0.06349666869229957,0.00026334909978956394
-1.3947895791583167,0.00419001922051949,0.02726933692434038,0.06165997901195465,0.0002591230400047348
-1.362725450901804,0.004020722973053824,0.029080473399075414,0.05978571031271418,0.0002543517364130117
-1.3306613226452912,0.0038484673359798632,0.0310048639942552,0.0578836731469153,0.0002490765969417468
-1.2985971943887775,0.0036741614452838424,0.033045768347674156,0.05596340164528517,0.00024333891574858534
-1.2665330661322647,0.003498692623267547,0.03520600208228777,0.05403408153850081,0.00023717960295217838
-1.234468937875752,0.003322919090806951,0.0374878613279655,0.05210448616651856,0.00023063895936021561
-1.2024048096192392,0.0031476632964182513,0.03989304551404738,0.050182920980784154,0.00022375649402947722
-1.1703406813627255,0.002973705932319759,0.04242257943490729,0.048277176873567244,0.00021657078197358446
-1.138276553106213,0.0028017806945957427,0.04507673570820208,0.046394492500381634,0.0002091193589132842
-1.1062124248497,0.002632569830866782,0.047854958851026475,0.044541525599346946,0.00020143864963814432
-1.0741482965931863,0.0024667005048401355,0.05075579228917371,0.04272433315871623,0.0001935639263128635
-1.0420841683366735,0.0023047419930412637,0.053776809685632615,0.04094836014348588,0.0001855292929103261
-1.0100200400801609,0.0021472037151988766,0.05691455202301936,0.039218436366441504,0.00017736769188079126
-0.9779559118236482,0.0019945340864421903,0.060164471897847425,0.03753878098006255,0.00016911092916534358
-0.9458917835671343,0.0018471201669233053,0.06352088647981775,0.03591301397477677,0.00016078971372500216
-0.9138276553106216,0.0017052880729299348,0.06697694055458878,0.034344173996952825,0.00015243370787762042
-0.8817635270541089,0.0015693041032037933,0.07052458100231554,0.032834741747044115,0.00014407158490605074
-0.849699398797595,0.0014393765251953178,0.07415454396586348,0.031386668184240234,0.00013573109061626082
-0.8176352705410824,0.0013156579584964316,0.07785635583199056,0.030001406748175037,0.00012743910577681398
-0.7855711422845697,0.0011982482867913253,0.08161834898673381,0.028679948809595172,0.00011922170665521018
-0.753507014028057,0.0010871980254027547,0.0854276931143478,0.027422861578961486,0.00011110422117629485
-0.7214428857715431,0.0009825120688979588,0.08927044258984584,0.026230327733006088,0.00010311127855766387
-0.6893787575150304,0.0008841537422260911,0.09313160027174325,0.025102186062341422,9.526685062150645e-05
-0.6573146292585177,0.000792049079420186,0.09699519773799202,0.024037972496212947,8.759428333643383e-05
-0.6252505010020039,0.000706091255909378,0.10084439172902276,0.023036960921217594,8.011631750161083e-05
-0.5931863727454912,0.0006261451038165868,0.10466157627259216,0.022098203277089324,7.285509784395559e-05
-0.5611222444889785,0.0005520516441020791,0.10842850967155353,0.0212205684823338,6.58321701524827e-05
-0.5290581162324658,0.00048363257487012146,0.11212645524389492,0.020402779813553904,5.9068466417197864e-05
-0.49699398797595196,0.0004206946613831717,0.11573633442081596,0.01964345043285775,5.2584278268497034e-05
-0.4649298597194393,0.0003630339801143817,0.1192388905396713,0.01894111682610506,4.6399219322110624e-05
-0.43286573146292656,0.00031043997629731705,0.12261486142067043,0.018294269979453374,4.053217731963497e-05
-0.4008016032064127,0.0002626993016865839,0.12584515859535414,0.01770138418149275,3.500125721125575e-05
-0.36873747494990006,0.00021959940641563678,0.12891105086674617,0.017160943392218783,2.982371655124405e-05
-0.33667334669338733,0.0001809318657330992,0.13179434973077284,0.016671465167466034,2.501589476450106e-05
-0.3046092184368746,0.00014649542883882273,0.1344775940803923,0.01623152216770666,2.0593137990614656e-05
-0.27254509018036077,0.00011609878287057975,0.13694423155137259,0.01583976131305409,1.656972131792644e-05
-0.2404809619238481,8.956303018368931e-05,0.13917879385432513,0.015494920671836188,1.2958770282123605e-05
-0.20841683366733538,6.672388132016377e-05,0.14116706347288233,0.015195844188346335,9.772183520742586e-06
-0.17635270541082157,4.743356941467154e-05,0.1428962291931703,0.014941494366628106,7.020558446525364e-06
-0.14428857715430884,3.1562494197991856e-05,0.14435502806417014,0.014730963031827752,4.713121729529704e-06
-0.11222444889779615,1.9000605234778793e-05,0.14553387157024153,0.014563480289283977,2.857666262006894e-06
-0.08016032064128345,9.658534603966345e-06,0.14642495402294664,0.014438421794743538,1.4604961240278934e-06
-0.04809619238476962,3.4684889607480572e-06,0.14702234144526616,0.014355314437574984,5.263808753159107e-07
-0.016032064128256918,3.849099011469213e-07,0.1473220395222569,0.014313840523340109,5.8520274291427e-08
0.016032064128255787,3.849099011468668e-07,0.1473220395222569,0.014313840523340109,5.8520274291418766e-08
0.04809619238476962,3.4684889607480572e-06,0.14702234144526616,0.014355314437574984,5.263808753159107e-07
0.08016032064128233,9.658534603966071e-06,0.14642495402294664,0.014438421794743538,1.4604961240278536e-06
0.11222444889779502,1.900060523477841e-05,0.1455338715702416,0.014563480289283974,2.857666262006837e-06
0.14428857715430773,3.156249419799132e-05,0.14435502806417014,0.014730963031827738,4.713121729529627e-06
0.17635270541082157,4.743356941467154e-05,0.1428962291931703,0.01494149436662811,7.020558446525364e-06
0.20841683366733427,6.672388132016296e-05,0.14116706347288238,0.015195844188346325,9.772183520742469e-06
0.24048096192384696,8.956303018368846e-05,0.13917879385432533,0.015494920671836188,1.2958770282123488e-05
0.27254509018036077,0.00011609878287057975,0.1369442315513726,0.01583976131305409,1.656972131792644e-05
0.3046092184368735,0.00014649542883882148,0.13447759408039253,0.016231522167706666,2.059313799061452e-05
0.3366733466933862,0.00018093186573309804,0.1317943497307731,0.01667146516746604,2.5015894764500905e-05
0.3687374749498989,0.00021959940641563529,0.12891105086674637,0.017160943392218766,2.982371655124384e-05
0.4008016032064127,0.0002626993016865839,0.12584515859535414,0.01770138418149274,3.5001257211255766e-05
0.43286573146292545,0.000310439976297315,0.12261486142067046,0.01829426997945335,4.0532177319634735e-05
0.4649298597194381,0.00036303398011437987,0.11923889053967136,0.018941116826105022,4.639921932211039e-05
0.49699398797595196,0.0004206946613831717,0.11573633442081592,0.01964345043285775,5.2584278268497034e-05
0.5290581162324647,0.00048363257487011945,0.11212645524389492,0.02040277981355389,5.90684664171976e-05
