# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
14157232.601517623	0.79	1.5420036983910326e-09	8.806530634875264e-13
14157232.601517623	0.81	1.5654606236703463e-09	6.106182926176919e-13
14157232.601517623	0.8300000000000001	1.5863224969412676e-09	4.056247702651061e-13
14157232.601517623	0.85	1.6046360693959266e-09	2.541578697788931e-13
14157232.601517623	0.87	1.6204525121753387e-09	1.48244369300332e-13
14157232.601517623	0.89	1.6338263573830578e-09	7.90662921653234e-14
14157232.601517623	0.91	1.644815041395731e-09	3.670140478291038e-14
14157232.601517623	0.93	1.6534787007104677e-09	1.3638884986572027e-14
14157232.601517623	0.9500000000000001	1.6598795677186626e-09	3.645701687466587e-15
14157232.601517623	0.97	1.6640817420104472e-09	5.215918995515094e-16
14157232.601517623	0.99	1.6661509504217792e-09	7.436265023949587e-18
16844865.640996374	0.01	4.862371557318202e-17	7.653401259120069e-09
16844865.640996374	0.03	1.071762780643721e-15	6.194737592400849e-09
16844865.640996374	0.05	1.1225579791239634e-14	1.5606809013217646e-09
16844865.640996374	0.06999999999999999	8.852863164574499e-14	4.064052394002089e-10
16844865.640996374	0.09	5.215625243138585e-13	1.3531200276039092e-10
16844865.640996374	0.11	2.258599643523752e-12	6.525943428936135e-11
16844865.640996374	0.13	7.302697789351274e-12	4.35079045789879e-11
16844865.640996374	0.15000000000000002	1.8425273863228788e-11	3.453711100778643e-11
16844865.640996374	0.17	3.826608540138239e-11	2.9023803708217182e-11
16844865.640996374	0.19	6.860831064523269e-11	2.4415518151368464e-11
16844865.640996374	0.21000000000000002	1.1019150796794873e-10	2.0180390013264213e-11
16844865.640996374	0.23	1.6287620110729004e-10	1.6344149202548304e-11
16844865.640996374	0.25	2.2591058090097096e-10	1.3006438313139468e-11
16844865.640996374	0.27	2.981735345514496e-10	1.021184000433565e-11
16844865.640996374	0.29000000000000004	3.7835888927773995e-10	7.940429383522239e-12
16844865.640996374	0.31	4.6510244006572497e-10	6.1339938027930585e-12
16844865.640996374	0.33	5.570630989253144e-10	4.719218046502434e-12
16844865.640996374	0.35000000000000003	6.529712561873558e-10	3.6225043763968682e-12
16844865.640996374	0.37	7.516556361088085e-10	2.7777901861541296e-12
16844865.640996374	0.39	8.520557460468634e-10	2.129892662649357e-12
16844865.640996374	0.41000000000000003	9.53224535714831e-10	1.634247556255222e-12
16844865.640996374	0.43	1.0543255142891363e-09	1.2552515433932816e-12
16844865.640996374	0.45	1.1546271024306182e-09	9.650804610597711e-13
16844865.640996374	0.47000000000000003	1.2534951216151705e-09	7.429301973661834e-13
16844865.640996374	0.49	1.3503842653438111e-09	5.729220770398669e-13
16844865.640996374	0.51	1.4448296447904287e-09	4.423738907040507e-13
16844865.640996374	0.53	1.5364386840318332e-09	3.417149219569946e-13
16844865.640996374	0.55	1.6248833096601846e-09	2.641659581752323e-13
16844865.640996374	0.5700000000000001	1.709892718677172e-09	2.044874627076894e-13
16844865.640996374	0.59	1.7912468468730908e-09	1.5825635429056028e-13
16844865.640996374	0.61	1.8687703672584027e-09	1.2223785401925816e-13
16844865.640996374	0.63	1.942327266682076e-09	9.427964815155814e-14
16844865.640996374	0.65	2.011816054674497e-09	7.260876306020434e-14
16844865.640996374	0.67	2.077165459148967e-09	5.565886651249382e-14
16844865.640996374	0.6900000000000001	2.1383305648487057e-09	4.234875358424512e-14
16844865.640996374	0.7100000000000001	2.195289435866864e-09	3.1971724695358485e-14
16844865.640996374	0.73	2.248040094321964e-09	2.3896838019497283e-14
16844865.640996374	0.75	2.2965978087178217e-09	1.7586659752039137e-14
16844865.640996374	0.77	2.3409927735884256e-09	1.2683291654549555e-14
16844865.640996374	0.79	2.381268068455205e-09	8.930835443554679e-15
16844865.640996374	0.81	2.417477745341529e-09	6.095873127142492e-15
16844865.640996374	0.8300000000000001	2.449685176365938e-09	3.988501351036029e-15
16844865.640996374	0.85	2.4779617196857903e-09	2.4735061594251458e-15
