# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
50000000.0	0.05	4186674.5741787255	3778420.7263183594
50000000.0	0.06525423728813559	4176647.4355376787	3526719.686279297
50000000.0	0.0805084745762712	4165473.8891513124	3252450.7067871094
50000000.0	0.09576271186440678	4153673.4853485227	2970674.9340820312
50000000.0	0.11101694915254237	4141635.8911377974	2692424.6630859375
50000000.0	0.12627118644067797	4129639.821478095	2425230.3295898438
50000000.0	0.14152542372881355	4117877.9232838927	2173837.32421875
50000000.0	0.15677966101694915	4106479.200264658	1940919.9169921875
50000000.0	0.17203389830508475	4095526.7324579326	1727647.3937988281
50000000.0	0.18728813559322033	4085070.8901098333	1534153.6560058594
50000000.0	0.2025423728813559	4075138.92886609	1359874.0942382812
50000000.0	0.21779661016949153	4065741.876555282	1203797.2631835938
50000000.0	0.2330508474576271	4056879.4546140977	1064654.6704101562
50000000.0	0.24830508474576268	4048543.591662111	941051.0083007812
50000000.0	0.2635593220338983	4040720.932804736	831539.5092773438
50000000.0	0.2788135593220339	4033394.632533393	734721.3500976562
50000000.0	0.29406779661016946	4026545.6355917254	649244.1796875
50000000.0	0.30932203389830504	4020153.590916359	573846.4599609375
50000000.0	0.32457627118644067	4014197.5019293856	507374.53857421875
50000000.0	0.33983050847457624	4008656.1869280236	448777.28759765625
50000000.0	0.3550847457627118	4003508.602414238	397110.0146484375
50000000.0	0.37033898305084745	3998734.067357859	351527.05810546875
50000000.0	0.385593220338983	3994312.415798021	311283.5009765625
50000000.0	0.4008474576271186	3990224.097605774	275717.98828125
50000000.0	0.4161016949152542	3986450.2417849954	244252.72705078125
50000000.0	0.4313559322033898	3982972.6927620745	216379.09423828125
50000000.0	0.4466101694915254	3979774.0272753555	191658.9111328125
50000000.0	0.46186440677966095	3976837.557416607	169702.6025390625
50000000.0	0.4771186440677966	3974147.3238789793	150184.48974609375
50000000.0	0.49237288135593216	3971688.0823745616	132803.67919921875
50000000.0	0.5076271186440677	3969445.2853868417	117313.3740234375
50000000.0	0.5228813559322034	3967405.060839286	103496.0009765625
50000000.0	0.538135593220339	3965554.1888328046	91158.11279296875
50000000.0	0.5533898305084746	3963880.0772897955	80140.10009765625
50000000.0	0.5686440677966101	3962370.737110864	70295.69091796875
50000000.0	0.5838983050847457	3961014.757279667	61497.88330078125
50000000.0	0.5991525423728814	3959801.280225426	53644.41650390625
50000000.0	0.614406779661017	3958719.9776600515	46632.41455078125
50000000.0	0.6296610169491526	3957761.027038516	40383.8525390625
50000000.0	0.6449152542372881	3956915.0887410124	34819.27734375
50000000.0	0.6601694915254237	3956173.284038348	29876.55029296875
50000000.0	0.6754237288135593	3955527.1738753873	25492.587890625
50000000.0	0.690677966101695	3954968.73848764	21618.08349609375
50000000.0	0.7059322033898305	3954490.3578519467	18206.89453125
50000000.0	0.7211864406779661	3954084.792962264	15212.900390625
50000000.0	0.7364406779661017	3953745.167914299	12597.978515625
50000000.0	0.7516949152542373	3953464.9527781294	10330.751953125
50000000.0	0.7669491525423728	3953237.947234474	8371.12060546875
