El,r,Fidelidad
33761698.43250775,0.6900000000000001,(0.44872762788380094+5.873403241118011e-06j)
33761698.43250775,0.7100000000000001,(0.4401316045367471+6.43704870963564e-06j)
33761698.43250775,0.73,(0.42520028337706506+2.621114428315067e-07j)
33761698.43250775,0.75,(0.4038162898854149-2.146411510505073e-06j)
33761698.43250775,0.77,(0.37618202801918715-1.1516578728383896e-05j)
33761698.43250775,0.79,(0.34280602757612405-5.44007295469208e-06j)
33761698.43250775,0.81,(0.30457313308945605+6.114166920345818e-06j)
33761698.43250775,0.8300000000000001,(0.26267853422321374+1.4714537427831816e-05j)
33761698.43250775,0.85,(0.2186435097417543+7.272176651536836e-06j)
33761698.43250775,0.87,(0.1742005019359293+3.163127095818587e-06j)
33761698.43250775,0.89,(0.13123067181885464+6.4227792120341356e-06j)
33761698.43250775,0.91,(0.09166935006700275+1.0725482999887734e-05j)
33761698.43250775,0.93,(0.05738661216594597-1.0739118149474376e-06j)
33761698.43250775,0.9500000000000001,(0.030042535784096564-2.6115941376470742e-06j)
33761698.43250775,0.97,(0.011004888700022015+2.2842770934580963e-06j)
33761698.43250775,0.99,(0.0012343537855036785+7.538747499663732e-07j)
40171076.50307777,0.01,(0.5509015015339732+1.2031464315273008e-05j)
40171076.50307777,0.03,(0.5379534092430691+1.4771248237629413e-05j)
40171076.50307777,0.05,(0.5138534620431962+1.2644443259817397e-05j)
40171076.50307777,0.06999999999999999,(0.48201179246664605+1.3069739794911611e-05j)
40171076.50307777,0.09,(0.4465202339674465+6.201068654084345e-06j)
40171076.50307777,0.11,(0.4111087379005628+2.8291955550855266e-06j)
40171076.50307777,0.13,(0.3783697657380503+2.920122223881334e-06j)
40171076.50307777,0.15000000000000002,(0.3496982804003252+1.0188972654372112e-05j)
40171076.50307777,0.17,(0.3255887554296087+4.081161624722005e-06j)
40171076.50307777,0.19,(0.30605139365419665+7.67114323833827e-06j)
40171076.50307777,0.21000000000000002,(0.2908012252240606+3.5849442799366312e-06j)
40171076.50307777,0.23,(0.2794773623351322+5.228769024889339e-07j)
40171076.50307777,0.25,(0.2717133753355609-6.76544317529052e-06j)
40171076.50307777,0.27,(0.2671821138014857+1.9650758131422033e-08j)
40171076.50307777,0.29000000000000004,(0.26559436168499706+8.050393492853634e-07j)
40171076.50307777,0.31,(0.2666791679924295+1.1208141526902906e-06j)
40171076.50307777,0.33,(0.27025351259209934+3.827994993400143e-06j)
40171076.50307777,0.35000000000000003,(0.27612381511881795+1.5662676132522395e-06j)
40171076.50307777,0.37,(0.28410625491654534-1.862079323500246e-06j)
40171076.50307777,0.39,(0.2940490288497474-3.5025956509342962e-06j)
40171076.50307777,0.41000000000000003,(0.3057769102189992-4.2564244118112655e-06j)
40171076.50307777,0.43,(0.31909927545254585-5.368428049876942e-06j)
40171076.50307777,0.45,(0.33376584909246687+8.642257301088381e-07j)
40171076.50307777,0.47000000000000003,(0.34950297543910197-1.0564825721111327e-06j)
40171076.50307777,0.49,(0.3659779774106079+2.6348625798018485e-07j)
40171076.50307777,0.51,(0.3827541877665403-7.653491757487088e-06j)
40171076.50307777,0.53,(0.39937708237788233+4.169780833187925e-06j)
40171076.50307777,0.55,(0.4153001946208135-9.996031870796125e-06j)
40171076.50307777,0.5700000000000001,(0.42990221704463805+2.9078895031061886e-06j)
40171076.50307777,0.59,(0.4425124790546032+2.0179246763048534e-06j)
40171076.50307777,0.61,(0.45241668904594534+7.860469297711724e-06j)
40171076.50307777,0.63,(0.45891440452463916-5.2239699416814715e-06j)
40171076.50307777,0.65,(0.4612940624888705-3.961957398649337e-06j)
40171076.50307777,0.67,(0.45894574801987953-1.0677229589802002e-05j)
40171076.50307777,0.6900000000000001,(0.4513196472480924-4.215903466673799e-06j)
40171076.50307777,0.7100000000000001,(0.4380672456215978-9.422720415644705e-06j)
40171076.50307777,0.73,(0.4190080693573411+1.517396798232088e-05j)
40171076.50307777,0.75,(0.3942095218995729-3.55790586068605e-06j)
40171076.50307777,0.77,(0.3639947989294828-7.563344091119689e-07j)
40171076.50307777,0.79,(0.32898559862231114+4.680772345222142e-06j)
40171076.50307777,0.81,(0.29008437452171837+2.951797221179864e-06j)
40171076.50307777,0.8300000000000001,(0.24846393671138023+9.216240825721772e-06j)
40171076.50307777,0.85,(0.20553849517527967+1.0784922730467005e-05j)
40171076.50307777,0.87,(0.16285609451848582-3.948168476426168e-06j)
40171076.50307777,0.89,(0.12210287333424785+2.1819561255605524e-06j)
40171076.50307777,0.91,(0.0849585538436691+3.1370331176970355e-07j)
40171076.50307777,0.93,(0.05301492278653402+1.4199277538026054e-07j)
40171076.50307777,0.9500000000000001,(0.02768753441973352+4.360933900940631e-06j)
40171076.50307777,0.97,(0.010125363519003353+2.773946954730044e-06j)
40171076.50307777,0.99,(0.001134683856155128+4.5753304688443044e-07j)
47797221.77313053,0.01,(0.5406864948473962-2.233368871577802e-06j)
47797221.77313053,0.03,(0.5294398450391647+7.228165893818502e-06j)
47797221.77313053,0.05,(0.5090634674736697+8.447394068514303e-06j)
47797221.77313053,0.06999999999999999,(0.48291075354730617+1.4916972891245099e-05j)
47797221.77313053,0.09,(0.4544307781695158+3.879298898624533e-06j)
47797221.77313053,0.11,(0.42638960105393003+3.4350924288159528e-06j)
47797221.77313053,0.13,(0.40053769278072304-5.050617866495826e-06j)
47797221.77313053,0.15000000000000002,(0.3778092665355408+4.699934043642063e-06j)
47797221.77313053,0.17,(0.3585729737187356-2.4179688633154395e-06j)
47797221.77313053,0.19,(0.34286550119870624-2.595431711845153e-06j)
47797221.77313053,0.21000000000000002,(0.33057947474150584+2.2377616926576948e-06j)
47797221.77313053,0.23,(0.3215163313614183+4.332091631548185e-06j)
47797221.77313053,0.25,(0.3154661452535838+6.38077296665151e-08j)
47797221.77313053,0.27,(0.3122155903978144+2.9287388993416344e-06j)
47797221.77313053,0.29000000000000004,(0.3115716321717724+5.8135087518860265e-06j)
47797221.77313053,0.31,(0.31335089305714375+4.817791844840675e-06j)
47797221.77313053,0.33,(0.31738319674257204-1.0944722888248268e-06j)
47797221.77313053,0.35000000000000003,(0.3234855475357137+6.374291029938914e-06j)
47797221.77313053,0.37,(0.33147185937479656+3.379723321561465e-06j)
47797221.77313053,0.39,(0.34117646053311107-2.080313188226506e-06j)
47797221.77313053,0.41000000000000003,(0.3523819832485731+3.7497816027944805e-06j)
47797221.77313053,0.43,(0.36483835066285+1.6915219768667425e-06j)
47797221.77313053,0.45,(0.37829333658592973+3.947490962405209e-06j)
47797221.77313053,0.47000000000000003,(0.3923908098435484+1.7934510863819232e-06j)
47797221.77313053,0.49,(0.40677471226149386-3.02893431495982e-06j)
47797221.77313053,0.51,(0.42099585469684025-6.8806485306509765e-06j)
47797221.77313053,0.53,(0.43457419413685594-2.018458949883774e-06j)
47797221.77313053,0.55,(0.4469575093602818-6.146097130829791e-07j)
47797221.77313053,0.5700000000000001,(0.45757293692428236-5.5719214158591805e-06j)
47797221.77313053,0.59,(0.4657986635245354+3.027102486959469e-06j)
47797221.77313053,0.61,(0.47101736237931546+9.581746296382623e-06j)
47797221.77313053,0.63,(0.4726217011338194+6.980996780745899e-06j)
47797221.77313053,0.65,(0.47006071333413035+3.3373842051494566e-06j)
47797221.77313053,0.67,(0.462865743564786-1.0326532133021093e-07j)
47797221.77313053,0.6900000000000001,(0.45066828192122743+2.972097908898947e-07j)
47797221.77313053,0.7100000000000001,(0.4332720692278866-4.9824342333506e-06j)
47797221.77313053,0.73,(0.4106618570117805-4.561700510151158e-06j)
47797221.77313053,0.75,(0.38303821722549647-2.8345699733346167e-06j)
47797221.77313053,0.77,(0.35082559732978513+9.377740345540951e-06j)
47797221.77313053,0.79,(0.31471575777823635-4.398073532238348e-06j)
47797221.77313053,0.81,(0.2755779342469422-6.1969191191682516e-06j)
47797221.77313053,0.8300000000000001,(0.23455581377832807+9.440346423921458e-06j)
47797221.77313053,0.85,(0.19292814939864167-8.877465808903868e-07j)
47797221.77313053,0.87,(0.1521052726140761+1.8172703539126774e-06j)
47797221.77313053,0.89,(0.11355071950310844+4.8169552206581255e-06j)
47797221.77313053,0.91,(0.07871801732141805+1.4937453388150682e-06j)
47797221.77313053,0.93,(0.048977860788523946+2.978700484868085e-06j)
47797221.77313053,0.9500000000000001,(0.025523686374259624+2.616841236082694e-06j)
47797221.77313053,0.97,(0.009319755782383605+2.099779555645781e-06j)
47797221.77313053,0.99,(0.0010436504654939688+1.0098687030809354e-06j)
56871127.39074311,0.01,(0.5310865982384231+1.1401529826156689e-05j)
56871127.39074311,0.03,(0.5218231046461582+6.298351435929105e-06j)
56871127.39074311,0.05,(0.5053506791746366-4.329175042757649e-06j)
56871127.39074311,0.06999999999999999,(0.4847269985541809+9.75938425317361e-06j)
56871127.39074311,0.09,(0.46275627605546615+1.612173675498768e-06j)
56871127.39074311,0.11,(0.4414525292142433+6.359368015907856e-06j)
56871127.39074311,0.13,(0.42198334199714277+4.243885380014204e-06j)
56871127.39074311,0.15000000000000002,(0.40494182674460605+3.6385300612622584e-06j)
56871127.39074311,0.17,(0.3905586394423238+7.831240755015365e-06j)
56871127.39074311,0.19,(0.37886893311599523-6.867984091995236e-08j)
56871127.39074311,0.21000000000000002,(0.3698375774743675-1.0995372419773135e-06j)
56871127.39074311,0.23,(0.3633509084066363-1.1387544258071383e-06j)
56871127.39074311,0.25,(0.3593068688231389+1.3038870314884015e-06j)
56871127.39074311,0.27,(0.35758515743330743-1.6101758366319385e-06j)
56871127.39074311,0.29000000000000004,(0.3580517148685519+1.1914380132835353e-06j)
56871127.39074311,0.31,(0.36058228873028614-3.273409692067568e-07j)
56871127.39074311,0.33,(0.3650038762184155+2.890499273321207e-06j)
56871127.39074311,0.35000000000000003,(0.3711888306106917-3.5553576969057964e-06j)
56871127.39074311,0.37,(0.37894502379950634+5.733992978323112e-06j)
56871127.39074311,0.39,(0.3880771312611111-1.7529435414760904e-06j)
56871127.39074311,0.41000000000000003,(0.3983580846256526+9.093907179778296e-06j)
56871127.39074311,0.43,(0.4095090424075653-1.1912795259833832e-07j)
56871127.39074311,0.45,(0.42124072398569234+3.334959679888196e-06j)
56871127.39074311,0.47000000000000003,(0.43319260949176913+3.4726668208009782e-06j)
56871127.39074311,0.49,(0.44499135717782945+4.996146533756218e-06j)
56871127.39074311,0.51,(0.4561811738343273-2.1910230349750787e-06j)
56871127.39074311,0.53,(0.46629103610020445-7.309170943299376e-08j)
56871127.39074311,0.55,(0.47480537470081785-4.0875127855681765e-06j)
56871127.39074311,0.5700000000000001,(0.48120314520248825+5.212370627563688e-06j)
56871127.39074311,0.59,(0.48493736712480645-5.506866174370838e-06j)
56871127.39074311,0.61,(0.48547430089410115-4.102800268397726e-06j)
56871127.39074311,0.63,(0.48234303721815175+3.4282800403564466e-06j)
56871127.39074311,0.65,(0.47511142400613426-2.4593486145476664e-06j)
56871127.39074311,0.67,(0.4634537780001317-6.975570050513843e-07j)
56871127.39074311,0.6900000000000001,(0.44716101772664274-4.6544376833743406e-06j)
56871127.39074311,0.7100000000000001,(0.42616064440404505+8.985843365797078e-06j)
56871127.39074311,0.73,(0.40057533614794044-1.108333157599959e-06j)
56871127.39074311,0.75,(0.3707021657140856-4.25227436874748e-06j)
56871127.39074311,0.77,(0.3370271503181811+1.1458083850183755e-06j)
56871127.39074311,0.79,(0.30025468883895035-3.1087126221080427e-06j)
56871127.39074311,0.81,(0.26126076010143406+5.571829959675869e-06j)
56871127.39074311,0.8300000000000001,(0.2210882503718764+1.1403236695795265e-05j)
56871127.39074311,0.85,(0.18090657824311365-7.303796817355524e-06j)
56871127.39074311,0.87,(0.14197326438400235+1.8104645599779077e-06j)
56871127.39074311,0.89,(0.10556685964777869+7.472267751764229e-07j)
56871127.39074311,0.91,(0.07294162817197947+6.234780409101773e-06j)
56871127.39074311,0.93,(0.04525906892156664+5.418886797404459e-06j)
56871127.39074311,0.9500000000000001,(0.02353609685585251-1.169377107055976e-06j)
56871127.39074311,0.97,(0.008582494096427563+2.1801781432100306e-06j)
56871127.39074311,0.99,(0.0009602163923469794-4.5237239809732975e-08j)
67667638.63485315,0.01,(0.5225212410804636-2.7696094835498175e-06j)
67667638.63485315,0.03,(0.5153213511962279-6.199275557007779e-06j)
67667638.63485315,0.05,(0.5027168211600602+1.4725365301750164e-05j)
67667638.63485315,0.06999999999999999,(0.487276430025541-5.821041807445253e-06j)
67667638.63485315,0.09,(0.47120571232297204-1.6244433101999218e-07j)
67667638.63485315,0.11,(0.45595178987987367-2.8014753413961353e-06j)
67667638.63485315,0.13,(0.4422854416552783+2.0561926580847166e-06j)
67667638.63485315,0.15000000000000002,(0.4305415779041751-7.0876451565171945e-06j)
67667638.63485315,0.17,(0.42083412190930275+3.822770196826309e-06j)
67667638.63485315,0.19,(0.4131699546034779+3.278131560505681e-06j)
67667638.63485315,0.21000000000000002,(0.40750144425444157+3.1063199646932615e-06j)
67667638.63485315,0.23,(0.40377808077577176+3.77222681847715e-06j)
67667638.63485315,0.25,(0.40193432163494675+1.918437216223242e-06j)
67667638.63485315,0.27,(0.40190446754634085-2.633667309683804e-06j)
67667638.63485315,0.29000000000000004,(0.4035744000149981-5.276636101656938e-07j)
67667638.63485315,0.31,(0.40687312586353647+6.844687584606916e-07j)
67667638.63485315,0.33,(0.41166656675813734+4.530625127145371e-06j)
67667638.63485315,0.35000000000000003,(0.41782050221285005+3.7224904811817885e-06j)
67667638.63485315,0.37,(0.4251093476484583+6.060706391356097e-06j)
67667638.63485315,0.39,(0.433393089743681-2.3222032137507186e-06j)
67667638.63485315,0.41000000000000003,(0.4423975737450098-9.4758825961934e-07j)
67667638.63485315,0.43,(0.4518805443907267-3.455461804488828e-06j)
67667638.63485315,0.45,(0.4615032688732042+7.886335957469206e-06j)
67667638.63485315,0.47000000000000003,(0.4709319429825401+4.508593464012015e-06j)
67667638.63485315,0.49,(0.47977301496084396-5.6368768352155565e-06j)
67667638.63485315,0.51,(0.4876061481937361+5.193980121084689e-06j)
67667638.63485315,0.53,(0.4939987691803015+1.2218883179430486e-06j)
67667638.63485315,0.55,(0.49847440414227223-7.5938120381498e-06j)
67667638.63485315,0.5700000000000001,(0.5005751582200184-4.001706340594101e-06j)
67667638.63485315,0.59,(0.4998447549715226+1.2793430151780083e-06j)
67667638.63485315,0.61,(0.495862809247431-5.304088201488253e-06j)
67667638.63485315,0.63,(0.4882538227985112-3.5559086795163254e-06j)
67667638.63485315,0.65,(0.47671168661604163+3.4990376047610946e-06j)
67667638.63485315,0.67,(0.46104361456602294-4.247229187587577e-06j)
67667638.63485315,0.6900000000000001,(0.4411622913726227-1.0863515828152245e-05j)
67667638.63485315,0.7100000000000001,(0.41711402586733526-1.1573409061876273e-05j)
67667638.63485315,0.73,(0.38910520824154515+2.8828253318888275e-06j)
67667638.63485315,0.75,(0.35750546679883677-7.268123480126249e-06j)
67667638.63485315,0.77,(0.32284160925917227+1.1479531365136568e-05j)
67667638.63485315,0.79,(0.28581839894315786+4.5828569461256684e-06j)
67667638.63485315,0.81,(0.24725846926651454+7.357839897599765e-06j)
67667638.63485315,0.8300000000000001,(0.20813167313383887+2.2699515537496383e-06j)
67667638.63485315,0.85,(0.16949848025867587+9.239384177882378e-06j)
67667638.63485315,0.87,(0.13246087080007202+3.055898913040282e-06j)
67667638.63485315,0.89,(0.0981341559338643+3.0350749922857253e-06j)
67667638.63485315,0.91,(0.06759803031358785-5.547624986875421e-06j)
67667638.63485315,0.93,(0.041840234742432536+7.00080326902896e-06j)
67667638.63485315,0.9500000000000001,(0.021715228783304185+3.285744372408648e-06j)
67667638.63485315,0.97,(0.007908149995434507+2.2400539095931754e-06j)
67667638.63485315,0.99,(0.0008844725842111912-2.2796559558220717e-07j)
80513777.87812902,0.01,(0.5153210156379788+1.092385204425667e-06j)
80513777.87812902,0.03,(0.5101178053002227-1.5381721102416166e-05j)
80513777.87812902,0.05,(0.5011538672018516+1.1278644850106179e-05j)
80513777.87812902,0.06999999999999999,(0.49040654382081783-7.806507605744058e-06j)
80513777.87812902,0.09,(0.47954870194993404+1.4692711876145233e-06j)
80513777.87812902,0.11,(0.4696122490950688+3.0420753979373932e-06j)
80513777.87812902,0.13,(0.4611027452624164+2.776521292631818e-06j)
80513777.87812902,0.15000000000000002,(0.4541725352221509-1.7493679583706889e-06j)
80513777.87812902,0.17,(0.44881909467428494-3.1273709168428743e-06j)
80513777.87812902,0.19,(0.44500139102350816-5.21472266102936e-06j)
80513777.87812902,0.21000000000000002,(0.442651166107727-3.4175063195440743e-06j)
80513777.87812902,0.23,(0.44171185825131476-3.539218346921713e-06j)
80513777.87812902,0.25,(0.44213823693163795+5.108599068225749e-06j)
80513777.87812902,0.27,(0.44384583180497217+1.2951682873643317e-06j)
80513777.87812902,0.29000000000000004,(0.4467736676218805+2.6147613999785714e-06j)
80513777.87812902,0.31,(0.4508404390421782+4.437905944710794e-06j)
80513777.87812902,0.33,(0.45592116547991973-6.767153771570083e-07j)
80513777.87812902,0.35000000000000003,(0.46190442030642975-4.718311753086887e-06j)
80513777.87812902,0.37,(0.4685931516443532+1.2575921430460727e-06j)
80513777.87812902,0.39,(0.4758111018926711+6.885856637508046e-06j)
80513777.87812902,0.41000000000000003,(0.4833205118403386+4.1707486778871927e-07j)
80513777.87812902,0.43,(0.4908627109437657-2.5162661699253936e-06j)
80513777.87812902,0.45,(0.4981154323299384+4.388563884757564e-06j)
80513777.87812902,0.47000000000000003,(0.5047617748757907-4.254624844012901e-06j)
80513777.87812902,0.49,(0.5104362735649307-5.251310105052463e-06j)
80513777.87812902,0.51,(0.5147703595201113-1.1838704949277801e-05j)
80513777.87812902,0.53,(0.5173251266958508+2.518278486311813e-06j)
80513777.87812902,0.55,(0.5177485108274583-2.2398821164481375e-06j)
80513777.87812902,0.5700000000000001,(0.5156327783113345+3.020978021488436e-06j)
80513777.87812902,0.59,(0.5106072795163163+9.04501124502017e-06j)
80513777.87812902,0.61,(0.502368750777362-1.1631952862656175e-05j)
80513777.87812902,0.63,(0.49063047779506475+3.481665888507313e-06j)
80513777.87812902,0.65,(0.47521040357371946-3.90883675585839e-07j)
80513777.87812902,0.67,(0.4560222425315917-1.1626548981126465e-05j)
80513777.87812902,0.6900000000000001,(0.43307740342023815+7.709188435122015e-06j)
80513777.87812902,0.7100000000000001,(0.4065112569605139-5.023624671500517e-06j)
80513777.87812902,0.73,(0.37659888736046276+1.9559768285472746e-06j)
80513777.87812902,0.75,(0.3437520050018651-8.848959936962478e-06j)
80513777.87812902,0.77,(0.3085218279820859+5.901724225626128e-06j)
80513777.87812902,0.79,(0.2715711470892379-4.910105939512193e-06j)
80513777.87812902,0.81,(0.23369445724510296-9.260476366922518e-06j)
80513777.87812902,0.8300000000000001,(0.19576658536455507+8.67785965670833e-06j)
80513777.87812902,0.85,(0.158734807758302-2.53011389160784e-06j)
80513777.87812902,0.87,(0.1235696409872631-2.266830495053639e-06j)
80513777.87812902,0.89,(0.09124165077040032+1.480323356358733e-06j)
80513777.87812902,0.91,(0.06267213876838801-2.201471121766233e-06j)
80513777.87812902,0.93,(0.038702448712199085+4.5033262881133485e-06j)
80513777.87812902,0.9500000000000001,(0.02005116054258413+2.2106864270265217e-06j)
80513777.87812902,0.97,(0.007293072203300434+1.379479857759857e-06j)
80513777.87812902,0.99,(0.0008153400917310835-2.2267074894311998e-07j)
95798649.97490565,0.01,(0.5097521745707276+9.235482594719526e-06j)
95798649.97490565,0.03,(0.5063652485304867+1.069202807447799e-05j)
95798649.97490565,0.05,(0.5006368307010913+1.3813376839062228e-05j)
95798649.97490565,0.06999999999999999,(0.4939983425137757+1.281805815017662e-05j)
95798649.97490565,0.09,(0.48764992774229954+1.562506375897054e-05j)
95798649.97490565,0.11,(0.4822998044909877+6.789051188405257e-06j)
95798649.97490565,0.13,(0.4782487103088819+5.328673328407127e-06j)
95798649.97490565,0.15000000000000002,(0.4755352840586523+5.520078528543764e-06j)
95798649.97490565,0.17,(0.4740817498029971+9.863513226686734e-08j)
95798649.97490565,0.19,(0.47378684188869524+3.671400423876622e-06j)
95798649.97490565,0.21000000000000002,(0.47454471412005855+5.285650746203233e-06j)
95798649.97490565,0.23,(0.4762575529506363+6.670979258341256e-06j)
95798649.97490565,0.25,(0.4788606534612926+1.964186380545391e-06j)
95798649.97490565,0.27,(0.4822660314603582+4.6708407247409016e-06j)
95798649.97490565,0.29000000000000004,(0.4864036296099241+3.368810857304771e-06j)
95798649.97490565,0.31,(0.4911948295667176+6.933468609135583e-06j)
95798649.97490565,0.33,(0.4965119700209902-2.6753144900109008e-06j)
95798649.97490565,0.35000000000000003,(0.5022401747449008+1.7165859811430851e-06j)
95798649.97490565,0.37,(0.5082130089879786+3.4447974411485594e-06j)
95798649.97490565,0.39,(0.5142337910522075+2.5817827419810594e-06j)
95798649.97490565,0.41000000000000003,(0.5200899364374303+1.7712745843192882e-06j)
95798649.97490565,0.43,(0.525530772193286-1.909823033106494e-06j)
95798649.97490565,0.45,(0.5302750298829377-1.7134490279393498e-06j)
95798649.97490565,0.47000000000000003,(0.5340324583160483-1.1337585168951841e-06j)
95798649.97490565,0.49,(0.5364669206393962-3.584370462676141e-07j)
95798649.97490565,0.51,(0.5372560289799698+1.0687610040646997e-05j)
95798649.97490565,0.53,(0.5360643967277587+2.710839405274928e-06j)
95798649.97490565,0.55,(0.5325592980998658-2.7192462371504344e-06j)
95798649.97490565,0.5700000000000001,(0.5264341002686498-1.4239633039411742e-05j)
95798649.97490565,0.59,(0.5174086606234021-1.7702616355887868e-05j)
95798649.97490565,0.61,(0.5052666059604433+1.8946907966549938e-06j)
95798649.97490565,0.63,(0.48981513573182955-5.906182474140146e-07j)
95798649.97490565,0.65,(0.4709988205525427+6.851924480438309e-06j)
95798649.97490565,0.67,(0.44879120599646677+8.078445539343539e-07j)
95798649.97490565,0.6900000000000001,(0.4232975833739766-9.816556576885195e-06j)
95798649.97490565,0.7100000000000001,(0.3947178668661434-8.326972538887916e-06j)
95798649.97490565,0.73,(0.3633816999975583-9.40248406812246e-06j)
95798649.97490565,0.75,(0.3297203125027496+8.046750231299425e-06j)
95798649.97490565,0.77,(0.2942709554113281+4.318123817284927e-06j)
95798649.97490565,0.79,(0.25767270361664396+1.4555646655430922e-05j)
95798649.97490565,0.81,(0.220669621376862+7.635354533796513e-06j)
95798649.97490565,0.8300000000000001,(0.18402943632276017+7.879478269037244e-06j)
95798649.97490565,0.85,(0.148622737749299-1.13883017579664e-06j)
95798649.97490565,0.87,(0.11529356411812135+1.0175156315262892e-05j)
95798649.97490565,0.89,(0.08486697123548212+4.321052156249384e-08j)
95798649.97490565,0.91,(0.05814229424586262+8.690492937563775e-06j)
95798649.97490565,0.93,(0.03582748419878843+3.0876762255081145e-06j)
95798649.97490565,0.9500000000000001,(0.018532436795994135+1.2746149860456123e-06j)
95798649.97490565,0.97,(0.006733125668193749-2.172578654367532e-07j)
95798649.97490565,0.99,(0.0007521984604091843-1.1688735992221227e-07j)
113985228.10475966,0.01,(0.506017686860899+1.5733173600750837e-05j)
113985228.10475966,0.03,(0.5041924110562296+9.44786081938982e-06j)
113985228.10475966,0.05,(0.5012078591938242+2.0819287413179335e-05j)
113985228.10475966,0.06999999999999999,(0.4980282554470597+9.111939646584935e-06j)
113985228.10475966,0.09,(0.4954508742088986+1.4334913557918364e-05j)
113985228.10475966,0.11,(0.49395218269604+1.5179520329989116e-05j)
113985228.10475966,0.13,(0.4936557013307751+1.1825146952739009e-05j)
113985228.10475966,0.15000000000000002,(0.49452239301383166-2.628347064962339e-06j)
113985228.10475966,0.17,(0.49642402876849334+2.107733563653111e-07j)
113985228.10475966,0.19,(0.49919709348799424-1.6579400202774342e-06j)
113985228.10475966,0.21000000000000002,(0.5027021733836841+1.4791453162333802e-06j)
113985228.10475966,0.23,(0.5067929140229166-1.1080996700314756e-06j)
113985228.10475966,0.25,(0.5113668115668318-9.21137169572305e-07j)
113985228.10475966,0.27,(0.5163199377020978-5.873078791099346e-06j)
113985228.10475966,0.29000000000000004,(0.521553386952744+1.5682004048668407e-06j)
113985228.10475966,0.31,(0.526966403332591-3.027127879469469e-06j)
113985228.10475966,0.33,(0.5324299011707775+6.325787835876672e-06j)
113985228.10475966,0.35000000000000003,(0.5378330417080968+2.0328377468621014e-06j)
113985228.10475966,0.37,(0.5429990298299228+7.797240993251881e-06j)
113985228.10475966,0.39,(0.5477558042817994+4.085529422144736e-06j)
113985228.10475966,0.41000000000000003,(0.5519077794105476-2.8849421053681792e-06j)
113985228.10475966,0.43,(0.5552149034549408+4.1887305057568335e-06j)
113985228.10475966,0.45,(0.5574468396505594+2.6095679816481765e-06j)
113985228.10475966,0.47000000000000003,(0.5583368967853071+8.171598848021685e-07j)
113985228.10475966,0.49,(0.5575996321722569-3.4636756712542873e-06j)
113985228.10475966,0.51,(0.5549879507038987+1.8120700800742971e-06j)
113985228.10475966,0.53,(0.5502046504307804-1.4386674764748046e-07j)
113985228.10475966,0.55,(0.5430181547265116+7.143112685407524e-06j)
113985228.10475966,0.5700000000000001,(0.5331898233418332-6.40601040078357e-06j)
113985228.10475966,0.59,(0.5205274790320845+1.8225620040970432e-06j)
113985228.10475966,0.61,(0.5048992944157664-1.7184854707009735e-06j)
113985228.10475966,0.63,(0.48622067352250237-1.3808269931547284e-05j)
113985228.10475966,0.65,(0.46448516651660054+6.324806357343341e-06j)
113985228.10475966,0.67,(0.4397547846226206-1.5204057789501974e-06j)
113985228.10475966,0.6900000000000001,(0.41220667936227945-1.63401286272472e-05j)
113985228.10475966,0.7100000000000001,(0.3820819099041124-7.161797260305188e-06j)
113985228.10475966,0.73,(0.3497423783708325-7.61732870450226e-06j)
113985228.10475966,0.75,(0.31561620152171077-4.880218730043816e-06j)
113985228.10475966,0.77,(0.280238264985076-8.290237228637224e-06j)
113985228.10475966,0.79,(0.24421893439666847-2.3162093966681118e-06j)
113985228.10475966,0.81,(0.20821328973007985+5.3355014777021574e-06j)
113985228.10475966,0.8300000000000001,(0.17295326920771872+5.626522347312865e-07j)
113985228.10475966,0.85,(0.13916952298313978-1.7446181866631225e-06j)
113985228.10475966,0.87,(0.10760492252164094-2.4858883094007013e-06j)
113985228.10475966,0.89,(0.07898752153411129-2.1890260504233936e-06j)
113985228.10475966,0.91,(0.05398422089274015+7.42474281976939e-06j)
113985228.10475966,0.93,(0.033200826105371097+3.19457810370011e-06j)
113985228.10475966,0.9500000000000001,(0.017148555687878084+2.0721424205283433e-06j)
113985228.10475966,0.97,(0.00622394622361188+2.371979752536962e-06j)
113985228.10475966,0.99,(0.0006949113205793385-1.6441427503299063e-07j)
135624377.06061098,0.01,(0.5042867469278954-7.639058345253954e-06j)
135624377.06061098,0.03,(0.5037044253205987+6.393869266596162e-07j)
135624377.06061098,0.05,(0.5029363606183697+1.0070647280254686e-05j)
135624377.06061098,0.06999999999999999,(0.5025528607400094-2.137423015859491e-05j)
135624377.06061098,0.09,(0.503042110549985-2.27446852699153e-06j)
135624377.06061098,0.11,(0.5046492515574933+1.177337396027012e-05j)
135624377.06061098,0.13,(0.5073977745551025-2.0471941774963988e-05j)
135624377.06061098,0.15000000000000002,(0.5111914070581807-8.762452065807221e-06j)
135624377.06061098,0.17,(0.5158506687851853+1.5077908379547392e-05j)
135624377.06061098,0.19,(0.5211689368125416-5.103379128010578e-07j)
135624377.06061098,0.21000000000000002,(0.5269630462780754-7.669183234965665e-06j)
135624377.06061098,0.23,(0.5330486714342846+4.051807282822013e-06j)
135624377.06061098,0.25,(0.5392795276658858+8.706832256490064e-06j)
135624377.06061098,0.27,(0.545525541967684-5.744333037088749e-06j)
135624377.06061098,0.29000000000000004,(0.551651722713874+1.1461485757999721e-05j)
135624377.06061098,0.31,(0.5575392359770275+1.762546953655955e-06j)
