# El	 r	 dHdphiext_over_Delta_sqr	 d2f01dphi2_GHz	 dHdr_over_Delta_sqr	 df01dr_GHz 
14157232.601517623	0.67	3.506699575304006e-05	65.0292250566898	5.4808028319711255e-05	1.0067314722874312
14157232.601517623	0.6900000000000001	3.540870008826933e-05	56.941992507723896	4.7811591218959525e-05	0.9217022344286571
14157232.601517623	0.7100000000000001	3.572100210211668e-05	49.601240406537144	4.1325338073724073e-05	0.8409655915488014
14157232.601517623	0.73	3.600535773708366e-05	42.93404936684096	3.535195049794019e-05	0.7642038607904832
14157232.601517623	0.75	3.626312268587278e-05	36.86491243373924	2.9891811789965384e-05	0.6911558915548015
14157232.601517623	0.77	3.6495561573407976e-05	31.323276789754587	2.4937609717928752e-05	0.6215364435082287
14157232.601517623	0.79	3.670384282373838e-05	26.2736670626512	2.04774032695198e-05	0.5550690989178577
14157232.601517623	0.81	3.6889051534321385e-05	21.700657047998373	1.650191598613195e-05	0.4915536654987783
14157232.601517623	0.8300000000000001	3.705220701884974e-05	17.56684885156603	1.3000951124770944e-05	0.4308108475993329
14157232.601517623	0.85	3.719425953018715e-05	13.837614946859503	9.95692416443277e-06	0.3726155886043407
14157232.601517623	0.87	3.731608862084174e-05	10.532322925839948	7.351721449540016e-06	0.31676528765120177
14157232.601517623	0.89	3.7418515976377286e-05	7.673255038459468	5.172574503043847e-06	0.26312889056971295
14157232.601517623	0.91	3.750230677384934e-05	5.229639794348181	3.403276416036497e-06	0.2115498119368963
14157232.601517623	0.93	3.7568164267655126e-05	3.2023881003149794	2.0221798503659668e-06	0.16180836167278267
14157232.601517623	0.9500000000000001	3.76167359273943e-05	1.662395963649468	1.012168357287122e-06	0.11375020577588775
14157232.601517623	0.97	3.764861241822653e-05	0.6273878988581766	3.5774269342640496e-07	0.06723710068356699
14157232.601517623	0.99	3.766432202470627e-05	0.07476580530836564	3.910274480098035e-08	0.022169164839607538
16844865.640996374	0.01	3.489234442429448e-08	537.6695629246475	0.000269469673766372	0.5967774754355875
16844865.640996374	0.03	1.4397906755326466e-07	2112.908225088146	0.00011185574109232907	1.0414476165849227
16844865.640996374	0.05	3.848478617837946e-07	3378.102947924892	8.794626350045307e-05	1.706632384648844
16844865.640996374	0.06999999999999999	9.534825006126603e-07	3551.6053558097456	8.847995969973113e-05	2.6171481149314104
16844865.640996374	0.09	2.0702459794597527e-06	3147.3301232000667	9.793397298884661e-05	3.6958791344809088
16844865.640996374	0.11	3.8493229086309475e-06	2526.463582283681	0.0001129823538073791	4.715484680271762
16844865.640996374	0.13	6.18787360002121e-06	1914.2838594716793	0.0001317273710950967	5.472358304367728
16844865.640996374	0.15000000000000002	8.844207322942612e-06	1412.3557123318542	0.00015230987542935124	5.8900479047819
16844865.640996374	0.17	1.1592798159170718e-05	1036.6917136589598	0.00017301908990243885	6.012632918907603
16844865.640996374	0.19	1.4291966930330689e-05	766.3986508846117	0.00019245126800312897	5.928263939688915
16844865.640996374	0.21000000000000002	1.6871841951028165e-05	573.934475279757	0.0002095708031000125	5.71770882378903
16844865.640996374	0.23	1.9304632476505536e-05	436.2436495915844	0.0002237050476021737	5.439087878467062
16844865.640996374	0.25	2.1583476564769404e-05	336.57116301460826	0.00023450060755464815	5.1298691729408255
16844865.640996374	0.27	2.3711122873017557e-05	263.3657073050844	0.0002418661961821844	4.812710975904243
16844865.640996374	0.29000000000000004	2.569444493934577e-05	208.77998582586733	0.00024590472335343815	4.5005843607715645
16844865.640996374	0.31	2.7541864709890554e-05	167.4748430735367	0.00024684584968026174	4.200491360637504
16844865.640996374	0.33	2.92621750202758e-05	135.78324476425482	0.00024500020467171365	3.915922044614976
16844865.640996374	0.35000000000000003	3.0864001166574346e-05	111.1440421085539	0.0002407224533550031	3.6482775750541956
16844865.640996374	0.37	3.235553770953735e-05	91.74829292896582	0.00023437201253097918	3.39768719121476
16844865.640996374	0.39	3.37444313568056e-05	76.31860831913691	0.00022629700580778316	3.1635965563627226
16844865.640996374	0.41000000000000003	3.5037756071670695e-05	63.929326890269046	0.00021683747168169224	2.9451589857544724
16844865.640996374	0.43	3.624202769914982e-05	53.876911446369945	0.0002063096435035998	2.741375288111863
16844865.640996374	0.45	3.736322816854393e-05	45.63797617470711	0.0001949862601809368	2.551145211836994
16844865.640996374	0.47000000000000003	3.840683718209168e-05	38.84417869261104	0.00018310897175436827	2.373381996286534
16844865.640996374	0.49	3.937787103361105e-05	33.21211504346932	0.00017090311692723997	2.207095660275673
16844865.640996374	0.51	4.02809243373309e-05	28.497628608192727	0.00015856281747963675	2.051360062047636
16844865.640996374	0.53	4.11202101858308e-05	24.516259885030546	0.0001462422450749009	1.9052819893960147
16844865.640996374	0.55	4.189959403206243e-05	21.147140169142673	0.0001340745040844421	1.7680483220574053
16844865.640996374	0.5700000000000001	4.2622623247989655e-05	18.287408281359173	0.00012218062449590895	1.638949868254673
16844865.640996374	0.59	4.3292558421749507e-05	15.834934577735904	0.00011065711712742874	1.5173359107132953
16844865.640996374	0.61	4.3912403416733046e-05	13.715563107109642	9.957520773271426e-05	1.4025917332485123
16844865.640996374	0.63	4.448492784590362e-05	11.884718759199751	8.899472368369924e-05	1.2941670871694755
16844865.640996374	0.65	4.501268631050429e-05	10.298223693431714	7.89665866531685e-05	1.1915805851760126
16844865.640996374	0.67	4.549803965778027e-05	8.90888068743261	6.952622695850236e-05	1.0943876923134643
16844865.640996374	0.6900000000000001	4.594317371699935e-05	7.684788400211481	6.069599714547765e-05	1.0021711343804742
16844865.640996374	0.7100000000000001	4.635011282092895e-05	6.60702139471609	5.2491997811266666e-05	0.9145570578512683
16844865.640996374	0.73	4.67207333258244e-05	5.654583876443708	4.4924142938725315e-05	0.8312131822544707
16844865.640996374	0.75	4.705677778156383e-05	4.805761480386385	3.7994205345496035e-05	0.7518301397070929
16844865.640996374	0.77	4.7359865444411134e-05	4.046942034859768	3.169789143622796e-05	0.6761182121182571
16844865.640996374	0.79	4.763150088282121e-05	3.3702948576746627	2.6027397935676767e-05	0.6038163950733548
16844865.640996374	0.81	4.787308440897663e-05	2.767031195727103	2.0971484969361473e-05	0.5346895148736293
16844865.640996374	0.8300000000000001	4.808592122746628e-05	2.228031249508828	1.6515254263710747e-05	0.4685168407109608
16844865.640996374	0.85	4.827122705156849e-05	1.7485688598724534	1.2641045159886479e-05	0.40509145235550753
16844865.640996374	0.87	4.843013438968082e-05	1.3283794835279898	9.32959859996276e-06	0.3442262544455098
16844865.640996374	0.89	4.856370044273716e-05	0.9660027011843629	6.560382788944404e-06	0.28575026872801784
16844865.640996374	0.91	4.867291219657653e-05	0.657326081777478	4.311315771159138e-06	0.22950048591341357
16844865.640996374	0.93	4.8758689274330405e-05	0.40315932180962716	2.5591845735342714e-06	0.17532110366551834
16844865.640996374	0.9500000000000001	4.882188851216251e-05	0.21014085640370436	1.2806349092552394e-06	0.12307345939269765
16844865.640996374	0.97	4.886330806449719e-05	0.07953456723322819	4.520491257793929e-07	0.07260930040645312
16844865.640996374	0.99	4.8883688710352365e-05	0.009522564406249249	4.9242658421720304e-08	0.023843366751819837
20042723.493347347	0.01	2.0673817174565154e-07	10508.738404802636	0.00023724065156969132	1.2193448805813645
20042723.493347347	0.03	4.1683652411489706e-07	3590.9081198038944	6.181339577132592e-05	1.6397592307220301
20042723.493347347	0.05	8.81048737008775e-07	147.23759718812332	5.272104792854835e-05	2.3455795176770047
20042723.493347347	0.06999999999999999	1.8609760397297713e-06	1170.3264547802105	6.093463923089844e-05	3.2967498947429807
20042723.493347347	0.09	3.5726632807054856e-06	1402.1277580891133	7.73212606700446e-05	4.3415539840714015
20042723.493347347	0.11	6.052599438639876e-06	1194.0395947804668	0.00010028191528874125	5.262960859832539
20042723.493347347	0.13	9.114285473090643e-06	889.1727387169661	0.0001282576899786344	5.908632708434661
20042723.493347347	0.15000000000000002	1.2478640894576292e-05	624.5479160371074	0.0001590028613407674	6.2447234185043206
20042723.493347347	0.17	1.5913517397740616e-05	429.8546663323565	0.0001901035090440773	6.322860154231397
20042723.493347347	0.19	1.927645634649251e-05	295.72399092324684	0.00021947223737235662	6.22011634774029
20042723.493347347	0.21000000000000002	2.2495651234718815e-05	205.37685230294812	0.00024557163003699256	6.0046184080001
20042723.493347347	0.23	2.554103646899709e-05	144.6249986452046	0.0002674399538771995	5.726037557348694
20042723.493347347	0.25	2.840414880634544e-05	103.41182331459986	0.000284599985677268	5.417286807238484
20042723.493347347	0.27	3.1086975734053315e-05	75.0760622401868	0.00029693681954494664	5.09896109795411
20042723.493347347	0.29000000000000004	3.359631820141252e-05	55.31858296276656	0.0003046060677030412	4.783429248172342
20042723.493347347	0.31	3.594102271723038e-05	41.341279459722536	0.00030795261678546814	4.477806115103757
20042723.493347347	0.33	3.813061983939517e-05	31.28792086999897	0.0003074174267882412	4.185888281410317
20042723.493347347	0.35000000000000003	4.017465022148645e-05	23.942828224872322	0.00030347469228448633	3.909412413467427
20042723.493347347	0.37	4.2082331221785216e-05	18.519968026076135	0.0002966176332921713	3.6489010001248614
20042723.493347347	0.39	4.386239563536218e-05	14.47602761833223	0.0002873421256748873	3.404181754372865
20042723.493347347	0.41000000000000003	4.552302552813457e-05	11.41166557816343	0.0002761096956986064	3.1746672858956626
20042723.493347347	0.43	4.707183968458082e-05	9.05598768895848	0.0002633325230904126	2.959535968159784
20042723.493347347	0.45	4.8515904371086996e-05	7.238582265820812	0.00024938787226636895	2.7578771790302534
20042723.493347347	0.47000000000000003	4.986175448134661e-05	5.831131638768873	0.00023462118312485262	2.5687717122190117
20042723.493347347	0.49	5.111542533709799e-05	4.7236315594072344	0.00021933195500014845	2.391312360984741
20042723.493347347	0.51	5.228249081380217e-05	3.8398835833792573	0.00020377293966429628	2.2246202702509934
20042723.493347347	0.53	5.33680986453266e-05	3.1360374435425693	0.0001881637901258062	2.0678720235949792
20042723.493347347	0.55	5.437700192154597e-05	2.576029528399581	0.00017269579700327162	1.9203092524303131
20042723.493347347	0.5700000000000001	5.5313591136457645e-05	2.123551818631752	0.00015752760722755437	1.7812289780148405
20042723.493347347	0.59	5.618192598323984e-05	1.7530174702986787	0.00014278751798753694	1.6499790538759183
20042723.493347347	0.61	5.6985763095292865e-05	1.4507683916684506	0.00012858129444678014	1.5259620202628654
20042723.493347347	0.63	5.7728580288442725e-05	1.2047820954816628	0.00011499540725556475	1.408633312606888
20042723.493347347	0.65	5.8413599732444436e-05	1.0017970482051384	0.0001020968005406628	1.2974932663789926
20042723.493347347	0.67	5.904380972557374e-05	0.8323007014856207	8.993516964246434e-05	1.1920822912466422
20042723.493347347	0.6900000000000001	5.9621983832232855e-05	0.6911321247141436	7.854673636378466e-05	1.0919796753045257
20042723.493347347	0.7100000000000001	6.015069800729183e-05	0.5736276328785964	6.795619719114367e-05	0.9968007829762283
20042723.493347347	0.73	6.0632346571013294e-05	0.4747159001090742	5.817761272126891e-05	0.9061924850331929
20042723.493347347	0.75	6.106915678688665e-05	0.39070197236176474	4.921598282749796e-05	0.8198298317331976
20042723.493347347	0.77	6.14632018630158e-05	0.3194034751764868	4.106901800562431e-05	0.7374141787842302
20042723.493347347	0.79	6.181641286864431e-05	0.2588948351722882	3.3728296189384854e-05	0.658671088689723
20042723.493347347	0.81	6.213058974107557e-05	0.20723955556539067	2.718011960654316e-05	0.5833476529661025
20042723.493347347	0.8300000000000001	6.240741115811981e-05	0.16299633878042344	2.140645007307599e-05	0.5112102378253425
20042723.493347347	0.85	6.264844342012694e-05	0.12528298616657416	1.638578103289473e-05	0.44204302290443076
20042723.493347347	0.87	6.285514873559671e-05	0.09343250553880042	1.2093821425059158e-05	0.37564661331454696
20042723.493347347	0.89	6.302889285795823e-05	0.0667786112618324	8.504060464878638e-06	0.31183615259466557
20042723.493347347	0.91	6.317095184073447e-05	0.04474321696931152	5.588269806441616e-06	0.25044020371958564
20042723.493347347	0.93	6.3282518106006e-05	0.027124721949867474	3.3169581447221726e-06	0.19129834733030485
20042723.493347347	0.9500000000000001	6.336470616939596e-05	0.014012431759197825	1.65976995843749e-06	0.13426534717220676
20042723.493347347	0.97	6.3418557858021e-05	0.005256342460200702	5.857882904357256e-07	0.07918988210144395
20042723.493347347	0.99	6.344504676186552e-05	0.0006259375159274601	6.378629434731005e-08	0.025987820818179012
23847668.102089796	0.01	6.673620879771192e-07	23129.989401853894	4.056162071478391e-05	1.9181331272005269
23847668.102089796	0.03	1.0051716331644737e-06	11162.612508962473	1.621695790076471e-05	2.3343541733428927
23847668.102089796	0.05	1.8350253981199058e-06	4762.721835933655	2.368600769695382e-05	3.065708553801219
23847668.102089796	0.06999999999999999	3.419879566447946e-06	1655.313753234475	4.048782116420209e-05	4.019691565042317
23847668.102089796	0.09	5.928897296357391e-06	325.88706270166665	6.700060478991336e-05	4.997672977497733
23847668.102089796	0.11	9.296965745011737e-06	148.63226900294993	0.00010268331002883441	5.811129747018154
23847668.102089796	0.13	1.3257387176017855e-05	266.24120866287876	0.00014489126303142522	6.353092449658608
23847668.102089796	0.15000000000000002	1.7500262310190372e-05	258.07542459241733	0.00018988863849787803	6.617360868227126
23847668.102089796	0.17	2.178778528386277e-05	216.3572386094818	0.0002341375776863407	6.6563799440945
23847668.102089796	0.19	2.597612427375686e-05	172.7009555294305	0.00027495645744969333	6.536694888155893
23847668.102089796	0.21000000000000002	2.9991297881283518e-05	135.75846569680976	0.00031060222693686117	6.315808145259946
23847668.102089796	0.23	3.380089738111523e-05	106.53611436161066	0.0003401084474034216	6.036192812094226
23847668.102089796	0.25	3.739475116398314e-05	83.9436856163453	0.00036309813728072657	5.726790330279123
