# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
79865614.00301269	0.5533898305084746	5660857.259129992	175502.1807861328
79865614.00301269	0.5686440677966101	5768911.790766821	149144.29595947266
79865614.00301269	0.5838983050847457	5872031.895509502	127047.96661376953
79865614.00301269	0.5991525423728814	5970283.304506881	108475.65307617188
79865614.00301269	0.614406779661017	6063738.224908016	92823.15124511719
79865614.00301269	0.6296610169491526	6152474.255368867	79597.5732421875
79865614.00301269	0.6449152542372881	6236573.417626537	68390.19470214844
79865614.00301269	0.6601694915254237	6316121.2936961325	58868.79455566406
79865614.00301269	0.6754237288135593	6391206.259041117	50757.308349609375
79865614.00301269	0.690677966101695	6461918.802820615	43826.45965576172
79865614.00301269	0.7059322033898305	6528350.92702475	37889.31610107422
79865614.00301269	0.7211864406779661	6590595.616976271	32788.56994628906
79865614.00301269	0.7364406779661017	6648746.376298726	28390.685119628906
79865614.00301269	0.7516949152542373	6702896.820028381	24590.906982421875
79865614.00301269	0.7669491525423728	6753140.320084689	21296.351623535156
79865614.00301269	0.7822033898305085	6799569.697806216	18429.80712890625
79865614.00301269	0.7974576271186441	6842276.958723505	15927.486877441406
79865614.00301269	0.8127118644067797	6881353.065170752	13735.884704589844
79865614.00301269	0.8279661016949152	6916887.7427363265	11808.580627441406
79865614.00301269	0.8432203389830508	6948969.316921746	10107.2021484375
79865614.00301269	0.8584745762711864	6977684.5767155215	8598.941345214844
79865614.00301269	0.873728813559322	7003118.662096849	7255.730895996094
79865614.00301269	0.8889830508474577	7025354.972768322	6053.0767822265625
79865614.00301269	0.9042372881355932	7044475.095678727	4971.464538574219
79865614.00301269	0.9194915254237288	7060558.749135052	3992.8518676757812
79865614.00301269	0.9347457627118644	7073683.741524767	3101.8881225585938
79865614.00301269	0.95	7083925.942867197	2285.3457641601562
89785724.718582	0.05	379149.48027637595	164356343.39492798
89785724.718582	0.06525423728813559	518215.70813132514	140785892.5300598
89785724.718582	0.0805084745762712	671104.5728680401	118096918.00186157
89785724.718582	0.09576271186440678	837371.3899697087	97697447.18399048
89785724.718582	0.11101694915254237	1015846.1746302256	80123147.11738586
89785724.718582	0.12627118644067797	1204995.0743087593	65379698.33312988
89785724.718582	0.14152542372881355	1403160.893404726	53210644.973602295
89785724.718582	0.15677966101694915	1608702.9228983023	43263330.22567749
89785724.718582	0.17203389830508475	1820068.7071392762	35176838.44619751
89785724.718582	0.18728813559322033	2035825.2368860582	28621922.659606934
89785724.718582	0.2025423728813559	2254668.103381398	23314898.419189453
89785724.718582	0.21779661016949153	2475419.6773795984	19018858.98147583
89785724.718582	0.2330508474576271	2697022.390847854	15539431.080322266
89785724.718582	0.24830508474576268	2918530.2355568646	12718748.634796143
89785724.718582	0.2635593220338983	3139099.960845772	10429323.652496338
89785724.718582	0.2788135593220339	3357982.6076705093	8568495.747070312
89785724.718582	0.29406779661016946	3574515.604845408	7053721.0427856445
89785724.718582	0.30932203389830504	3788115.4685422187	5818639.02923584
89785724.718582	0.32457627118644067	3998271.073024781	4809896.1447143555
89785724.718582	0.33983050847457624	4204537.4393100375	3984556.2396240234
89785724.718582	0.3550847457627118	4406529.988664381	3308044.9630737305
89785724.718582	0.37033898305084745	4603919.215270062	2752484.339904785
89785724.718582	0.385593220338983	4796425.74094055	2295373.2495117188
