-0,010436432637571103; 7,035932172637722
-0,015180265654648917; 7,105520990043619
-0,02371916508538896; 7,223808749820451
-0,03178368121442121; 7,321193404749124
-0,0730550284629981; 7,898727669965298
-0,08017077798861477; 7,989166672966577
-0,08870967741935482; 8,10745443274341
-0,09535104364326372; 8,204878777111666
-0,10388994307400376; 8,323166536888499
-0,1129032258064516; 8,448413178405922
-0,12096774193548385; 8,552769944888377
-0,13045540796963945; 8,678003356592605
-0,13994307400379505; 8,810208879850617
-0,1480075901328273; 8,921537757886858
-0,15559772296015179; 9,032879865736295
-0,16508538899430739; 9,144169054332952
-0,17457305502846296; 9,26940246603718
-0,18216318785578742; 9,394688796994187
-0,19307400379506637; 9,533826742366397
-0,2020872865275142; 9,666045495437604
-0,21062618595825422; 9,763416920553082
-0,21916508538899426; 9,874732568776128
-0,22628083491461098; 9,965171571777406
-0,23149905123339654; 10,041719270923894
-0,23766603415559767; 10,118240510443993
-0,24335863377609104; 10,166886533562145
