phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
-3.3827655310621245,0.0012836448031204489,6.177976555586694e-05,0.00755918900869779,0.0017956945070428563
-3.3507014028056115,0.0014495408588878513,6.538407746224462e-05,0.00835152870330418,0.0016641109428741847
-3.3186372745490984,0.0016341021662049308,6.973976599039598e-05,0.009225656109413335,0.0015331050529146662
-3.2865731462925853,0.0018387268597226793,7.493709808506336e-05,0.010187796452369084,0.001403602681269598
-3.2545090180360727,0.0020648018809056377,8.107425555692156e-05,0.011244189435547895,0.0012764906347236995
-3.2224448897795592,0.0023136830350474606,8.825717086489826e-05,0.012401003203898819,0.0011526074093127269
-3.190380761523046,0.002586673166066278,9.659900306947131e-05,0.013664237213629646,0.0010327347706186336
-3.1583166332665336,0.002884998661666345,0.00010621924001311298,0.015039614622858919,0.000917590298285306
-3.12625250501002,0.003209784558366277,0.00011724243206748006,0.016532465164481012,0.0008078209863835548
-3.0941883767535074,0.0035620285713857036,0.00012979658333069676,0.018147599821136152,0.0007039979710607878
-3.062124248496994,0.003942574426929001,0.0001440112470384488,0.01988917898312666,0.0006066124358337693
-3.0300601202404813,0.004352084922463312,0.00016001539219090717,0.02176057612250737,0.0005160727233742759
-2.9979959919839683,0.004791015182639286,0.00017793512700270335,0.023764239348881566,0.00043270266114820203
-2.9659318637274548,0.005259586613081457,0.0001978913808067877,0.02590155351279493,0.00035674108723929553
-2.933867735470942,0.005757762080037342,0.00021999765862707314,0.028172705779233944,0.000288342542537246
-2.9018036072144295,0.006285222859612459,0.0002443579910621152,0.03057655779528993,0.0002275790765851291
-2.8697394789579156,0.006841347905030743,0.0002710652058626596,0.03311052771206115,0.00017444309711187083
-2.837675350701403,0.0074251959732609205,0.0003001996463302885,0.03577048538218952,0.00012885117792480624
-2.8056112224448904,0.008035491132923771,0.00033182845535523707,0.03855066403353156,9.064872665638485e-05
-2.7735470941883777,0.008670612143407936,0.0003660055327576035,0.04144359161089019,5.961540304282143e-05
-2.741482965931864,0.009328586150647232,0.00040277225807845463,0.04444004477834549,3.54711700962656e-05
-2.709418837675351,0.01000708708843874,0.000442159051821927,0.04752902828391602,1.7882854791623286e-05
-2.677354709418838,0.010703439106218756,0.00048418782635305637,0.05069778200826489,6.471091739625283e-06
-2.6452905811623246,0.011414625265883428,0.0005288753543734403,0.05393181755488778,8.175227161531001e-07
-2.6132264529058116,0.012137301662864074,0.0005762375594407715,0.05721498569850617,4.7212676629877674e-07
-2.581162324649299,0.012867817031843493,0.0006262947107571901,0.06052957540174432,4.960559751507158e-06
-2.5490981963927863,0.013602237797059076,0.000679077484819751,0.06385644445059134,1.3791388465905889e-05
-2.5170340681362724,0.014336378423136084,0.0007346338408293085,0.06717518106191273,2.6463112581487387e-05
-2.48496993987976,0.01506583681702302,0.0007930366461573934,0.07046429509840943,4.2470877427887e-05
-2.452905811623247,0.015786034427172725,0.0008543919836146639,0.07370143680642335,6.13127916842281e-05
-2.420841683366733,0.0164922605849858,0.0009188480743751509,0.07686364028915282,8.249577615542316e-05
-2.3887775551102206,0.0171797205380636,0.000986604759448137,0.0799275882618094,0.00010554088261352901
-2.356713426853708,0.017843586537286488,0.0010579234983894366,0.08286989402533292,0.00012998803489660323
-2.3246492985971954,0.018479051262307835,0.00113313786588681,0.08566739605990535,0.00015540015777114452
-2.2925851703406814,0.01908138280470838,0.0012126645538516386,0.0882974601955865,0.00018136667219264462
-2.260521042084169,0.019645980376537826,0.0012970149171519214,0.0907382839797584,0.00020750634827580375
-2.2284569138276558,0.02016842987573874,0.0013868071331544886,0.09296919764199381,0.00023346951927174841
-2.1963927855711423,0.020644558420138247,0.0014827790764598712,0.09497095596562845,0.0002589396709348969
-2.1643286573146296,0.021070486959086414,0.0015858020379766562,0.09672601541758279,0.00028363443067178014
-2.1322645290581166,0.02144268008680683,0.0016968954389705588,0.09821879106595739,0.0003073059896591438
-2.100200400801604,0.02175799221410474,0.0018172427030492305,0.0994358881270028,0.00032974099859754366
-2.06813627254509,0.022013709304841412,0.00194820844939186,0.10036630342373201,0.0003507599838655232
-2.0360721442885774,0.022207585449724013,0.002091357156305789,0.10100159259848729,0.0003702163355311169
-2.004008016032065,0.022337873631288044,0.0022484734131635003,0.10133599958843478,0.0003879949219695578
-1.9719438877755509,0.022403350128914305,0.0024215838292355606,0.10136654563029207,0.00040401038776874794
-1.9398797595190382,0.022403332119450583,0.002612980598840303,0.10109307588989898,0.0004182051922463104
-1.9078156312625256,0.02233768814534513,0.002825246633318482,0.10051826269259431,0.0004305474453480186
-1.8757515030060128,0.022206841245753468,0.003061282062235462,0.09964756523923511,0.0004410285960620526
-1.843687374749499,0.022011764674290436,0.003324331780506331,0.09848914660660077,0.00044966102589820683
-1.8116232464929862,0.021753970257285288,0.003618013577421821,0.09705374972616773,0.00045647559658859235
-1.7795591182364736,0.02143548957582471,0.00394634623142591,0.0953545348885605,0.0004615191971164423
-1.74749498997996,0.021058848280819824,0.004313776795523934,0.09340688211033903,0.00046485233062438386
-1.715430861723447,0.02062703397016314,0.004725206137834872,0.09122816240493323,0.0004665467768435815
-1.6833667334669344,0.020143458168249855,0.005186011646250979,0.08883748260274643,0.0004666833605650541
-1.6513026052104216,0.01961191304841512,0.00570206586223202,0.08625540885191832,0.00046534985148012224
-1.6192384769539079,0.01903652362613758,0.006279749683626226,0.08350367428962056,0.00046263901557221494
-1.587174348697395,0.01842169622342021,0.006925958677407269,0.08060487659641984,0.0004586468332569717
-1.5551102204408824,0.017772064061171405,0.007648100977560091,0.07758217122950539,0.00045347089473593636
-1.5230460921843687,0.0170924308756277,0.008454085217853149,0.07445896607475509,0.0004472089786283252
-1.4909819639278559,0.016387713476228617,0.009352296970021963,0.07125862306697368,0.00043995781593576404
-1.4589178356713433,0.01566288416563007,0.010351562230104491,0.06800417201021212,0.0004318120378194567
-1.4268537074148304,0.014922913927881204,0.011461096623197428,0.06471804139734176,0.000422863302554752
-1.3947895791583167,0.014172717258746794,0.012690439182131624,0.06142181049454237,0.00041319959438592795
-1.362725450901804,0.013417099463672382,0.014049369799153236,0.05813598633910879,0.00040290468483162087
-1.3306613226452912,0.012660707185253766,0.01554780975042101,0.05487980861700061,0.0003920577452741426
-1.2985971943887775,0.011907982844898624,0.017195705047751392,0.05167108466016674,0.00038073309837918486
-1.2665330661322647,0.011163123594546562,0.019002892775279966,0.04852605605383915,0.00036900009500330023
-1.234468937875752,0.010430045275962791,0.020978951013224424,0.04545929759165701,0.00035692310271621415
-1.2024048096192392,0.009712351779539899,0.0231330334274492,0.042483648581938906,0.00034456159185104713
-1.1703406813627255,0.009013310084142523,0.025473690100973608,0.03961017581063552,0.0003319703050531878
-1.138276553106213,0.008335831146794093,0.02800867668929605,0.03684816682263188,0.00031919949658355893
-1.1062124248497,0.0076824566984083605,0.030744754481538756,0.0342051516079325,0.0003062952281010891
-1.0741482965931863,0.0070553518917378846,0.03368748442915227,0.03168695028499828,0.00029329970826241677
-1.0420841683366735,0.0064563036425551645,0.03684101864798906,0.02929774396922937,0.00028025166419766
-1.0100200400801609,0.005886724406949089,0.04020789329264602,0.0270401657063186,0.00026718673371802306
-0.9779559118236482,0.005347661048444122,0.04378882702921642,0.024915408140717143,0.000254137867957346
-0.9458917835671343,0.0048398083701130645,0.04758252958007478,0.02292334447841524,0.0002411357350240768
-0.9138276553106216,0.0043635268203528026,0.051585524969517176,0.02106265928732244,0.00022820911612630887
-0.8817635270541089,0.003918863827603683,0.05579199415140633,0.01933098575170093,0.00021538528651891605
-0.849699398797595,0.0035055781797650783,0.06019364164111411,0.017725046150961335,0.00020269037450120457
-0.8176352705410824,0.0031231668387924454,0.06477959059843395,0.016240792557322952,0.00019014969256204338
-0.7855711422845697,0.0027708935700121668,0.06953631051315286,0.014873545029526218,0.0001777880356262303
-0.753507014028057,0.002447818768775916,0.07444758123126169,0.01361812490814255,0.00016562994220167444
-0.7214428857715431,0.002152829883586178,0.07949449653136503,0.012468981178715779,0.00015369991506378235
-0.6893787575150304,0.0018846718638485898,0.08465550982512753,0.011420308248683111,0.0001420225989433131
-0.6573146292585177,0.0016419771007569845,0.08990652382330697,0.01046615386989926,0.0001306229135084639
-0.6252505010020039,0.0014232943800694122,0.09522102519400391,0.0096005163186609,0.00011952614075145926
-0.5931863727454912,0.001227116424061463,0.10057026435897337,0.008817430308673926,0.00010875796670309396
-0.5611222444889785,0.0010519056649681666,0.1059234796465317,0.008111041450235397,9.834447820217424e-05
-0.5290581162324658,0.000896117961859402,0.11124816406706649,0.007475669373565574,8.831211623510046e-05
-0.49699398797595196,0.0007582240451878671,0.11651037202230816,0.00690585990013608,7.868758812607784e-05
-0.4649298597194393,0.0006367285462472838,0.12167506232606617,0.006396426869322449,6.949774159086177e-05
-0.43286573146292656,0.0005301865405619826,0.12670647302608856,0.005942484406942874,6.076940435490328e-05
-0.4008016032064127,0.00043721760296540823,0.131568522697608,0.005539470557165313,5.2529193667405414e-05
-0.36873747494990006,0.00035651743611039404,0.13622523215148505,0.005183163291364008,4.4803300602409587e-05
-0.33667334669338733,0.00028686719185555266,0.14064115988428416,0.004869689959614596,3.7617254512872e-05
-0.3046092184368746,0.000227140655061584,0.144781844112414,0.0045955312665140954,3.099567338045954e-05
-0.27254509018036077,0.00017630950071534037,0.148614243892942,0.004357520837537631,2.4962006070434095e-05
-0.2404809619238481,0.00013344686714426767,0.1521071716516554,0.004152841400286282,1.953827264732695e-05
-0.20841683366733538,9.772950983028805e-05,0.1552317094223629,0.00397901854197693,1.4744808925364701e-05
-0.17635270541082157,6.843881170784887e-05,0.15796160125411685,0.0038339129254819125,1.0600021313041342e-05
-0.14428857715430884,4.49609268511963e-05,0.16027361456442404,0.00371571175587687,7.120157762395367e-06
-0.11222444889779615,2.6786325421457943e-05,0.16214786370167603,0.003622920191955767,4.319100252676965e-06
-0.08016032064128345,1.3508989228266933e-05,0.16356808961972502,0.003554353295961748,2.2081837311330763e-06
-0.04809619238476962,4.825480092388508e-06,0.1645218903483798,0.0035091290124885715,7.960458102584577e-07
-0.016032064128256918,5.340684357385503e-07,0.16500089784846458,0.0034866625659242395,8.851079428337802e-08
0.016032064128255787,5.34068435738476e-07,0.16500089784846458,0.0034866625659242404,8.851079428336541e-08
0.04809619238476962,4.825480092388508e-06,0.1645218903483798,0.0035091290124885715,7.960458102584577e-07
0.08016032064128233,1.3508989228266549e-05,0.16356808961972502,0.003554353295961748,2.2081837311330124e-06
0.11222444889779502,2.6786325421457377e-05,0.16214786370167616,0.003622920191955762,4.319100252676877e-06
0.14428857715430773,4.496092685119557e-05,0.16027361456442415,0.003715711755876863,7.120157762395256e-06
0.17635270541082157,6.843881170784887e-05,0.15796160125411685,0.0038339129254819117,1.0600021313041347e-05
0.20841683366733427,9.772950983028689e-05,0.15523170942236292,0.003979018541976923,1.474480892536454e-05
0.24048096192384696,0.00013344686714426656,0.15210717165165552,0.0041528414002862755,1.95382726473268e-05
0.27254509018036077,0.00017630950071534024,0.14861424389294206,0.00435752083753763,2.4962006070434095e-05
0.3046092184368735,0.00022714065506158237,0.14478184411241407,0.004595531266514084,3.0995673380459354e-05
0.3366733466933862,0.00028686719185555114,0.14064115988428433,0.004869689959614588,3.761725451287178e-05
0.3687374749498989,0.00035651743611039117,0.13622523215148516,0.005183163291363999,4.4803300602409295e-05
0.4008016032064127,0.0004372176029654078,0.13156852269760794,0.005539470557165313,5.25291936674054e-05
0.43286573146292545,0.0005301865405619783,0.12670647302608876,0.005942484406942855,6.076940435490298e-05
0.4649298597194381,0.0006367285462472805,0.12167506232606641,0.006396426869322438,6.949774159086146e-05
0.49699398797595196,0.0007582240451878671,0.11651037202230816,0.00690585990013608,7.868758812607787e-05
0.5290581162324647,0.0008961179618593959,0.1112481640670666,0.00747566937356555,8.831211623510011e-05
0.5611222444889774,0.0010519056649681616,0.10592347964653193,0.00811104145023538,9.834447820217372e-05
0.59318637274549,0.0012271164240614586,0.10057026435897348,0.008817430308673898,0.00010875796670309357
0.6252505010020039,0.0014232943800694122,0.09522102519400395,0.009600516318660898,0.00011952614075145926
0.6573146292585166,0.0016419771007569744,0.0899065238233072,0.010466153869899237,0.0001306229135084635
0.6893787575150293,0.0018846718638485826,0.08465550982512765,0.01142030824868307,0.00014202259894331303
