El,r,Fidelidad
11552990.250743236,0.3754237288135593,(0.05172678937564394+3.4368206004650664e-06j)
11552990.250743236,0.3920338983050847,(0.04797228748908329-3.2426386340649795e-06j)
11552990.250743236,0.4086440677966101,(0.052499989315399946-5.990816853403928e-06j)
11552990.250743236,0.42525423728813555,(0.0580747602110107-1.015423600983452e-05j)
11552990.250743236,0.441864406779661,(0.0648208530526069-9.875410548641754e-06j)
11552990.250743236,0.45847457627118643,(0.0728686649570563+6.647031159740412e-06j)
11552990.250743236,0.4750847457627118,(0.08235431148804076+7.368979130127375e-06j)
11552990.250743236,0.49169491525423725,(0.093443617365251-2.5576381802694987e-06j)
11552990.250743236,0.5083050847457626,(0.10627283606793166+1.4364258171395788e-05j)
11552990.250743236,0.5249152542372881,(0.12097571047517194-4.723293744785326e-06j)
11552990.250743236,0.5415254237288135,(0.13765559305810857+2.0549101305080534e-05j)
11552990.250743236,0.5581355932203389,(0.1563509916747322+6.123264857532688e-07j)
11552990.250743236,0.5747457627118644,(0.17706566705265203+1.1275566265589889e-05j)
11552990.250743236,0.5913559322033898,(0.19968290806802308+1.705818346644289e-05j)
11552990.250743236,0.6079661016949152,(0.22398658831832474+1.0139216936172011e-06j)
11552990.250743236,0.6245762711864407,(0.24961160104380545+2.0041523067008984e-05j)
11552990.250743236,0.641186440677966,(0.27606432496381433+2.429916451801988e-05j)
11552990.250743236,0.6577966101694914,(0.30266827934023044+3.3405046617794155e-05j)
11552990.250743236,0.6744067796610169,(0.32861106962141073+4.037191763094047e-05j)
11552990.250743236,0.6910169491525423,(0.35290895732638616+2.8031492174302097e-05j)
11552990.250743236,0.7076271186440677,(0.37445571094220764+2.670983421413407e-05j)
11552990.250743236,0.7242372881355932,(0.3920972298943951+4.827653354050229e-05j)
11552990.250743236,0.7408474576271186,(0.4046406961964842+3.791824504464146e-05j)
11552990.250743236,0.757457627118644,(0.41098369792017897+3.5525780289511325e-05j)
11552990.250743236,0.7740677966101694,(0.41016922605820083+4.786177943683385e-05j)
11552990.250743236,0.7906779661016948,(0.40152959633079277+4.397649957008136e-05j)
11552990.250743236,0.8072881355932202,(0.3847259039521281+5.417262950820397e-05j)
11552990.250743236,0.8238983050847457,(0.35987477404813706+5.7190101399923044e-05j)
11552990.250743236,0.8405084745762711,(0.3275778366829812+5.22794601540922e-05j)
11552990.250743236,0.8571186440677966,(0.2889551907953419+6.182880079757912e-05j)
11552990.250743236,0.873728813559322,(0.24561466780330096+4.7375170572115365e-05j)
11552990.250743236,0.8903389830508474,(0.19960451355888995+4.926077779636426e-05j)
11552990.250743236,0.9069491525423728,(0.15328755193212054+5.0963331675048096e-05j)
11552990.250743236,0.9235593220338982,(0.10919837602909001+2.961977250738285e-05j)
11552990.250743236,0.9401694915254236,(0.06988460831979142+8.98213956471284e-06j)
11552990.250743236,0.9567796610169491,(0.03769504425269738-1.2965792698609999e-07j)
11552990.250743236,0.9733898305084745,(0.014613599250546089-3.815754692531816e-06j)
11552990.250743236,0.99,(0.0020903840937017606-2.5258834279530022e-06j)
13347158.373376856,0.01,(0.9929745353254693+5.11610141602967e-06j)
13347158.373376856,0.02661016949152542,(0.9509874992327507+9.793022339140136e-07j)
13347158.373376856,0.043220338983050846,(0.874514377884051-1.3790364061828782e-06j)
13347158.373376856,0.059830508474576265,(0.7704266069969572+3.637624397125514e-06j)
13347158.373376856,0.07644067796610168,(0.6484032352403593+4.016689484308606e-06j)
13347158.373376856,0.09305084745762711,(0.5210837195013625+4.956432261294402e-06j)
13347158.373376856,0.10966101694915252,(0.40427401270076574+1.1513028658732033e-06j)
13347158.373376856,0.12627118644067795,(0.3484321807258353+5.460755910600258e-06j)
13347158.373376856,0.14288135593220339,(0.29720307681842495+6.775106565005104e-07j)
13347158.373376856,0.1594915254237288,(0.2533590081059195+5.090294864299251e-06j)
13347158.373376856,0.17610169491525424,(0.21714591941253872-4.32219556185796e-06j)
13347158.373376856,0.19271186440677965,(0.18768249141743887-3.6830900074198025e-06j)
13347158.373376856,0.20932203389830506,(0.1636252520873676-1.8146763538539672e-06j)
13347158.373376856,0.2259322033898305,(0.14379523630103322-1.097514130026568e-06j)
13347158.373376856,0.2425423728813559,(0.12726148426943676-3.1242574202612114e-06j)
13347158.373376856,0.2591525423728813,(0.11328475450269843+1.7281650203705486e-07j)
13347158.373376856,0.27576271186440676,(0.10133112522510619-2.5607483686891774e-06j)
13347158.373376856,0.2923728813559322,(0.09098997256819748-4.404800946357757e-06j)
13347158.373376856,0.3089830508474576,(0.08196374543260317+1.0394039330659666e-06j)
13347158.373376856,0.325593220338983,(0.07400729156494248-5.387651241299564e-06j)
13347158.373376856,0.34220338983050846,(0.06694419621494728-4.709367660815775e-06j)
13347158.373376856,0.35881355932203385,(0.06064994151423418-4.66516702089489e-06j)
13347158.373376856,0.3754237288135593,(0.05998673847773503-2.5393515107018586e-06j)
13347158.373376856,0.3920338983050847,(0.06436410323449301+6.000341372324074e-07j)
13347158.373376856,0.4086440677966101,(0.0698508889080367-9.520628754345593e-06j)
13347158.373376856,0.42525423728813555,(0.076522395965671-4.2948625941862e-06j)
13347158.373376856,0.441864406779661,(0.08448313293586436-7.538970086325674e-06j)
13347158.373376856,0.45847457627118643,(0.09385543822900227-7.206781011771134e-06j)
13347158.373376856,0.4750847457627118,(0.1047478551581197-1.3243434037002037e-05j)
13347158.373376856,0.49169491525423725,(0.11728559103026859+8.33695044256433e-06j)
13347158.373376856,0.5083050847457626,(0.1315682841139443+4.224008030740119e-07j)
13347158.373376856,0.5249152542372881,(0.14766656765835245-7.4520212417481565e-06j)
13347158.373376856,0.5415254237288135,(0.16562035114597157-9.14203099883337e-06j)
13347158.373376856,0.5581355932203389,(0.18538722727589613-5.5231653324519776e-06j)
13347158.373376856,0.5747457627118644,(0.20689086139096052-4.3797462067839173e-07j)
13347158.373376856,0.5913559322033898,(0.22992381101132536-2.438829376737643e-06j)
13347158.373376856,0.6079661016949152,(0.2541633045374681-9.502122071904996e-06j)
13347158.373376856,0.6245762711864407,(0.27919131737155356-7.5775624387122204e-06j)
13347158.373376856,0.641186440677966,(0.30444199415592216-3.617327530824977e-05j)
13347158.373376856,0.6577966101694914,(0.32922117872761697-1.7242231016870352e-05j)
13347158.373376856,0.6744067796610169,(0.3526779785850803-2.7697451944421593e-05j)
13347158.373376856,0.6910169491525423,(0.37381436502698495+2.3131425277128264e-05j)
13347158.373376856,0.7076271186440677,(0.3916780473217486+2.5124266284576504e-05j)
13347158.373376856,0.7242372881355932,(0.40518243273029453-9.162264345864278e-06j)
13347158.373376856,0.7408474576271186,(0.41334099047186035+3.5433073634582384e-05j)
13347158.373376856,0.757457627118644,(0.4152112803774126+2.9374595526269073e-05j)
13347158.373376856,0.7740677966101694,(0.4100923703329457+1.4913988944027072e-05j)
13347158.373376856,0.7906779661016948,(0.3975457254230402+8.397456984990134e-06j)
13347158.373376856,0.8072881355932202,(0.37745010037974674+3.4707998706541015e-05j)
13347158.373376856,0.8238983050847457,(0.35010068640257896+3.181423529690349e-06j)
13347158.373376856,0.8405084745762711,(0.3162157921016004+4.2684101214486336e-05j)
13347158.373376856,0.8571186440677966,(0.27697610278528945+4.559724196995823e-05j)
13347158.373376856,0.873728813559322,(0.23394641217501483+3.964342105245536e-05j)
13347158.373376856,0.8903389830508474,(0.18905955176816064+3.95156288995544e-05j)
13347158.373376856,0.9069491525423728,(0.14449945886123738+3.836778538832854e-05j)
13347158.373376856,0.9235593220338982,(0.1025307505063712+2.7286053762572352e-05j)
13347158.373376856,0.9401694915254236,(0.06540910663182158+1.963787319275651e-05j)
13347158.373376856,0.9567796610169491,(0.035197426414500334+1.0162307628810926e-05j)
13347158.373376856,0.9733898305084745,(0.013622285790827462-5.60899154859022e-06j)
13347158.373376856,0.99,(0.0019468736503350473-2.108346137421214e-06j)
15419959.056274876,0.01,(0.993115053880354-1.2186260820275735e-06j)
15419959.056274876,0.02661016949152542,(0.9518955102734662-7.868266361676811e-06j)
15419959.056274876,0.043220338983050846,(0.8767555650322394-5.504773636371876e-07j)
15419959.056274876,0.059830508474576265,(0.774477518679728+1.2540598212477506e-06j)
15419959.056274876,0.07644067796610168,(0.6551654072032042-2.177834635791974e-06j)
15419959.056274876,0.09305084745762711,(0.5318312862244798+1.9650152133684478e-05j)
15419959.056274876,0.10966101694915252,(0.41759808399110065+1.2937262986841758e-05j)
15419959.056274876,0.12627118644067795,(0.3437887987920771+1.1215241868631387e-05j)
15419959.056274876,0.14288135593220339,(0.2958870379833777-7.703488727880672e-06j)
15419959.056274876,0.1594915254237288,(0.2547479435040024+5.180635649731995e-06j)
15419959.056274876,0.17610169491525424,(0.22049491276435054-2.2519975663091184e-06j)
15419959.056274876,0.19271186440677965,(0.19216041510930693-1.7642011356217791e-06j)
15419959.056274876,0.20932203389830506,(0.16869998625919083-2.3092730578749677e-06j)
15419959.056274876,0.2259322033898305,(0.14914801945881867-4.119125175161484e-06j)
15419959.056274876,0.2425423728813559,(0.1326349919119682+5.349596422688904e-06j)
15419959.056274876,0.2591525423728813,(0.11855406129705495+1.4096948901944929e-06j)
15419959.056274876,0.27576271186440676,(0.10640575275022353+1.498758803181809e-06j)
15419959.056274876,0.2923728813559322,(0.09581247444554071-1.8538893507380959e-06j)
15419959.056274876,0.3089830508474576,(0.08651769360691153-1.980650881953048e-06j)
15419959.056274876,0.325593220338983,(0.07827692014566753-3.1637147863228237e-06j)
15419959.056274876,0.34220338983050846,(0.07205528652335856-2.019789099217667e-06j)
15419959.056274876,0.35881355932203385,(0.07493542299550887-4.4894628806850015e-06j)
15419959.056274876,0.3754237288135593,(0.07897639782737911-5.9103437799597346e-06j)
15419959.056274876,0.3920338983050847,(0.08419225905558765-8.785847083034823e-06j)
15419959.056274876,0.4086440677966101,(0.09065057214255076-5.725290190472986e-06j)
15419959.056274876,0.42525423728813555,(0.0984025901761722-1.572816055440861e-05j)
15419959.056274876,0.441864406779661,(0.10754798254844271+1.3512811430349697e-06j)
15419959.056274876,0.45847457627118643,(0.11817106425767528-1.8225993175555336e-05j)
15419959.056274876,0.4750847457627118,(0.13036143434518643-5.518344153136552e-06j)
15419959.056274876,0.49169491525423725,(0.14417555018619424-9.095561987822964e-06j)
15419959.056274876,0.5083050847457626,(0.1596688412405692+9.752168602855646e-06j)
15419959.056274876,0.5249152542372881,(0.17686877016402397-1.461680083293107e-05j)
15419959.056274876,0.5415254237288135,(0.19571990596125918-8.346708896762038e-06j)
15419959.056274876,0.5581355932203389,(0.2161377196607933+3.9302270821508395e-06j)
15419959.056274876,0.5747457627118644,(0.23797747569860048-3.857800911863557e-05j)
15419959.056274876,0.5913559322033898,(0.2608491870685138-1.700588854135156e-05j)
15419959.056274876,0.6079661016949152,(0.28449127935537566+4.418927276392468e-06j)
15419959.056274876,0.6245762711864407,(0.30835207901300343-2.9856791263551892e-06j)
15419959.056274876,0.641186440677966,(0.3318554713582005-8.530905547616848e-06j)
15419959.056274876,0.6577966101694914,(0.3542922981870072-1.6023726077056435e-05j)
15419959.056274876,0.6744067796610169,(0.37474460795872555+3.099698568825099e-06j)
15419959.056274876,0.6910169491525423,(0.3924242047090054-2.4207748263358373e-06j)
15419959.056274876,0.7076271186440677,(0.40636883715967326+1.4677585705881498e-06j)
15419959.056274876,0.7242372881355932,(0.41566654836468386-4.1457105973675075e-06j)
15419959.056274876,0.7408474576271186,(0.4195126964998097-4.0752977021575926e-05j)
15419959.056274876,0.757457627118644,(0.4170809462436643+8.785704527139393e-06j)
15419959.056274876,0.7740677966101694,(0.4080289960041286-1.701562678403318e-05j)
15419959.056274876,0.7906779661016948,(0.3919143211221425+7.927553080027512e-06j)
15419959.056274876,0.8072881355932202,(0.3689653159556511+2.0313897779185907e-05j)
15419959.056274876,0.8238983050847457,(0.33956107547651987-4.587112125274021e-06j)
15419959.056274876,0.8405084745762711,(0.30450192001552884+2.256719881268371e-05j)
15419959.056274876,0.8571186440677966,(0.26497743327845924+3.817122239955463e-06j)
15419959.056274876,0.873728813559322,(0.22250206077453225+2.1923942865644135e-05j)
15419959.056274876,0.8903389830508474,(0.1788946287871116+2.508603871094635e-05j)
15419959.056274876,0.9069491525423728,(0.1361107648151421+3.31924768712352e-05j)
15419959.056274876,0.9235593220338982,(0.09621721605250443+1.7514263855327604e-05j)
15419959.056274876,0.9401694915254236,(0.06119614516085685+2.553950941515365e-05j)
15419959.056274876,0.9567796610169491,(0.03285509622741259+6.5865813626929624e-06j)
15419959.056274876,0.9733898305084745,(0.012698072768780587-2.0044750264124397e-06j)
15419959.056274876,0.99,(0.0018129554248666267-1.623143385576846e-06j)
17814663.66440039,0.01,(0.9932241618127503-6.917921010479225e-06j)
17814663.66440039,0.02661016949152542,(0.9526678116271295+1.4761585476852017e-05j)
17814663.66440039,0.043220338983050846,(0.8787665023015178-1.3943963457386397e-05j)
17814663.66440039,0.059830508474576265,(0.7786028485235362+5.486935595596582e-06j)
17814663.66440039,0.07644067796610168,(0.6627070841481627+1.2677068888537013e-05j)
17814663.66440039,0.09305084745762711,(0.5440997455615648-7.0702837992786375e-06j)
17814663.66440039,0.10966101694915252,(0.43510619766444564-1.1717833885931987e-05j)
17814663.66440039,0.12627118644067795,(0.3436767932307063-7.093159137296169e-06j)
17814663.66440039,0.14288135593220339,(0.2952977767702493-1.3726665918532856e-05j)
17814663.66440039,0.1594915254237288,(0.25667409667745456-6.087046186649064e-06j)
17814663.66440039,0.17610169491525424,(0.22409715510693448-1.7043299465934153e-05j)
17814663.66440039,0.19271186440677965,(0.19685309672596632-1.4643894540506114e-05j)
17814663.66440039,0.20932203389830506,(0.1739940514531772+6.818586491709765e-06j)
17814663.66440039,0.2259322033898305,(0.15467171907918473-4.987231329959306e-06j)
17814663.66440039,0.2425423728813559,(0.13821678670452356+7.486475907764837e-06j)
17814663.66440039,0.2591525423728813,(0.12401131744818865-1.0949116974708448e-05j)
17814663.66440039,0.27576271186440676,(0.11167276307415348+5.759479618679679e-06j)
17814663.66440039,0.2923728813559322,(0.10084757535362385+4.324783871755882e-08j)
17814663.66440039,0.3089830508474576,(0.0912749068663445+7.721659950483187e-06j)
17814663.66440039,0.325593220338983,(0.09123393996053225-5.794216177823849e-07j)
17814663.66440039,0.34220338983050846,(0.09335323130944914+1.7371041562045158e-06j)
17814663.66440039,0.35881355932203385,(0.09678859164068787-4.483708702807171e-06j)
17814663.66440039,0.3754237288135593,(0.10152554061415035-1.0708246183862898e-05j)
17814663.66440039,0.3920338983050847,(0.10756869763395896-8.158430422703629e-06j)
17814663.66440039,0.4086440677966101,(0.11495778550662303+6.311240328705118e-07j)
17814663.66440039,0.42525423728813555,(0.12373600635742228+7.056528465648091e-06j)
17814663.66440039,0.441864406779661,(0.13396674579640588-5.27112078838493e-06j)
17814663.66440039,0.45847457627118643,(0.14568676049109133-7.310282619737747e-06j)
17814663.66440039,0.4750847457627118,(0.15896357898389166-4.603245394938812e-06j)
17814663.66440039,0.49169491525423725,(0.17380473587222967+4.666881699122593e-06j)
17814663.66440039,0.5083050847457626,(0.19024537414487425-2.620214961756638e-06j)
17814663.66440039,0.5249152542372881,(0.20812435274327076-1.2059733398728743e-05j)
17814663.66440039,0.5415254237288135,(0.22746993664299883-5.577689797731257e-07j)
17814663.66440039,0.5581355932203389,(0.24805764097966942+1.6937342381298427e-05j)
17814663.66440039,0.5747457627118644,(0.2696316269425335+1.5061103810601518e-06j)
17814663.66440039,0.5913559322033898,(0.2918730177995595-2.8536978147946225e-05j)
17814663.66440039,0.6079661016949152,(0.3143654502583597-1.6697773793753434e-05j)
17814663.66440039,0.6245762711864407,(0.3365405042610997+3.056479798917031e-05j)
17814663.66440039,0.641186440677966,(0.35777682666164146+1.5707326873664658e-05j)
17814663.66440039,0.6577966101694914,(0.3774022500452267-2.3327062912183186e-05j)
17814663.66440039,0.6744067796610169,(0.3946049906689924-3.1558449411632215e-05j)
17814663.66440039,0.6910169491525423,(0.4086084205234146+4.12342856401608e-06j)
17814663.66440039,0.7076271186440677,(0.41849223812535624+7.12461382042673e-06j)
17814663.66440039,0.7242372881355932,(0.42363355447264517+1.1311261816637412e-05j)
17814663.66440039,0.7408474576271186,(0.42324388978010835+7.177440265520103e-06j)
17814663.66440039,0.757457627118644,(0.41688753368480375-1.2607064700725444e-05j)
17814663.66440039,0.7740677966101694,(0.4040820571985376+1.0500754077377847e-05j)
17814663.66440039,0.7906779661016948,(0.38490705468284864+3.204382195625428e-06j)
17814663.66440039,0.8072881355932202,(0.3595237423407993-7.717767446123101e-06j)
17814663.66440039,0.8238983050847457,(0.32843965885738524-4.368648740601923e-05j)
17814663.66440039,0.8405084745762711,(0.2925672067260399+1.7312804213196772e-05j)
17814663.66440039,0.8571186440677966,(0.25304732932017954+5.134444638186015e-06j)
17814663.66440039,0.873728813559322,(0.21133628671233587+3.4730672771967904e-05j)
17814663.66440039,0.8903389830508474,(0.1690955880491652+2.0690748135505674e-05j)
17814663.66440039,0.9069491525423728,(0.1281376709880483+9.905523820778953e-06j)
17814663.66440039,0.9235593220338982,(0.09025859380609015+1.7078488088117572e-05j)
17814663.66440039,0.9401694915254236,(0.05724352436907465+1.6085325801640555e-05j)
17814663.66440039,0.9567796610169491,(0.03066919655360095+6.675781350483031e-06j)
17814663.66440039,0.9733898305084745,(0.011836125549142566+3.834035905399236e-06j)
17814663.66440039,0.99,(0.001688791168203122-1.5445486047932859e-06j)
20581263.56350875,0.01,(0.9933903047760654-2.5281242194932695e-06j)
20581263.56350875,0.02661016949152542,(0.9534009853244276-7.4198089612498284e-06j)
20581263.56350875,0.043220338983050846,(0.8809014474264731-3.832119377462717e-05j)
20581263.56350875,0.059830508474576265,(0.7833157735138313-5.3773389950759164e-06j)
20581263.56350875,0.07644067796610168,(0.6715344236802268+2.5705063490041287e-06j)
20581263.56350875,0.09305084745762711,(0.5583349121344446+9.285304678683873e-06j)
20581263.56350875,0.10966101694915252,(0.4548773040990508+6.21196525659685e-06j)
20581263.56350875,0.12627118644067795,(0.3678393148149851+6.6396095827827475e-06j)
20581263.56350875,0.14288135593220339,(0.29883846678619147-1.0653837755604022e-05j)
20581263.56350875,0.1594915254237288,(0.25905422763083386+1.1729528296947523e-05j)
20581263.56350875,0.17610169491525424,(0.22804407504966265-1.1475201818343014e-05j)
20581263.56350875,0.19271186440677965,(0.20177532171193738-1.6898450258108345e-05j)
20581263.56350875,0.20932203389830506,(0.17946451233427618-7.354988555062004e-06j)
20581263.56350875,0.2259322033898305,(0.16039660229145372-3.1493054719424937e-06j)
20581263.56350875,0.2425423728813559,(0.14396209382645764+4.231195339626184e-06j)
20581263.56350875,0.2591525423728813,(0.12967316931027636-1.848799890257154e-05j)
20581263.56350875,0.27576271186440676,(0.11807562820046358-7.803129801178853e-06j)
20581263.56350875,0.2923728813559322,(0.115467182387262-2.105251052677474e-06j)
20581263.56350875,0.3089830508474576,(0.11477062741319177-8.584535078059593e-06j)
20581263.56350875,0.325593220338983,(0.11573586830599072-1.320778556208978e-06j)
20581263.56350875,0.34220338983050846,(0.11825563091613259-5.918650934302041e-06j)
20581263.56350875,0.35881355932203385,(0.1222345607306542-1.7640530013913413e-06j)
20581263.56350875,0.3754237288135593,(0.12764271483674836+7.006955174936887e-06j)
20581263.56350875,0.3920338983050847,(0.1344688209394157-1.1775022504167853e-05j)
20581263.56350875,0.4086440677966101,(0.14268643903859066-8.03271407855794e-06j)
20581263.56350875,0.42525423728813555,(0.1523681422642574+1.3330673259818624e-05j)
20581263.56350875,0.441864406779661,(0.16349035020239178+5.9278462097836855e-06j)
20581263.56350875,0.45847457627118643,(0.17612920253589032+2.8094994054964357e-06j)
20581263.56350875,0.4750847457627118,(0.19021556855559835-1.4121744272459954e-06j)
20581263.56350875,0.49169491525423725,(0.205760602229648-3.2295254023022654e-07j)
20581263.56350875,0.5083050847457626,(0.22269826719341573+1.5927218309043554e-05j)
20581263.56350875,0.5249152542372881,(0.24095842717019902-1.992996489636931e-05j)
20581263.56350875,0.5415254237288135,(0.2602868420038307+4.297494812989572e-05j)
20581263.56350875,0.5581355932203389,(0.280547314723569+2.1763657740086885e-05j)
20581263.56350875,0.5747457627118644,(0.30137080812671413-1.4287027444278238e-05j)
20581263.56350875,0.5913559322033898,(0.32248957293047903-2.4441006523437995e-06j)
20581263.56350875,0.6079661016949152,(0.3432793413473607-1.3263001261735587e-05j)
20581263.56350875,0.6245762711864407,(0.363244603672685-2.812739117154197e-05j)
20581263.56350875,0.641186440677966,(0.3818298906731451-3.268668814326394e-05j)
20581263.56350875,0.6577966101694914,(0.39835082727163823-8.985944077395835e-06j)
20581263.56350875,0.6744067796610169,(0.4120074079372336+6.571483979475981e-06j)
20581263.56350875,0.6910169491525423,(0.4221502437371973-1.8649560012847226e-05j)
20581263.56350875,0.7076271186440677,(0.4280652822491433+8.987128934977319e-08j)
20581263.56350875,0.7242372881355932,(0.42908381934909606-2.4378473097683946e-05j)
20581263.56350875,0.7408474576271186,(0.4247543864140734-1.0432130087895406e-05j)
20581263.56350875,0.757457627118644,(0.41463023647292374+1.620979744690601e-05j)
20581263.56350875,0.7740677966101694,(0.39859296074834305-5.601650502450075e-06j)
20581263.56350875,0.7906779661016948,(0.37669701042585974-5.843832501792659e-06j)
20581263.56350875,0.8072881355932202,(0.3492721755283791+2.1274448470315744e-05j)
20581263.56350875,0.8238983050847457,(0.3169204803950838+1.9466132700306706e-05j)
