children: []
meta:
  creationTime: 1715707350.4126627
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204099.txt
  index: 251
  length: 251
  modificationTime: 1715707404.6396854
  name: FBW10S4_204099
  tags: ''
parameters: {}
tablefilename: FBW10S4_204099.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.3214824199676514	4.643069744110107
9.802	3.0127787590026855	25.670974731445312
9.804	3.0807511806488037	28.091081619262695
9.806	3.238525152206421	27.23086166381836
9.808	3.113171339035034	29.32518768310547
9.81	3.0014100074768066	27.851879119873047
9.812	2.849156618118286	27.52651596069336
9.814	2.7721455097198486	26.55596351623535
9.816	2.997037649154663	28.976308822631836
9.818	3.038316011428833	27.837892532348633
9.82	2.8826327323913574	24.437000274658203
9.822	2.776325225830078	26.87162208557129
9.824	2.9800376892089844	26.968090057373047
9.826	3.1037180423736572	24.944286346435547
9.828	3.030576705932617	26.866535186767578
9.83	2.995093584060669	26.827260971069336
9.832	2.829153537750244	23.814823150634766
9.834	2.859818696975708	24.591257095336914
9.836	2.779599189758301	20.639020919799805
9.838	2.911815881729126	26.01248550415039
9.84	3.4989891052246094	30.81076431274414
9.842	3.8121120929718018	34.64022445678711
9.844	4.22207498550415	39.515987396240234
9.846	4.271840572357178	41.31333541870117
9.848	4.564974308013916	42.07084274291992
9.85	4.95374870300293	37.256221771240234
9.852	3.1151328086853027	29.229991912841797
9.854	3.8716557025909424	25.848779678344727
9.856	2.9049453735351562	21.982864379882812
9.858	2.5154833793640137	24.204875946044922
9.86	2.5186643600463867	25.0251522064209
9.862	2.5451016426086426	25.005903244018555
9.864	2.7296576499938965	27.738882064819336
9.866	2.805155038833618	27.554790496826172
9.868	2.694152593612671	25.115371704101562
9.87	2.6594202518463135	27.073265075683594
9.872	2.9251465797424316	25.120071411132812
9.874	2.892692804336548	27.072853088378906
9.876	2.950113534927368	25.025333404541016
9.878	2.933704376220703	26.752321243286133
9.88	3.0483155250549316	25.89894676208496
9.882	2.962808132171631	27.663469314575195
9.884	3.191403865814209	26.421571731567383
9.886	3.098585844039917	28.16454315185547
9.888	3.0001885890960693	28.487228393554688
9.89	3.036492347717285	28.798328399658203
9.892	3.0304758548736572	30.309783935546875
9.894	3.0161027908325195	29.610506057739258
9.896	2.995936870574951	29.24822998046875
9.898	3.0071520805358887	26.377086639404297
9.9	3.0518221855163574	27.024658203125
9.902	3.304211139678955	28.10588264465332
9.904	3.359083890914917	28.066513061523438
9.906	3.3784992694854736	28.851211547851562
9.908	3.4616527557373047	32.39805603027344
9.91	3.741389274597168	34.63086700439453
9.912	3.516911268234253	34.71214294433594
9.914	3.526031732559204	31.578763961791992
9.916	3.3018839359283447	29.029468536376953
9.918	3.13008713722229	25.943309783935547
9.92	3.0469467639923096	23.11174201965332
9.922	2.8833835124969482	25.676219940185547
9.924	3.0277493000030518	22.640825271606445
9.926	3.066502809524536	24.484310150146484
9.928	3.0048441886901855	26.019214630126953
9.93	3.0906457901000977	24.20291519165039
9.932	3.253936529159546	25.36075782775879
9.934	3.7038984298706055	36.0892219543457
9.936	3.8639817237854004	33.328548431396484
9.938	3.286652088165283	30.979822158813477
9.94	2.9842448234558105	30.417007446289062
9.942	2.8513453006744385	25.67475700378418
9.944	2.8499536514282227	25.399465560913086
9.946	3.0257568359375	24.167617797851562
9.948	2.9944074153900146	30.565353393554688
9.95	3.1440417766571045	24.311016082763672
9.952	2.980546236038208	25.630611419677734
9.954	2.916165590286255	21.785205841064453
9.956	2.932114839553833	22.658340454101562
9.958	2.8590519428253174	24.723739624023438
9.96	2.9119396209716797	23.650588989257812
9.962	2.789308547973633	23.707860946655273
9.964	2.864947557449341	26.259550094604492
9.966	2.9241275787353516	25.58441925048828
9.968	2.9788737297058105	22.746782302856445
9.97	2.874290704727173	24.573135375976562
9.972	2.673328161239624	21.075258255004883
9.974	2.624988317489624	22.95564079284668
9.976	2.6297450065612793	23.03256607055664
9.978	2.8898391723632812	25.0131893157959
9.98	2.8148276805877686	21.31511878967285
9.982	2.8589818477630615	20.3961181640625
9.984	2.942253828048706	22.134033203125
9.986	4.443435192108154	36.651241302490234
9.988	6.064543724060059	44.20850372314453
9.99	3.930209159851074	62.85024642944336
9.992	2.62349009513855	54.520896911621094
9.994	1.6488261222839355	41.766082763671875
9.996	1.873544454574585	34.784339904785156
9.998	2.500624656677246	32.0195198059082
10.0	2.8105075359344482	27.348674774169922
10.002	2.925898313522339	26.801542282104492
10.004	2.9857656955718994	26.518470764160156
10.006	2.9910378456115723	25.320079803466797
10.008	3.0156314373016357	24.4505558013916
10.01	2.8107352256774902	24.53797721862793
10.012	2.6977977752685547	22.614675521850586
10.014	2.627814292907715	23.070215225219727
10.016	2.4278006553649902	22.184207916259766
10.018	2.1296002864837646	20.84307098388672
10.02	2.125537872314453	20.78835105895996
10.022	1.8734614849090576	23.936832427978516
10.024	2.2985782623291016	23.67772102355957
10.026	2.2197937965393066	21.64739227294922
10.028	2.4642906188964844	21.13878059387207
10.03	2.6451053619384766	20.727928161621094
10.032	2.606293201446533	20.90152359008789
10.034	2.9286303520202637	21.36892318725586
10.036	3.0511891841888428	20.50813102722168
10.038	4.238120079040527	28.442129135131836
10.04	5.1370391845703125	37.77053451538086
10.042	4.2347412109375	31.927337646484375
10.044	3.4884321689605713	30.09010887145996
10.046	3.212327718734741	31.47931671142578
10.048	3.2150213718414307	32.54486846923828
10.05	3.2603774070739746	30.7048397064209
10.052	3.259828805923462	26.030372619628906
10.054	3.1416823863983154	25.531036376953125
10.056	3.2456443309783936	26.588979721069336
10.058	3.3167731761932373	26.367429733276367
10.06	2.8642852306365967	23.054475784301758
10.062	2.7463090419769287	24.809202194213867
10.064	2.859581708908081	19.705556869506836
10.066	2.566122531890869	23.04314422607422
10.068	2.5837388038635254	26.98206901550293
10.07	2.8398303985595703	25.666465759277344
10.072	2.9241936206817627	28.38915252685547
10.074	2.943230628967285	27.84222412109375
