children: []
meta:
  creationTime: 1715708876.1019614
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204127.txt
  index: 251
  length: 251
  modificationTime: 1715708930.7798662
  name: FBW10S4_204127
  tags: ''
parameters: {}
tablefilename: FBW10S4_204127.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.1998908519744873	9.378811836242676
9.802	2.54483962059021	20.843788146972656
9.804	2.533653736114502	23.49374008178711
9.806	2.503187656402588	22.855220794677734
9.808	2.600299835205078	23.110315322875977
9.81	2.560335874557495	25.536787033081055
9.812	2.6128766536712646	24.731983184814453
9.814	2.392543315887451	23.70400619506836
9.816	2.5099382400512695	23.83480453491211
9.818	2.5428407192230225	23.89075469970703
9.82	2.5121586322784424	25.751256942749023
9.822	2.5392534732818604	26.845680236816406
9.824	2.706641912460327	19.98047637939453
9.826	2.623382568359375	22.902795791625977
9.828	2.566171407699585	24.122385025024414
9.83	2.6269426345825195	23.800148010253906
9.832	2.600623607635498	21.119441986083984
9.834	2.65425443649292	21.950037002563477
9.836	2.6229474544525146	23.55874252319336
9.838	2.906142473220825	22.49333381652832
9.84	3.1884071826934814	27.5827693939209
9.842	3.703944683074951	32.45146179199219
9.844	3.952620029449463	35.02878952026367
9.846	4.173748016357422	38.888771057128906
9.848	4.566456317901611	35.4837760925293
9.85	4.827816009521484	36.796810150146484
9.852	4.659830093383789	24.76457405090332
9.854	3.7014997005462646	21.30714988708496
9.856	2.7601985931396484	20.185863494873047
9.858	2.343038558959961	22.91085433959961
9.86	2.1676762104034424	22.153352737426758
9.862	2.2050936222076416	25.346111297607422
9.864	2.6663973331451416	25.856374740600586
9.866	2.5922348499298096	23.805662155151367
9.868	2.4892780780792236	23.98004913330078
9.87	2.5101163387298584	23.278865814208984
9.872	2.546175003051758	24.565261840820312
9.874	2.688192129135132	25.0032958984375
9.876	2.6262688636779785	20.285615921020508
9.878	2.5380406379699707	22.282711029052734
9.88	2.612855911254883	24.547405242919922
9.882	2.652437448501587	21.90534019470215
9.884	2.698357582092285	23.02037239074707
9.886	2.7050087451934814	22.49571990966797
9.888	2.7316434383392334	24.697267532348633
9.89	2.6423072814941406	24.11417579650879
9.892	2.677401542663574	25.91388511657715
9.894	2.590862274169922	24.65106964111328
9.896	2.7314515113830566	22.375961303710938
9.898	2.5771257877349854	25.68022346496582
9.9	2.753797769546509	27.59209632873535
9.902	3.0341691970825195	24.89333724975586
9.904	3.089324712753296	22.90301513671875
9.906	3.022489547729492	20.451993942260742
9.908	2.8848090171813965	21.29216957092285
9.91	2.7115676403045654	21.005895614624023
9.912	2.6551456451416016	21.907691955566406
9.914	2.586364269256592	21.948450088500977
9.916	2.6064069271087646	22.56740951538086
9.918	2.599585771560669	18.120487213134766
9.92	2.519296407699585	22.76297950744629
9.922	2.501272439956665	20.828289031982422
9.924	2.4987237453460693	21.872865676879883
9.926	2.618739366531372	23.220813751220703
9.928	2.6978044509887695	23.32145118713379
9.93	2.7648892402648926	22.31284523010254
