children: []
meta:
  creationTime: 1715712194.5163162
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204188.txt
  index: 251
  length: 251
  modificationTime: 1715712249.247777
  name: FBW10S4_204188
  tags: ''
parameters: {}
tablefilename: FBW10S4_204188.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.1064999103546143	31.735153198242188
9.802	3.2105939388275146	30.23117446899414
9.804	3.109543561935425	30.84255599975586
9.806	2.9998538494110107	29.076969146728516
9.808	3.102128744125366	30.51244354248047
9.81	2.941798210144043	29.666521072387695
9.812	2.8296422958374023	28.638635635375977
9.814	2.7444260120391846	30.49305534362793
9.816	2.8539090156555176	31.988922119140625
9.818	3.0084195137023926	31.746776580810547
9.82	3.0385513305664062	33.91910171508789
9.822	3.071648359298706	32.57189178466797
9.824	3.0658533573150635	31.12716293334961
9.826	3.0551979541778564	30.042755126953125
9.828	3.1131343841552734	30.273757934570312
9.83	3.0380892753601074	33.73867416381836
9.832	3.1066088676452637	31.517126083374023
9.834	3.039335012435913	31.26816177368164
9.836	3.1411006450653076	31.447399139404297
9.838	3.4337775707244873	32.517330169677734
9.84	3.7070960998535156	33.646671295166016
9.842	4.012943744659424	36.53828048706055
9.844	4.480916976928711	41.09959030151367
9.846	4.535036087036133	42.77187728881836
9.848	5.114071846008301	44.62974548339844
9.85	5.488322734832764	42.82740020751953
9.852	3.629542112350464	31.26305389404297
9.854	4.136934280395508	28.154678344726562
9.856	3.2909629344940186	28.03762435913086
9.858	2.7558038234710693	27.45987892150879
9.86	2.6240234375	27.575092315673828
9.862	2.6489157676696777	29.362136840820312
9.864	2.7142302989959717	31.232160568237305
9.866	2.749366283416748	31.58895492553711
9.868	2.6462364196777344	30.83909034729004
9.87	2.828244686126709	31.186691284179688
9.872	2.9555983543395996	29.58948516845703
9.874	2.959435224533081	29.534725189208984
9.876	2.9473214149475098	29.82008934020996
9.878	3.0555272102355957	32.0169792175293
9.88	3.184213638305664	29.95140838623047
9.882	3.0873148441314697	30.41668701171875
