children: []
meta:
  creationTime: 1715717918.4062214
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204292.txt
  index: 251
  length: 251
  modificationTime: 1715717973.8902965
  name: FBW10S4_204292
  tags: ''
parameters: {}
tablefilename: FBW10S4_204292.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.6592085361480713	26.26580047607422
9.802	2.9741814136505127	27.204702377319336
9.804	2.918823480606079	27.01375961303711
9.806	3.0131335258483887	26.094911575317383
9.808	2.958059310913086	26.783939361572266
9.81	2.8701021671295166	28.291990280151367
9.812	2.83530592918396	30.213871002197266
9.814	2.8926379680633545	30.35653305053711
9.816	2.992363452911377	28.783418655395508
9.818	2.896716833114624	25.940921783447266
9.82	2.948856830596924	26.720767974853516
9.822	2.746584892272949	27.479337692260742
9.824	2.903517961502075	24.45982551574707
9.826	2.9738337993621826	28.383026123046875
9.828	3.020583391189575	31.404253005981445
9.83	2.9256842136383057	26.181074142456055
9.832	2.914700984954834	25.28604507446289
9.834	3.0225698947906494	23.10772705078125
9.836	2.9595065116882324	27.881195068359375
9.838	3.155395269393921	28.36043930053711
9.84	3.501558542251587	33.29500198364258
9.842	3.8867814540863037	38.32705307006836
9.844	4.21584939956665	34.47709274291992
9.846	4.105331897735596	37.58674240112305
9.848	4.736904144287109	40.504032135009766
9.85	4.489018440246582	34.36653518676758
9.852	3.12034273147583	27.594758987426758
9.854	3.6412551403045654	24.274900436401367
9.856	3.013864040374756	22.8676815032959
9.858	2.6534366607666016	22.795610427856445
9.86	2.6098155975341797	29.681228637695312
9.862	2.825850009918213	29.57135581970215
9.864	2.7320375442504883	26.913272857666016
9.866	2.764705181121826	27.440073013305664
9.868	2.70228910446167	33.210166931152344
9.87	2.8973617553710938	31.7822265625
9.872	2.999703884124756	29.361083984375
9.874	2.9456429481506348	29.380054473876953
9.876	3.1003708839416504	32.90503692626953
9.878	2.915534257888794	26.40304183959961
9.88	3.0083751678466797	30.60563087463379
9.882	3.016662359237671	26.122337341308594
9.884	2.935465097427368	26.648426055908203
9.886	3.107447385787964	24.6978702545166
9.888	2.9026970863342285	25.897674560546875
9.89	2.9346842765808105	25.459758758544922
9.892	2.8889455795288086	24.816890716552734
9.894	2.9727816581726074	29.30769920349121
9.896	2.881218194961548	30.688135147094727
9.898	2.7855420112609863	26.114965438842773
9.9	2.833015203475952	24.131790161132812
9.902	3.177381992340088	25.327634811401367
9.904	3.2507057189941406	27.87247657775879
9.906	3.4586308002471924	23.289396286010742
9.908	3.0931453704833984	27.6839542388916
9.91	3.0972139835357666	24.384143829345703
9.912	2.935364007949829	24.726491928100586
9.914	2.9137048721313477	25.205583572387695
9.916	2.9422214031219482	28.69447135925293
9.918	2.9742062091827393	27.030744552612305
9.92	2.9385740756988525	26.59958839416504
9.922	2.9816482067108154	34.48924255371094
9.924	3.117537021636963	31.398752212524414
9.926	2.9715659618377686	24.5086727142334
9.928	2.833066940307617	29.86667823791504
9.93	3.1364614963531494	27.256149291992188
9.932	3.408513069152832	25.068395614624023
9.934	3.7600128650665283	36.201568603515625
9.936	3.565260171890259	38.07914733886719
9.938	3.3484630584716797	35.165802001953125
9.94	2.950989246368408	34.771610260009766
9.942	2.910616159439087	30.736862182617188
9.944	3.0142605304718018	24.64296531677246
9.946	2.8936073780059814	29.298824310302734
9.948	3.025719165802002	27.268829345703125
9.95	2.998229503631592	27.913562774658203
9.952	2.9252943992614746	24.57542610168457
9.954	2.8804869651794434	28.162837982177734
9.956	2.9990127086639404	26.487899780273438
9.958	2.9181840419769287	29.986412048339844
9.96	3.0066466331481934	29.285491943359375
9.962	3.0011775493621826	26.758995056152344
9.964	2.814418315887451	29.06403923034668
9.966	2.932846784591675	28.019969940185547
9.968	2.9647436141967773	28.70613670349121
9.97	2.9222230911254883	30.020490646362305
9.972	2.6430392265319824	29.276018142700195
9.974	2.687912702560425	24.45024871826172
9.976	2.7584750652313232	24.863849639892578
9.978	2.6898865699768066	24.296588897705078
9.98	2.828294038772583	26.417753219604492
9.982	2.833922863006592	23.69823455810547
9.984	3.315593957901001	24.091808319091797
9.986	4.431435585021973	40.59453201293945
9.988	5.721964359283447	57.514644622802734
9.99	4.798715114593506	62.345516204833984
9.992	2.7048072814941406	54.6884880065918
9.994	1.9819860458374023	50.37944412231445
9.996	2.432265281677246	39.53217697143555
9.998	2.8079750537872314	36.90631866455078
10.0	3.0635931491851807	32.763519287109375
10.002	3.1519598960876465	31.634597778320312
10.004	2.9297494888305664	29.85561752319336
10.006	3.0151307582855225	28.015270233154297
10.008	3.039761543273926	28.604339599609375
10.01	2.977572441101074	21.751195907592773
10.012	2.800102710723877	28.61623191833496
10.014	2.816051959991455	30.799638748168945
10.016	2.4339685440063477	25.56077003479004
10.018	2.285970687866211	27.021419525146484
10.02	2.4986987113952637	21.447528839111328
10.022	2.850994348526001	25.593088150024414
10.024	2.352630853652954	22.09701919555664
10.026	2.2531328201293945	22.39375877380371
10.028	2.4429306983947754	23.875587463378906
10.03	2.580489158630371	22.391145706176758
10.032	2.7493093013763428	21.647598266601562
10.034	2.879256010055542	23.962364196777344
10.036	3.2677578926086426	21.138324737548828
10.038	4.142939567565918	26.010194778442383
10.04	5.289539813995361	37.47568893432617
10.042	4.7761735916137695	39.548458099365234
10.044	3.6086301803588867	32.88325119018555
10.046	3.365522623062134	35.7689323425293
10.048	3.310925245285034	36.82588195800781
10.05	3.416433095932007	30.719459533691406
10.052	3.2840545177459717	26.286888122558594
10.054	3.128925323486328	26.3810977935791
10.056	3.101747989654541	24.92041015625
10.058	2.9841980934143066	26.529176712036133
10.06	2.8880317211151123	25.345726013183594
10.062	2.8411331176757812	24.063142776489258
10.064	2.749983072280884	24.024702072143555
10.066	2.6026365756988525	27.566804885864258
10.068	2.844118118286133	27.140344619750977
10.07	2.8060450553894043	28.044145584106445
10.072	2.863657236099243	31.47516441345215
10.074	2.9650983810424805	27.4495792388916
10.076	2.864564895629883	27.64729881286621
10.078	3.0272300243377686	28.932994842529297
10.08	3.0021820068359375	30.461862564086914
10.082	3.05155873298645	32.254547119140625
10.084	2.812657117843628	32.03125
10.086	2.70182728767395	45.258609771728516
10.088	2.1362390518188477	48.21675491333008
10.09	1.505361557006836	50.9300422668457
10.092	1.4587901830673218	51.3369026184082
10.094	1.6660804748535156	52.60078811645508
10.096	1.961881399154663	51.7889518737793
10.098	2.8740596771240234	41.35207748413086
10.1	3.2401609420776367	35.2889518737793
10.102	3.6467220783233643	24.141992568969727
10.104	3.4659409523010254	19.869470596313477
10.106	3.0066027641296387	21.43145179748535
10.108	2.909557819366455	20.905405044555664
10.11	2.7213761806488037	20.30590057373047
10.112	2.725144624710083	23.02442169189453
10.114	2.546063184738159	21.087017059326172
10.116	2.2763466835021973	18.97487449645996
10.118	1.762589931488037	21.249738693237305
10.12	1.8979707956314087	20.323814392089844
10.122	2.024834394454956	20.684650421142578
10.124	2.3568568229675293	20.780542373657227
10.126	2.4804985523223877	23.34673500061035
10.128	2.474142551422119	19.47370719909668
10.13	2.682905435562134	22.98859405517578
10.132	2.9568169116973877	26.838132858276367
10.134	3.102194309234619	32.90704345703125
10.136	2.930342674255371	37.10985565185547
10.138	2.25632643699646	45.631710052490234
10.14	1.6247458457946777	44.89312744140625
10.142	0.8694391250610352	45.57875442504883
10.144	1.241498589515686	45.525245666503906
10.146	2.1001951694488525	45.351318359375
10.148	2.7514936923980713	37.69411087036133
10.15	3.584953784942627	25.559412002563477
10.152	3.102208375930786	22.91745948791504
10.154	2.8557560443878174	25.480806350708008
10.156	2.9332780838012695	27.018911361694336
10.158	2.936938762664795	26.294105529785156
10.16	2.9148449897766113	26.671043395996094
10.162	2.8896141052246094	31.14640998840332
10.164	2.856311559677124	36.28310012817383
10.166	3.284144878387451	38.20752716064453
10.168	3.6322572231292725	37.303138732910156
10.17	3.6122825145721436	38.170806884765625
10.172	3.7956202030181885	38.344547271728516
10.174	4.069692134857178	44.307003021240234
10.176	4.512305736541748	45.5921745300293
10.178	4.8589630126953125	47.30024719238281
10.18	4.909738063812256	45.46317672729492
10.182	4.670932769775391	44.14060592651367
10.184	4.382382392883301	41.6650505065918
10.186	3.4327664375305176	34.61054611206055
10.188	3.4139270782470703	38.15755844116211
10.19	4.398817539215088	46.83256530761719
10.192	4.627682685852051	48.41952896118164
10.194	5.2068705558776855	47.73047637939453
10.196	5.732448577880859	39.621707916259766
10.198	4.915708541870117	30.845657348632812
10.2	4.179743766784668	33.11037063598633
10.202	3.4406003952026367	34.85005187988281
10.204	3.3816306591033936	37.68039321899414
10.206	3.339167594909668	35.00965118408203
10.208	2.9094393253326416	33.76374816894531
10.21	3.1526522636413574	30.280536651611328
10.212	3.089216947555542	28.108882904052734
10.214	2.915492534637451	34.153717041015625
10.216	2.779005765914917	31.006258010864258
10.218	2.760472059249878	26.555452346801758
10.22	2.746992826461792	28.330163955688477
10.222	2.8663177490234375	25.632848739624023
10.224	2.800412654876709	25.492109298706055
10.226	2.8924570083618164	24.2558536529541
10.228	2.734276056289673	21.844799041748047
10.23	2.8603975772857666	22.58818817138672
10.232	2.7429237365722656	32.72563171386719
10.234	2.679462432861328	32.514923095703125
10.236	3.3289544582366943	41.497894287109375
10.238	2.9606876373291016	36.994869232177734
10.24	3.772406578063965	33.441200256347656
10.242	4.217211723327637	35.7395133972168
10.244	6.679664134979248	16.698684692382812
10.246	8.542356491088867	3.3865268230438232
10.248	5.489038467407227	-1.0373730659484863
10.25	2.871908187866211	7.792527675628662
10.252	2.466524839401245	15.902024269104004
10.254	2.530630111694336	15.160518646240234
10.256	2.866865396499634	17.093496322631836
10.258	2.6843690872192383	17.727550506591797
10.26	2.7665042877197266	21.42340660095215
10.262	2.7971303462982178	17.769981384277344
10.264	2.7241263389587402	16.51778221130371
10.266	2.672720193862915	15.880017280578613
10.268	2.8341376781463623	18.978960037231445
10.27	2.7481162548065186	20.795156478881836
10.272	2.3913960456848145	27.83736801147461
10.274	1.8794575929641724	28.042543411254883
10.276	1.3540884256362915	38.464447021484375
10.278	1.2644195556640625	39.120460510253906
10.28	1.2534958124160767	38.548072814941406
10.282	0.886681854724884	39.728878021240234
10.284	0.8052685856819153	44.126834869384766
10.286	0.5116816163063049	50.40512466430664
10.288	1.0252511501312256	42.81377029418945
10.29	1.499466061592102	39.406883239746094
10.292	2.819450855255127	41.610443115234375
10.294	3.1235225200653076	45.94368362426758
10.296	4.844115734100342	41.99208450317383
10.298	6.519426345825195	21.88643455505371
10.3	5.917515754699707	-2.350054979324341
