children: []
meta:
  creationTime: 1715714988.656843
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204239.txt
  index: 251
  length: 251
  modificationTime: 1715715043.5892813
  name: FBW10S4_204239
  tags: ''
parameters: {}
tablefilename: FBW10S4_204239.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.7138736248016357	32.10198211669922
9.802	3.210500717163086	30.743242263793945
9.804	3.0538485050201416	32.647483825683594
9.806	3.1630592346191406	33.459083557128906
9.808	2.8993208408355713	28.621816635131836
9.81	2.8816211223602295	31.249242782592773
9.812	2.9350128173828125	31.904216766357422
9.814	2.893571376800537	35.70286178588867
9.816	3.1490817070007324	34.78791046142578
9.818	3.213221788406372	31.17477035522461
9.82	2.6988823413848877	25.263446807861328
9.822	2.6611313819885254	22.880813598632812
9.824	2.7563986778259277	25.452659606933594
9.826	2.777181386947632	29.00457191467285
9.828	2.69907546043396	28.643844604492188
9.83	2.8139126300811768	28.594379425048828
9.832	2.8361425399780273	29.704578399658203
9.834	2.914217710494995	26.492572784423828
9.836	2.737173318862915	27.871299743652344
9.838	3.0819449424743652	30.03875160217285
9.84	3.605543375015259	30.788000106811523
9.842	3.87837553024292	32.78337097167969
9.844	4.0627617835998535	34.61838912963867
9.846	4.10217809677124	35.8706169128418
9.848	4.746509075164795	37.83504104614258
9.85	5.025313377380371	29.64750862121582
9.852	4.14064359664917	25.00437355041504
9.854	3.820948362350464	22.43689727783203
9.856	2.6800127029418945	20.551570892333984
9.858	2.232332706451416	20.878896713256836
9.86	2.2973222732543945	23.895408630371094
9.862	2.443042278289795	22.146657943725586
9.864	2.500007152557373	23.43555450439453
9.866	2.590074062347412	23.164331436157227
9.868	2.388563871383667	21.916990280151367
9.87	2.388192892074585	24.2893123626709
9.872	2.798341751098633	24.616708755493164
9.874	2.952815055847168	27.978483200073242
9.876	2.9031827449798584	29.305490493774414
9.878	2.964806079864502	30.59719467163086
9.88	3.04518461227417	30.017309188842773
9.882	3.149097442626953	29.999788284301758
9.884	3.1398797035217285	26.98051643371582
9.886	2.8948776721954346	30.891399383544922
9.888	3.063523769378662	27.10991859436035
9.89	2.930190324783325	31.127220153808594
9.892	3.097888469696045	35.91903305053711
9.894	3.1958160400390625	35.41101837158203
9.896	3.0501601696014404	32.417816162109375
9.898	3.072077512741089	30.941299438476562
9.9	3.1597161293029785	29.61789321899414
9.902	3.081970453262329	32.56502914428711
9.904	3.2390694618225098	29.887449264526367
9.906	3.4358839988708496	29.425390243530273
9.908	3.248241424560547	27.174823760986328
9.91	3.1724371910095215	32.182743072509766
9.912	3.037745475769043	31.747026443481445
9.914	3.114686965942383	33.93040084838867
9.916	3.328129768371582	32.27943420410156
9.918	3.0631587505340576	27.26167106628418
9.92	3.101284980773926	33.59312438964844
9.922	3.180720567703247	33.0050048828125
9.924	3.0994205474853516	33.30290603637695
9.926	3.195963144302368	29.9248046875
9.928	2.9586031436920166	29.12906265258789
9.93	3.272456407546997	28.036510467529297
9.932	3.562925338745117	34.11598587036133
9.934	4.013177394866943	35.6585578918457
9.936	3.911316394805908	38.730857849121094
9.938	3.3805432319641113	37.94148254394531
9.94	3.051471710205078	38.17534255981445
9.942	3.1119613647460938	36.682979583740234
9.944	3.039163827896118	30.95737075805664
9.946	3.0395331382751465	30.88990020751953
9.948	3.1834304332733154	31.910173416137695
9.95	3.2209224700927734	28.334360122680664
9.952	2.9858856201171875	27.94552230834961
9.954	2.9651541709899902	26.656972885131836
9.956	2.8825509548187256	24.59488868713379
9.958	2.767977476119995	22.19892692565918
9.96	2.7221007347106934	23.703012466430664
9.962	2.551182508468628	22.68283462524414
9.964	2.6005232334136963	23.788860321044922
9.966	2.801940679550171	26.63123321533203
9.968	2.868004560470581	27.4809627532959
9.97	2.8088901042938232	26.611083984375
9.972	2.5578267574310303	26.564590454101562
9.974	2.8481805324554443	33.47988510131836
9.976	3.056950330734253	33.52110290527344
9.978	2.846736431121826	30.85746192932129
9.98	2.9427778720855713	27.28852653503418
9.982	3.108586311340332	29.51589012145996
9.984	3.1961536407470703	30.53571319580078
9.986	4.155048847198486	42.690147399902344
9.988	6.205881595611572	54.828556060791016
9.99	4.381138801574707	65.46051788330078
9.992	3.0282907485961914	59.78730392456055
9.994	2.3305399417877197	49.96232986450195
9.996	2.3036880493164062	41.7016716003418
9.998	2.8575127124786377	38.017311096191406
10.0	3.1074657440185547	34.556488037109375
10.002	3.0090510845184326	36.672454833984375
10.004	3.4001827239990234	32.14891815185547
10.006	3.456801652908325	31.259485244750977
10.008	3.22463321685791	34.51769256591797
