children: []
meta:
  creationTime: 1715716810.6457202
  dataType: !!python/name:numpy.float64 ''
  defaults: {}
  description: ''
  fieldMap: {freq: 0, mag: 1, phase: 2}
  fieldNames: [freq, mag, phase]
  filename: \\132.166.23.175\room8a-data\FERBO\FB_W10_S4\run2\FBW10S4_204062-children\FBW10S4_204272.txt
  index: 251
  length: 251
  modificationTime: 1715716865.7119002
  name: FBW10S4_204272
  tags: ''
parameters: {}
tablefilename: FBW10S4_204272.txt
version: '1.0'
#end of header
freq	mag	phase
9.8	3.1674671173095703	29.203798294067383
9.802	2.833230495452881	25.747486114501953
9.804	2.7564587593078613	23.72596549987793
9.806	2.8011910915374756	23.352783203125
9.808	2.7344980239868164	21.293376922607422
9.81	2.6370418071746826	23.243995666503906
9.812	2.60426926612854	22.617713928222656
9.814	2.460085153579712	24.160573959350586
9.816	2.596859931945801	23.151273727416992
9.818	2.6388251781463623	24.475902557373047
9.82	2.5809853076934814	22.143306732177734
9.822	2.6262319087982178	23.7049560546875
9.824	2.6461129188537598	21.843799591064453
9.826	2.5992681980133057	19.88024139404297
9.828	2.5229384899139404	21.22071075439453
9.83	2.570930004119873	22.07659339904785
9.832	2.665583848953247	25.327808380126953
9.834	2.7921886444091797	21.030038833618164
9.836	2.743983745574951	22.502470016479492
9.838	2.919011354446411	24.266437530517578
9.84	3.4827237129211426	27.483688354492188
9.842	3.7254080772399902	25.255329132080078
9.844	3.8794217109680176	32.18561553955078
9.846	4.08961296081543	33.66708755493164
9.848	4.6315693855285645	38.089176177978516
9.85	5.051466941833496	25.139062881469727
9.852	3.0384836196899414	23.80858039855957
9.854	3.793426513671875	20.048601150512695
9.856	2.785456418991089	20.098556518554688
9.858	2.3937482833862305	19.09672737121582
9.86	2.2838566303253174	23.495159149169922
9.862	2.364420175552368	21.001907348632812
9.864	2.6084353923797607	23.639249801635742
9.866	2.5891788005828857	24.418960571289062
9.868	2.5128333568573	25.011384963989258
9.87	2.5863044261932373	24.962881088256836
9.872	2.7736520767211914	25.547407150268555
9.874	2.8059141635894775	23.885303497314453
9.876	2.820136308670044	25.15212059020996
9.878	2.7709414958953857	25.33000373840332
9.88	2.850473403930664	25.482393264770508
9.882	2.8762779235839844	25.904531478881836
9.884	2.8673300743103027	25.911060333251953
9.886	2.8237900733947754	23.803932189941406
9.888	2.8463807106018066	24.54745864868164
9.89	2.8123860359191895	25.69446563720703
9.892	2.7393131256103516	26.613800048828125
9.894	2.789788007736206	26.082365036010742
9.896	2.778364896774292	23.59650230407715
9.898	2.7487571239471436	24.97921371459961
9.9	2.8084874153137207	25.213001251220703
9.902	2.9709596633911133	23.588159561157227
9.904	3.139310836791992	24.14322853088379
9.906	3.106334686279297	20.89144515991211
9.908	2.8583269119262695	19.952285766601562
9.91	2.6792819499969482	23.64173126220703
9.912	2.834467649459839	23.24022102355957
9.914	2.7068872451782227	24.87260627746582
9.916	2.7310619354248047	23.928184509277344
9.918	2.769680976867676	25.37425994873047
9.92	2.7264208793640137	22.17816925048828
9.922	2.67751407623291	26.128982543945312
9.924	2.8643171787261963	25.762714385986328
9.926	2.795866012573242	28.8314208984375
9.928	2.9836575984954834	24.72871208190918
9.93	3.0020346641540527	24.715557098388672
9.932	3.189913511276245	26.627843856811523
9.934	3.644989252090454	30.831398010253906
9.936	3.6670308113098145	31.523174285888672
9.938	3.2329750061035156	34.512115478515625
9.94	3.057556629180908	34.167823791503906
9.942	2.9600350856781006	32.57170104980469
9.944	2.9839088916778564	28.919160842895508
9.946	2.837416172027588	27.734268188476562
9.948	2.878264904022217	30.37628936767578
9.95	2.954768180847168	27.661418914794922
9.952	2.828488349914551	28.262615203857422
9.954	3.0317142009735107	29.12430191040039
9.956	3.058445930480957	26.643762588500977
9.958	2.880171775817871	24.939077377319336
9.96	2.8181090354919434	25.799076080322266
9.962	2.7850120067596436	24.22315788269043
9.964	2.657665729522705	25.35425567626953
9.966	2.662952184677124	24.936677932739258
9.968	2.793963670730591	24.85187339782715
9.97	2.6412861347198486	23.645587921142578
9.972	2.4582059383392334	21.746761322021484
9.974	2.404503345489502	20.534677505493164
9.976	2.4556808471679688	21.087656021118164
9.978	2.4363088607788086	20.22371482849121
9.98	2.531841278076172	19.158132553100586
9.982	2.665407419204712	20.722854614257812
9.984	3.149982213973999	18.979415893554688
9.986	4.4573073387146	33.75715637207031
9.988	5.771714687347412	48.82372283935547
9.99	4.012712478637695	61.42361068725586
9.992	2.807126522064209	53.52666091918945
9.994	1.9115391969680786	44.11091232299805
9.996	2.1043612957000732	36.550384521484375
9.998	2.6108922958374023	27.49788475036621
10.0	2.7873635292053223	27.535133361816406
10.002	2.7866268157958984	24.963951110839844
10.004	2.759298086166382	26.51028823852539
10.006	2.8091602325439453	24.20302391052246
10.008	2.8010995388031006	22.64288330078125
10.01	2.864443063735962	23.534446716308594
10.012	2.770324230194092	23.202974319458008
10.014	2.543567657470703	21.81536865234375
10.016	2.328965425491333	18.741243362426758
10.018	2.171335220336914	21.68450164794922
10.02	2.122058868408203	19.419145584106445
10.022	2.1929759979248047	20.145641326904297
10.024	2.240753650665283	23.551334381103516
10.026	2.2723326683044434	18.913984298706055
10.028	2.1472983360290527	19.991304397583008
10.03	2.5695035457611084	20.42043113708496
10.032	2.5867481231689453	20.54917335510254
10.034	2.70367169380188	19.718164443969727
10.036	2.888805866241455	20.585052490234375
10.038	4.54904842376709	30.057863235473633
10.04	5.140744686126709	37.37711715698242
10.042	4.759308815002441	36.138214111328125
10.044	3.5718891620635986	30.49586296081543
10.046	3.2209227085113525	32.484283447265625
10.048	3.119441270828247	30.527807235717773
10.05	3.188788890838623	28.84779167175293
10.052	3.2229673862457275	24.86730194091797
10.054	3.0812807083129883	24.762428283691406
10.056	2.973194122314453	20.185829162597656
10.058	2.8830127716064453	18.3896427154541
10.06	2.762749195098877	21.00442123413086
10.062	2.7084617614746094	20.748384475708008
10.064	2.6323816776275635	28.739328384399414
10.066	2.585716485977173	23.730939865112305
10.068	2.6122708320617676	21.28763771057129
10.07	2.528330087661743	22.927465438842773
10.072	2.5773379802703857	22.611526489257812
10.074	2.7035837173461914	22.344633102416992
10.076	2.7393136024475098	24.904693603515625
10.078	2.673748731613159	24.533750534057617
10.08	2.7271244525909424	27.322458267211914
10.082	2.7998039722442627	28.977380752563477
10.084	2.7816460132598877	28.26242446899414
10.086	2.7103023529052734	36.123374938964844
10.088	1.9203468561172485	49.9691047668457
10.09	1.3954932689666748	49.11329650878906
10.092	1.5618494749069214	46.540924072265625
10.094	1.580492615699768	45.89633560180664
10.096	2.085012197494507	42.043155670166016
10.098	2.9424331188201904	35.894439697265625
10.1	3.2614974975585938	29.8563175201416
10.102	3.4561333656311035	22.203134536743164
10.104	3.411715030670166	19.812219619750977
10.106	2.8258163928985596	16.74127769470215
10.108	2.788604497909546	20.51954460144043
10.11	2.672696352005005	23.188928604125977
10.112	2.741713047027588	20.655818939208984
10.114	2.452779769897461	20.005273818969727
10.116	2.225670099258423	17.673526763916016
10.118	1.6874033212661743	16.926851272583008
10.12	1.7212681770324707	18.69823455810547
10.122	2.041843891143799	19.158740997314453
10.124	2.184643507003784	20.221670150756836
10.126	2.4887306690216064	20.418455123901367
10.128	2.485588550567627	20.645992279052734
10.13	2.6662425994873047	22.707868576049805
10.132	2.872669219970703	23.53108787536621
10.134	3.257582902908325	31.892560958862305
10.136	2.8289480209350586	35.69047546386719
10.138	2.1637701988220215	45.11295700073242
10.14	1.7424131631851196	44.87434768676758
10.142	0.9713861346244812	45.88274383544922
10.144	1.2337812185287476	45.68891143798828
10.146	2.288910388946533	44.391136169433594
10.148	2.9915897846221924	34.62745666503906
10.15	3.5085103511810303	28.101882934570312
10.152	2.8453304767608643	20.263202667236328
10.154	2.6908364295959473	20.300447463989258
10.156	2.6744155883789062	19.24892234802246
10.158	2.6171271800994873	19.504648208618164
10.16	2.621335983276367	21.873319625854492
10.162	2.4973959922790527	24.52041244506836
10.164	2.754380226135254	31.942773818969727
10.166	2.99702787399292	32.27174377441406
10.168	3.4246981143951416	29.13420295715332
10.17	3.107579469680786	31.63575553894043
10.172	3.19069242477417	36.98459243774414
10.174	3.663358449935913	39.7943229675293
10.176	4.776763439178467	46.40848159790039
10.178	5.132315158843994	46.88105773925781
10.18	5.046458721160889	47.75679016113281
10.182	5.279773235321045	40.124267578125
10.184	4.273785591125488	33.8434944152832
10.186	3.421091318130493	39.34931182861328
10.188	3.3499300479888916	42.09333801269531
10.19	3.9447522163391113	47.317996978759766
10.192	5.538084506988525	50.44386291503906
10.194	6.046382427215576	48.60892105102539
10.196	6.418652057647705	45.40559387207031
10.198	6.883699893951416	40.59001159667969
10.2	4.816002368927002	39.46166229248047
10.202	4.787533760070801	42.52777862548828
10.204	4.537102222442627	46.4493408203125
10.206	4.28360652923584	43.97743606567383
10.208	3.610485076904297	38.92741012573242
10.21	3.2745797634124756	29.866357803344727
10.212	2.907437562942505	28.623443603515625
10.214	2.4723451137542725	26.717754364013672
10.216	2.5376806259155273	26.920541763305664
10.218	2.5570881366729736	27.26247215270996
10.22	2.4337074756622314	26.019004821777344
10.222	2.5008037090301514	24.260282516479492
10.224	2.501270055770874	25.385404586791992
10.226	2.6194891929626465	23.053071975708008
10.228	2.596592903137207	25.407270431518555
10.23	2.6299643516540527	26.285951614379883
10.232	2.635375738143921	30.6748104095459
10.234	2.4877469539642334	36.049442291259766
10.236	2.343538284301758	42.69002914428711
10.238	3.2387661933898926	37.21211624145508
10.24	3.7061028480529785	36.472206115722656
10.242	4.756800174713135	39.374874114990234
10.244	6.605901718139648	29.198759078979492
10.246	7.6821441650390625	-2.225985527038574
10.248	6.043652534484863	3.2967116832733154
10.25	2.550196409225464	15.94724178314209
10.252	2.337354898452759	19.417104721069336
10.254	2.500108003616333	25.392648696899414
10.256	2.71988844871521	24.058103561401367
10.258	2.759002208709717	23.31377410888672
10.26	2.687617301940918	21.909231185913086
10.262	2.6124417781829834	24.02213478088379
10.264	2.781423807144165	27.462675094604492
10.266	2.7125866413116455	25.802614212036133
10.268	2.684252977371216	23.175567626953125
10.27	2.6350443363189697	25.181543350219727
10.272	2.4395298957824707	29.482927322387695
10.274	2.0167784690856934	33.81321716308594
10.276	1.481356143951416	36.77903366088867
10.278	1.2322568893432617	40.888675689697266
10.28	0.9703978300094604	39.408443450927734
10.282	0.9989141225814819	41.672855377197266
10.284	1.0750893354415894	47.93128967285156
10.286	0.6122677326202393	48.28117752075195
10.288	1.079683542251587	48.35003662109375
10.29	1.5762643814086914	36.64631271362305
10.292	2.868279218673706	43.89104080200195
10.294	3.397432804107666	48.19071960449219
10.296	4.725895404815674	39.616920471191406
10.298	6.266180038452148	8.501592636108398
10.3	6.7793498039245605	5.430468559265137
