phi,wfunc0_up_,wfunc0_down,wfunc1_up,wfunc1_down
-4.2264452890578115,3.298892729814855e-05,0.0,0.0,0.0007033705675136333
-4.223244648929786,3.289156787759832e-05,0.0,0.0,0.0007083019042466714
-4.220044008801761,3.280915664450023e-05,0.0,0.0,0.0007131998167316593
-4.216843368673735,3.274178096748732e-05,0.0,0.0,0.0007180634353695954
-4.213642728545709,3.268953656285168e-05,0.0,0.0,0.0007228918976597007
-4.210442088417683,3.265252780446231e-05,0.0,0.0,0.0007276843484915827
-4.207241448289658,3.263086803532638e-05,0.0,0.0,0.0007324399404294861
-4.204040808161633,3.26246798762578e-05,0.0,0.0,0.0007371578339986932
-4.200840168033607,3.263409553335812e-05,0.0,0.0,0.000741837197968295
-4.197639527905581,3.2659257106834595e-05,0.0,0.0,0.0007464772096239726
-4.194438887777555,3.270031689249337e-05,0.0,0.0,0.0007510770550564677
-4.19123824764953,3.275743768650924e-05,0.0,0.0,0.0007556359294265299
-4.188037607521504,3.2830793085761014e-05,0.0,0.0,0.0007601530372357537
-4.184836967393479,3.2920567784682047e-05,0.0,0.0,0.0007646275926057771
-4.181636327265453,3.302695787393586e-05,0.0,0.0,0.0007690588195290008
-4.178435687137427,3.3150171130222006e-05,0.0,0.0,0.0007734459521419012
-4.1752350470094015,3.3290427306436465e-05,0.0,0.0,0.000777788234985165
-4.172034406881376,3.3447958422161886e-05,0.0,0.0,0.0007820849232483456
-4.168833766753351,3.3623009043375627e-05,0.0,0.0,0.0007863352830342247
-4.165633126625325,3.381583656527164e-05,0.0,0.0,0.0007905385916009025
-4.162432486497299,3.4026711486027194e-05,0.0,0.0,0.0007946941376127882
-4.159231846369274,3.42559176830888e-05,0.0,0.0,0.0007988012213733482
-4.1560312062412486,3.4503752677506217e-05,0.0,0.0,0.0008028591550747446
-4.152830566113223,3.4770527902392875e-05,0.0,0.0,0.0008068672630197463
-4.149629925985197,3.50565689594789e-05,0.0,0.0,0.00081082488186063
-4.146429285857172,3.536221587698801e-05,0.0,0.0,0.0008147313608178214
-4.143228645729146,3.56878233577649e-05,0.0,0.0,0.0008185860619072778
-4.1400280056011205,3.603376102581963e-05,0.0,0.0,0.0008223883601536153
-4.136827365473095,3.640041366684034e-05,0.0,0.0,0.0008261376438048041
-4.133626725345069,3.678818146236509e-05,0.0,0.0,0.0008298333145388711
-4.130426085217043,3.7197480220994314e-05,0.0,0.0,0.0008334747876637186
-4.127225445089018,3.762874159780349e-05,0.0,0.0,0.0008370614923279086
-4.124024804960992,3.808241331725236e-05,0.0,0.0,0.000840592871701355
-4.120824164832967,3.8558959380479864e-05,0.0,0.0,0.0008440683831711094
-4.117623524704941,3.9058860273159984e-05,0.0,0.0,0.0008474874985255413
-4.114422884576915,3.9582613163891577e-05,0.0,0.0,0.0008508497041307524
-4.11122224444889,4.013073209459376e-05,0.0,0.0,0.0008541545011115442
-4.108021604320864,4.070374817036546e-05,0.0,0.0,0.0008574014055064
-4.104820964192839,4.1302209731962346e-05,0.0,0.0,0.0008605899484495574
-4.101620324064813,4.19266825326189e-05,0.0,0.0,0.00086371967631561
-4.098419683936787,4.257774989949279e-05,0.0,0.0,0.0008667901508768747
-4.095219043808762,4.3256012889749734e-05,0.0,0.0,0.0008698009494545538
-4.092018403680736,4.396209044264436e-05,0.0,0.0,0.0008727516650542935
-4.0888177635527105,4.4696619516644006e-05,0.0,0.0,0.0008756419065101219
-4.085617123424685,4.546025522701814e-05,0.0,0.0,0.0008784712986070518
-4.082416483296659,4.625367096735837e-05,0.0,0.0,0.0008812394822171865
-4.079215843168633,4.7077558529528844e-05,0.0,0.0,0.0008839461144087023
-4.076015203040608,4.793262821005139e-05,0.0,0.0,0.0008865908685678006
-4.0728145629125825,4.881960891235012e-05,0.0,0.0,0.0008891734345017389
-4.069613922784557,4.973924823730798e-05,0.0,0.0,0.0008916935185439345
-4.066413282656531,5.069231256577667e-05,0.0,0.0,0.0008941508436479695
-4.063212642528505,5.1679587132306164e-05,0.0,0.0,0.0008965451494833917
-4.06001200240048,5.270187609071067e-05,0.0,0.0,0.0008988761925120887
-4.056811362272454,5.3760002569641365e-05,0.0,0.0,0.0009011437460728625
-4.0536107221444295,5.485480871715232e-05,0.0,0.0,0.0009033476004537477
-4.050410082016404,5.598715573971037e-05,0.0,0.0,0.0009054875629550147
-4.047209441888378,5.7157923928453617e-05,0.0,0.0,0.0009075634579533868
-4.044008801760352,5.836801267663446e-05,0.0,0.0,0.000909575126951883
-4.040808161632326,5.9618340487558555e-05,0.0,0.0,0.0009115224286352017
-4.0376075215043015,6.0909844973753994e-05,0.0,0.0,0.0009134052389023226
-4.034406881376276,6.22434828435001e-05,0.0,0.0,0.0009152234509106473
-4.03120624124825,6.362022987895978e-05,0.0,0.0,0.0009169769751018159
-4.028005601120224,6.504108090518243e-05,0.0,0.0,0.0009186657392261729
-4.024804960992198,6.650704974599583e-05,0.0,0.0,0.0009202896883606386
-4.0216043208641725,6.801916917296393e-05,0.0,0.0,0.0009218487849188186
-4.018403680736148,6.957849084115445e-05,0.0,0.0,0.0009233430086572725
-4.015203040608122,7.118608521498171e-05,0.0,0.0,0.0009247723566753206
-4.012002400480096,7.284304148495457e-05,0.0,0.0,0.0009261368434067234
-4.00880176035207,7.455046747250531e-05,0.0,0.0,0.0009274365006058227
-4.0056011202240445,7.630948952431906e-05,0.0,0.0,0.0009286713773300042
-4.00240048009602,7.812125239628885e-05,0.0,0.0,0.0009298415399123629
-3.9991998399679938,7.998691912477048e-05,0.0,0.0,0.0009309470719338582
-3.995999199839968,8.190767089225295e-05,0.0,0.0,0.0009319880741800339
-3.992798559711942,8.388470687406492e-05,0.0,0.0,0.0009329646646024695
-3.989597919583917,8.591924408136044e-05,0.0,0.0,0.0009338769782679641
-3.986397279455891,8.801251718985397e-05,0.0,0.0,0.0009347251673007435
-3.9831966393278653,9.016577835861644e-05,0.0,0.0,0.0009355094008229543
-3.97999599919984,9.2380297034826e-05,0.0,0.0,0.0009362298648889544
-3.976795359071814,9.465735975225662e-05,0.0,0.0,0.0009368867624105253
-3.973594718943789,9.699826991646974e-05,0.0,0.0,0.0009374803130735788
-3.970394078815763,9.940434757751119e-05,0.0,0.0,0.0009380107532634659
-3.967193438687737,0.00010187692919294638,0.0,0.0,0.0009384783359663666
-3.963992798559712,0.00010441736738118579,0.0,0.0,0.0009388833306754206
-3.960792158431686,0.00010702703066160745,0.0,0.0,0.0009392260232883392
-3.9575915183036603,0.00010970730318331458,0.0,0.0,0.0009395067160055344
-3.9543908781756354,0.00011245958444616138,0.0,0.0,0.0009397257272080062
-3.9511902380476096,0.00011528528900561874,0.0,0.0,0.0009398833913495942
-3.9479895979195843,0.00011818584617206862,0.0,0.0,0.0009399800588265944
-3.9447889577915585,0.00012116269969529998,0.0,0.0,0.0009400160958524193
-3.941588317663533,0.00012421730744050652,0.0,0.0,0.0009399918843215506
-3.9383876775355073,0.00012735114105081723,0.0,0.0,0.0009399078216734429
-3.9351870374074815,0.00013056568560246068,0.0,0.0,0.0009397643207460722
-3.931986397279456,0.00013386243924525632,0.0,0.0,0.0009395618096290778
-3.9287857571514304,0.00013724291283550408,0.0,0.0,0.0009393007315098851
-3.9255851170234046,0.0001407086295566028,0.0,0.0,0.0009389815445155437
-3.9223844768953793,0.00014426112453168736,0.0,0.0,0.0009386047215445487
-3.9191838367673535,0.00014790194442011918,0.0,0.0,0.000938170750108412
-3.915983196639328,0.00015163264701052753,0.0,0.0,0.0009376801321512645
-3.9127825565113024,0.00015545480079783973,0.0,0.0,0.0009371333838772516
-3.9095819163832766,0.0001593699845527028,0.0,0.0,0.0009365310355708126
-3.9063812762552512,0.00016337978688245731,0.0,0.0,0.0009358736314078255
-3.9031806361272254,0.00016748580577868275,0.0,0.0,0.000935161729266794
-3.8999799959991996,0.0001716896481549019,0.0,0.0,0.0009343959005411398
-3.8967793558711743,0.00017599292937805274,0.0,0.0,0.0009335767299359516
-3.8935787157431485,0.00018039727278716254,0.0,0.0,0.0009327048152703917
-3.890378075615123,0.00018490430920353214,0.0,0.0,0.0009317807672714598
-3.8871774354870974,0.00018951567643036714,0.0,0.0,0.0009308052093690141
-3.8839767953590716,0.00019423301874444342,0.0,0.0,0.0009297787774829951
-3.8807761552310462,0.00019905798638061528,0.0,0.0,0.0009287021198063665
-3.8775755151030205,0.0002039922349995969,0.0,0.0,0.0009275758965920903
-3.8743748749749947,0.0002090374251574837,0.0,0.0,0.00092640077992833
-3.8711742348469693,0.0002141952217577085,0.0,0.0,0.0009251774535189002
-3.8679735947189435,0.00021946729349954231,0.0,0.0,0.0009239066124521386
-3.864772954590918,0.00022485531231785223,0.0,0.0,0.0009225889629732012
-3.8615723144628924,0.0002303609528090026,0.0,0.0,0.0009212252222573882
-3.8583716743348666,0.00023598589165770795,0.0,0.0,0.0009198161181696848
-3.8551710342068413,0.00024173180704954283,0.0,0.0,0.0009183623890321071
-3.8519703940788155,0.0002476003780780977,0.0,0.0,0.0009168647833827054
-3.8487697539507906,0.0002535932841430603,0.0,0.0,0.0009153240597400535
-3.845569113822765,0.00025971220434309463,0.0,0.0,0.0009137409863568335
-3.842368473694739,0.0002659588168619914,0.0,0.0,0.0009121163409766561
-3.8391678335667137,0.0002723347983430357,0.0,0.0,0.0009104509105917781
-3.835967193438688,0.0002788418232645405,0.0,0.0,0.0009087454911928602
-3.8327665533106625,0.0002854815633014541,0.0,0.0,0.0009070008875218991
-3.8295659131826367,0.00029225568668610945,0.0,0.0,0.0009052179128246652
-3.826365273054611,0.0002991658575563832,0.0,0.0,0.0009033973886021364
-3.8231646329265856,0.0003062137353101794,0.0,0.0,0.0009015401443535969
-3.81996399279856,0.00031340097393904516,0.0,0.0,0.0008996470173304968
-3.816763352670534,0.0003207292213667207,0.0,0.0,0.0008977188522850215
-3.8135627125425087,0.0003282001187819029,0.0,0.0,0.0008957565012125299
-3.810362072414483,0.0003358152999587641,0.0,0.0,0.0008937608231059914
-3.8071614322864575,0.0003435763905839726,0.0,0.0,0.0008917326836977707
-3.8039607921584317,0.00035148500757026284,0.0,0.0,0.0008896729552089459
-3.800760152030406,0.0003595427583687946,0.0,0.0,0.0008875825160990004
-3.7975595119023806,0.0003677512402793424,0.0,0.0,0.0008854622508115982
-3.794358871774355,0.00037611203975420005,0.0,0.0,0.0008833130495241683
-3.791158231646329,0.0003846267317009109,0.0,0.0,0.0008811358078990325
-3.7879575915183037,0.0003932968787812409,0.0,0.0,0.0008789314268306104
-3.784756951390278,0.00040212403070542,0.0,0.0,0.0008767008121999986
-3.7815563112622526,0.00041110972352697206,0.0,0.0,0.0008744448746251443
-3.7783556711342268,0.00042025547893373395,0.0,0.0,0.0008721645292168476
-3.775155031006201,0.0004295628035361051,0.0,0.0,0.0008698606953331986
-3.7719543908781756,0.0004390331881560278,0.0,0.0,0.000867534296335839
-3.76875375075015,0.00044866810711052124,0.0,0.0,0.0008651862593503659
-3.765553110622124,0.000458469017499238,0.0,0.0,0.0008628175150266434
-3.7623524704940987,0.00046843735848548846,0.0,0.0,0.000860428997302279
-3.759151830366073,0.0004785745505839605,0.0,0.0,0.0008580216431653501
-3.7559511902380476,0.0004888819949387596,0.0,0.0,0.0008555963924255466
-3.752750550110022,0.000499361072610556,0.0,0.0,0.0008531541874829068
-3.749549909981997,0.0005100131438575264,0.0,0.0,0.0008506959730999762
-3.746349269853971,0.0005208395474208198,0.0,0.0,0.0008482226961786732
-3.7431486297259453,0.0005318415998105013,0.0,0.0,0.0008457353055379502
-3.73994798959792,0.0005430205945894078,0.0,0.0,0.0008432347516972804
-3.736747349469894,0.0005543778016619807,0.0,0.0,0.0008407219866608843
-3.7335467093418684,0.0005659144665645364,0.0,0.0,0.0008381979637069203
-3.730346069213843,0.0005776318097567985,0.0,0.0,0.0008356636371791897
-3.7271454290858173,0.0005895310259164749,0.0,0.0,0.0008331199622821537
-3.723944788957792,0.0006016132832335259,0.0,0.0,0.0008305678948857104
-3.720744148829766,0.0006138797227127339,0.0,0.0,0.0008280083913233785
-3.7175435087017403,0.0006263314574785863,0.0,0.0,0.0008254424082019241
-3.714342868573715,0.00063896957207806,0.0,0.0,0.0008228709022166314
-3.711142228445689,0.0006517951217940664,0.0,0.0,0.0008202948299650762
-3.7079415883176634,0.000664809131960355,0.0,0.0,0.000817715147769992
-3.704740948189638,0.0006780125972827903,0.0,0.0,0.0008151328115035817
-3.7015403080616123,0.0006914064811608109,0.0,0.0,0.000812548776422355
-3.698339667933587,0.000704991715021309,0.0,0.0,0.0008099639969971427
-3.695139027805561,0.0007187691976504848,0.0,0.0,0.000807379426760357
-3.6919383876775353,0.0007327397945390693,0.0,0.0,0.0008047960181469077
-3.68873774754951,0.000746904337227965,0.0,0.0,0.0008022147223478017
-3.685537107421484,0.0007612636226601172,0.0,0.0,0.0007996364891686706
-3.6823364672934584,0.0007758184125443141,0.0,0.0,0.0007970622668891284
-3.679135827165433,0.000790569432723172,0.0,0.0,0.0007944930021323998
-3.6759351870374073,0.0008055173725463517,0.0,0.0,0.0007919296397389748
-3.672734546909382,0.0008206628842536086,0.0,0.0,0.0007893731226475057
-3.669533906781356,0.0008360065823671893,0.0,0.0,0.0007868243917782268
-3.6663332666533304,0.0008515490430910595,0.0,0.0,0.0007842843859254483
-3.663132626525305,0.0008672908037150894,0.0,0.0,0.000781754041658245
-3.6599319863972792,0.0008832323620354157,0.0,0.0,0.0007792342932212177
-3.6567313462692534,0.0008993741757807803,0.0,0.0,0.0007767260724456258
-3.653530706141228,0.0009157166620429218,0.0,0.0,0.0007742303086692997
-3.6503300660132023,0.000932260196726582,0.0,0.0,0.0007717479286573632
-3.647129425885177,0.0009490051140016208,0.0,0.0,0.0007692798565338394
-3.6439287857571516,0.0009659517057682847,0.0,0.0,0.0007668270137190743
-3.6407281456291263,0.0009831002211370561,0.0,0.0,0.00076439031887154
-3.6375275055011005,0.0010004508659086713,0.0,0.0,0.0007619706878417661
-3.6343268653730747,0.0010180038020784349,0.0,0.0,0.0007595690336270593
-3.6311262252450494,0.0010357591473425225,0.0,0.0,0.0007571862663376252
-3.6279255851170236,0.0010537169746195404,0.0,0.0,0.0007548232931683633
-3.6247249449889978,0.001071877311582741,0.0,0.0,0.0007524810183774776
-3.6215243048609724,0.001090240140208962,0.0,0.0,0.0007501603432714565
-3.6183236647329466,0.0011088053963315694,0.0,0.0,0.0007478621662011158
-3.6151230246049213,0.0011275729692151674,0.0,0.0,0.0007455873825582852
-3.6119223844768955,0.0011465427011348951,0.0,0.0,0.0007433368847891333
-3.6087217443488697,0.0011657143869789773,0.0,0.0,0.0007411115624032657
-3.6055211042208444,0.0011850877738552828,0.0,0.0,0.0007389123020009437
-3.6023204640928186,0.0012046625607161241,0.0,0.0,0.0007367399873011678
-3.599119823964793,0.001224438397995651,0.0,0.0,0.0007345954991810104
-3.5959191838367675,0.0012444148872646072,0.0,0.0,0.0007324797157190506
-3.5927185437087417,0.001264591580895477,0.0,0.0,0.0007303935122489126
-3.5895179035807163,0.0012849679817429004,0.0,0.0,0.0007283377614197138
-3.5863172634526905,0.0013055435428428364,0.0,0.0,0.0007263133332633563
-3.5831166233246647,0.0013263176671208135,0.0,0.0,0.0007243210952706654
-3.5799159831966394,0.001347289707122337,0.0,0.0,0.0007223619124726569
-3.5767153430686136,0.0013684589647519102,0.0,0.0,0.000720436647533453
-3.573514702940588,0.0013898246910311952,0.0,0.0,0.0007185461608469558
-3.5703140628125625,0.0014113860858755854,0.0,0.0,0.0007166913106422963
-3.5671134226845367,0.0014331422978821236,0.0,0.0,0.0007148729530975972
-3.5639127825565113,0.0014550924241352708,0.0,0.0,0.0007130919424610738
-3.5607121424284855,0.0014772355100295504,0.0,0.0,0.0007113491311788417
-3.5575115023004598,0.0014995705491122413,0.0,0.0,0.0007096453700295705
-3.5543108621724344,0.0015220964829335245,0.0,0.0,0.000707981508270521
-3.5511102220444086,0.001544812200924134,0.0,0.0,0.000706358393785552
-3.547909581916383,0.0015677165402827318,0.0,0.0,0.0007047768732444092
-3.544708941788358,0.0015908082858847828,0.0,0.0,0.0007032377922679346
-3.541508301660332,0.0016140861702054498,0.0,0.0,0.0007017419956011411
-3.538307661532307,0.0016375488732649477,0.0,0.0,0.0007002903272912705
-3.535107021404281,0.0016611950225821905,0.0,0.0,0.0006988836308785507
-3.5319063812762557,0.0016850231931592255,0.0,0.0,0.0006975227495866404
-3.52870574114823,0.0017090319074705594,0.0,0.0,0.0006962085265268702
-3.525505101020204,0.0017332196354804556,0.0,0.0,0.0006949418049048633
-3.5223044608921787,0.0017575847946724088,0.0,0.0,0.0006937234282364578
-3.519103820764153,0.0017821257500982674,0.0,0.0,0.0006925542405698901
-3.515903180636127,0.0018068408144464732,0.0,0.0,0.000691435086715001
-3.512702540508102,0.0018317282481278773,0.0,0.0,0.0006903668124780019
-3.509501900380076,0.0018567862593793795,0.0,0.0,0.0006893502649046265
-3.5063012602520507,0.0018820130043895337,0.0,0.0,0.0006883862925273668
-3.503100620124025,0.001907406587433695,0.0,0.0,0.0006874757456234112
-3.499899979995999,0.0019329650610408991,0.0,0.0,0.0006866194764718347
-3.4966993398679738,0.0019586864261669163,0.0,0.0,0.0006858183396254952
-3.493498699739948,0.001984568632393994,0.0,0.0,0.0006850731921815906
-3.490298059611922,0.002010609578144636,0.0,0.0,0.0006843848940628713
-3.487097419483897,0.0020368071109179427,0.0,0.0,0.0006837543083022413
-3.483896779355871,0.002063159027540666,0.0,0.0,0.0006831823013344117
-3.4806961392278457,0.002089663074440152,0.0,0.0,0.0006826697432924576
-3.47749549909982,0.002116316947933362,0.0,0.0,0.000682217508309702
-3.474294858971794,0.002143118294537146,0.0,0.0,0.0006818264748280207
-3.471094218843769,0.002170064711294881,0.0,0.0,0.0006814975259093507
-3.467893578715743,0.002197153746123731,0.0,0.0,0.0006812315495541415
-3.464692938587717,0.0022243828981773576,0.0,0.0,0.0006810294390243301
-3.461492298459692,0.0022517496182323433,0.0,0.0,0.0006808920931690239
-3.458291658331666,0.002279251309088394,0.0,0.0,0.0006808204167577459
-3.4550910182036407,0.002306885325986529,0.0,0.0,0.0006808153208169165
-3.451890378075615,0.002334648977053014,0.0,0.0,0.0006808777229682692
-3.448689737947589,0.0023625395237511994,0.0,0.0,0.0006810085477756459
-3.445489097819564,0.002390554181360664,0.0,0.0,0.0006812087270917853
-3.442288457691538,0.0024186901194666816,0.0,0.0,0.0006814792004122979
-3.439087817563513,0.0024469444624748964,0.0,0.0,0.0006818209152287629
-3.4358871774354873,0.0024753142901396967,0.0,0.0,0.0006822348273901395
-3.4326865373074615,0.002503796638110887,0.0,0.0,0.0006827219014634326
-3.429485897179436,0.002532388498498848,0.0,0.0,0.0006832831110997382
-3.4262852570514104,0.002561086820457293,0.0,0.0,0.0006839194394013044
-3.423084616923385,0.0025898885107836253,0.0,0.0,0.000684631879292627
-3.4198839767953593,0.0026187904345342534,0.0,0.0,0.000685421433893584
-3.4166833366673335,0.0026477894156609265,0.0,0.0,0.0006862891168939579
-3.413482696539308,0.002676882237662078,0.0,0.0,0.0006872359529306064
-3.4102820564112823,0.0027060656442506356,0.0,0.0,0.0006882629779661116
-3.4070814162832566,0.0027353363400380902,0.0,0.0,0.0006893712396697687
-3.403880776155231,0.002764690991238072,0.0,0.0,0.0006905617977985589
-3.4006801360272054,0.002794126226380788,0.0,0.0,0.000691835724580605
-3.39747949589918,0.002823638637052383,0.0,0.0,0.0006931941050977431
-3.3942788557711543,0.0028532247786371688,0.0,0.0,0.0006946380376718264
-3.3910782156431285,0.002882881171091185,0.0,0.0,0.0006961686342471982
-3.387877575515103,0.002912604299716338,0.0,0.0,0.0006977870207777553
-3.3846769353870774,0.00294239061596315,0.0,0.0,0.0006994943376102041
-3.3814762952590516,0.0029722365382349727,0.0,0.0,0.0007012917398708771
-3.3782756551310262,0.0030021384527205435,0.0,0.0,0.0007031803978479334
-3.3750750150030004,0.0030320927142309293,0.0,0.0,0.0007051614973763096
-3.371874374874975,0.0030620956470556165,0.0,0.0,0.0007072362402202637
-3.3686737347469493,0.0030921435458325748,0.0,0.0,0.0007094058444538811
-3.3654730946189235,0.0031222326764296,0.0,0.0,0.000711671544842012
-3.362272454490898,0.003152359276842701,0.0,0.0,0.0007140345932178509
-3.3590718143628724,0.003182519558102456,0.0,0.0,0.000716496258860454
-3.3558711742348466,0.003212709705201124,0.0,0.0,0.0007190578288676436
-3.3526705341068213,0.0032429258780256364,0.0,0.0,0.0007217206085281075
-3.3494698939787955,0.0032731642123049573,0.0,0.0,0.0007244859216914949
-3.34626925385077,0.0033034208205717664,0.0,0.0,0.0007273551111328236
-3.3430686137227443,0.0033336917931321157,0.0,0.0,0.0007303295389173841
-3.3398679735947194,0.003363973199051077,0.0,0.0,0.0007334105867589957
-3.3366673334666936,0.0033942610871452714,0.0,0.0,0.0007365996563763091
-3.333466693338668,0.0034245514869878364,0.0,0.0,0.0007398981698450943
-3.3302660532106425,0.003454840409925535,0.0,0.0,0.0007433075699455775
-3.3270654130826167,0.003485123850106027,0.0,0.0,0.0007468293205054577
-3.323864772954591,0.0035153977855093216,0.0,0.0,0.0007504649067394675
-3.3206641328265656,0.0035456581789973787,0.0,0.0,0.0007542158355822643
-3.31746349269854,0.003575900979366342,0.0,0.0,0.0007580836360172256
-3.3142628525705145,0.003606122122411052,0.0,0.0,0.0007620698593989709
-3.3110622124424887,0.0036363175319939437,0.0,0.0,0.0007661760797719475
-3.307861572314463,0.0036664831211303418,0.0,0.0,0.0007704038941793587
-3.3046609321864375,0.00369661479307128,0.0,0.0,0.000774754922970381
-3.3014602920584117,0.0037267084423988506,0.0,0.0,0.000779230810098016
-3.298259651930386,0.003756759956132503,0.0,0.0,0.0007838332234096759
-3.2950590118023606,0.003786765214830223,0.0,0.0,0.0007885638549346106
-3.291858371674335,0.0038167200937110892,0.0,0.0,0.0007934244211583023
-3.2886577315463095,0.003846620463769329,0.0,0.0,0.0007984166632952375
-3.2854570914182837,0.0038764621929046725,0.0,0.0,0.0008035423475494267
-3.282256451290258,0.0039062411470528694,0.0,0.0,0.0008088032653691338
-3.2790558111622325,0.003935953191318105,0.0,0.0,0.0008142012336936292
-3.2758551710342068,0.003965594191116869,0.0,0.0,0.0008197380951897312
-3.272654530906181,0.003995160013321598,0.0,0.0,0.0008254157184806089
-3.2694538907781556,0.0040246465274033135,0.0,0.0,0.0008312359983670187
-3.26625325065013,0.0040540496065893,0.0,0.0,0.0008372008560355894
-3.2630526105221045,0.004083365129010908,0.0,0.0,0.0008433122392615994
-3.2598519703940787,0.004112588978858768,0.0,0.0,0.0008495721226003709
-3.256651330266053,0.0041417170475438955,0.0,0.0,0.0008559825075673058
-3.2534506901380276,0.004170745234852569,0.0,0.0,0.0008625454228104274
-3.250250050010002,0.004199669450106549,0.0,0.0,0.0008692629242711636
-3.247049409881976,0.0042284856133241846,0.0,0.0,0.0008761370953337588
-3.2438487697539506,0.004257189656379899,0.0,0.0,0.0008831700469652636
-3.240648129625925,0.004285777524164638,0.0,0.0,0.000890363917843702
-3.2374474894978995,0.004314245175743861,0.0,0.0,0.0008977208744748883
-3.234246849369874,0.004342588585516965,0.0,0.0,0.0009052431112984024
-3.231046209241849,0.004370803744374716,0.0,0.0,0.0009129328507800617
-3.227845569113823,0.004398886660851483,0.0,0.0,0.0009207923434950077
-3.2246449289857972,0.00442683336227938,0.0,0.0,0.0009288238681967681
-3.221444288857772,0.004454639895937972,0.0,0.0,0.0009370297318742347
-3.218243648729746,0.004482302330198979,0.0,0.0,0.0009454122697967127
-3.2150430086017203,0.004509816755671161,0.0,0.0,0.0009539738455457421
-3.211842368473695,0.0045371792863366355,0.0,0.0,0.0009627168510342413
-3.208641728345669,0.004564386060687668,0.0,0.0,0.0009716437065116349
-3.205441088217644,0.004591433242853049,0.0,0.0,0.0009807568605573408
-3.202240448089618,0.004618317023724649,0.0,0.0,0.0009900587900591997
-3.1990398079615923,0.004645033622073646,0.0,0.0,0.0009995520001789273
-3.195839167833567,0.004671579285664041,0.0,0.0,0.001009239024303568
-3.192638527705541,0.004697950292357455,0.0,0.0,0.0010191224239830252
-3.1894378875775153,0.004724142951212549,0.0,0.0,0.0010292047888527762
-3.18623724744949,0.004750153603573585,0.0,0.0,0.0010394887365442957
-3.183036607321464,0.004775978624157715,0.0,0.0,0.001049976912577645
-3.179835967193439,0.004801614422128017,0.0,0.0,0.0010606719902420392
-3.176635327065413,0.004827057442158564,0.0,0.0,0.0010715766704617639
-3.1734346869373873,0.0048523041654951506,0.0,0.0,0.0010826936816447762
-3.170234046809362,0.00487735111100304,0.0,0.0,0.0010940257795178686
-3.167033406681336,0.004902194836202677,0.0,0.0,0.001105575746947749
-3.1638327665533104,0.004926831938300535,0.0,0.0,0.0011173463937445846
-3.160632126425285,0.004951259055206623,0.0,0.0,0.0011293405564507973
-3.1574314862972592,0.004975472866539898,0.0,0.0,0.001141561098115563
-3.154230846169234,0.004999470094624756,0.0,0.0,0.001154010908052043
-3.151030206041208,0.005023247505474631,0.0,0.0,0.0011666929015797399
-3.1478295659131823,0.005046801909763888,0.0,0.0,0.001179610019750606
-3.144628925785157,0.0050701301637866006,0.0,0.0,0.0011927652290597396
-3.141428285657131,0.005093229170403712,0.0,0.0,0.0012061615211394678
-3.1382276455291054,0.005116095879974099,0.0,0.0,0.001219801912438244
-3.1350270054010805,0.005138727291279309,0.0,0.0,0.0012336894438814848
-3.131826365273055,0.005161120452424424,0.0,0.0,0.0012478271805185716
-3.1286257251450293,0.005183272461731344,0.0,0.0,0.001262218211152799
-3.1254250850170036,0.005205180468618434,0.0,0.0,0.0012768656479529873
-3.122224444888978,0.005226841674459567,0.0,0.0,0.0012917726260523053
-3.1190238047609524,0.005248253333433643,0.0,0.0,0.001306942303127448
-3.1158231646329266,0.005269412753355829,0.0,0.0,0.0013223778589630819
-3.1126225245049013,0.005290317296492629,0.0,0.0,0.0013380824949996927
-3.1094218843768755,0.0053109643803629725,0.0,0.0,0.0013540594338641565
-3.1062212442488497,0.005331351478520311,0.0,0.0,0.0013703119188848757
-3.1030206041208244,0.005351476121321079,0.0,0.0,0.0013868432135892336
-3.0998199639927986,0.005371335896671995,0.0,0.0,0.001403656601185878
-3.0966193238647732,0.005390928450765664,0.0,0.0,0.0014207553840289496
-3.0934186837367474,0.005410251488792521,0.0,0.0,0.0014381428830671672
-3.0902180436087217,0.005429302775639589,0.0,0.0,0.0014558224372759787
-3.0870174034806963,0.005448080136568272,0.0,0.0,0.001473797403073279
-3.0838167633526705,0.0054665814578774416,0.0,0.0,0.0014920711537181083
-3.0806161232246447,0.005484804687543033,0.0,0.0,0.0015106470786942312
-3.0774154830966194,0.005502747835842168,0.0,0.0,0.001529528583076623
-3.0742148429685936,0.005520408975959061,0.0,0.0,0.0015487190868815836
-3.0710142028405683,0.00553778624456692,0.0,0.0,0.001568222024401616
-3.0678135627125425,0.005554877842397117,0.0,0.0,0.0015880408435226276
-3.0646129225845167,0.005571682034783002,0.0,0.0,0.0016081790050265653
-3.0614122824564913,0.005588197152186379,0.0,0.0,0.0016286399818777194
-3.0582116423284655,0.005604421590703938,0.0,0.0,0.0016494272584926335
-3.0550110022004398,0.00562035381255322,0.0,0.0,0.001670544329994822
-3.0518103620724144,0.0056359923465373885,0.0,0.0,0.0016919947014538271
-3.0486097219443886,0.005651335788491612,0.0,0.0,0.0017137818871082052
-3.0454090818163633,0.005666382801705658,0.0,0.0,0.0017359094095740733
-3.0422084416883375,0.005681132117328018,0.0,0.0,0.001758380799037791
-3.0390078015603117,0.005695582534748928,0.0,0.0,0.0017811995924329
-3.0358071614322863,0.005709732921960041,0.0,0.0,0.0018043693326039714
-3.0326065213042606,0.0057235822158967125,0.0,0.0,0.0018278935674530003
