phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
-4.537074148296593,1.562032715551803e-06,4.8315174606378104e-05,3.201349062051775e-05,1.6691426476008602e-06
-4.50501002004008,1.4821867820452787e-06,5.298559225995393e-05,3.568126857762135e-05,1.5126575260162995e-06
-4.472945891783567,1.39389030940892e-06,5.7773308546897285e-05,3.976065363060322e-05,1.3593827593972134e-06
-4.440881763527054,1.3004848840541515e-06,6.263224999853363e-05,4.428206454402433e-05,1.212289091413569e-06
-4.408817635270541,1.205373625564717e-06,6.75123990189086e-05,4.9278114487809876e-05,1.073763838021273e-06
-4.376753507014029,1.111884894422835e-06,7.236078930587029e-05,5.4784224329088145e-05,9.455885556745971e-07
-4.344689378757515,1.0231582744629254e-06,7.71226342568454e-05,6.08393934255645e-05,8.289491337635112e-07
-4.312625250501002,9.420661525836291e-07,8.174255609430101e-05,6.748713735525445e-05,7.24474267705548e-07
-4.280561122244489,8.711839097177584e-07,8.616587867687341e-05,7.477660048676299e-05,6.322966426872417e-07
-4.248496993987976,8.128207669670306e-07,9.03399435469233e-05,8.27638502313993e-05,5.521299711529046e-07
-4.216432865731464,7.691217035398187e-07,9.421540688905392e-05,9.151335930602481e-05,4.833543742597275e-07
-4.18436873747495,7.422486097007504e-07,9.774747485036938e-05,0.00010109968240105559,4.2510254178460823e-07
-4.1523046092184375,7.346460194549194e-07,0.00010089703616427534,0.00011160933426236628,3.763396743900709e-07
-4.120240480961924,7.493934735666108e-07,0.0001036316541987188,0.00012314287724579995,3.3593139701773544e-07
-4.0881763527054105,7.906429078498448e-07,0.0001059263853163955,0.0001358172276980565,3.026955837936596e-07
-4.056112224448898,8.641355790888229e-07,0.00010776439662091564,0.00014976819179671815,2.7543626431702155e-07
-4.024048096192385,9.777890820860867e-07,0.00010913736352600439,0.00016515324241126296,2.5296036525012026e-07
-3.991983967935872,1.142341136003117e-06,0.00011004563583053203,0.0001821545487368805,2.3408082455086498e-07
-3.9599198396793587,1.372033189094723e-06,0.00011049816976298248,0.00020098226948157125,2.1761242071571083e-07
-3.927855711422846,1.6853136677088784e-06,0.00011051223239944406,0.00022187811779880305,2.0236929316987967e-07
-3.895791583166333,2.105538025394252e-06,0.00011011289357461429,0.00024511920153555444,1.871753951389179e-07
-3.8637274549098195,2.6616407631094953e-06,0.00010933232849960813,0.0002710221352936233,1.709008272551445e-07
-3.831663326653307,3.3887533987409804e-06,0.0001082089614152762,0.0002999474109680765,1.5253797640821594e-07
-3.799599198396794,4.328742043771811e-06,0.00010678648641329672,0.0003323040005892371,1.3133148777905998e-07
-3.7675350701402808,5.530638843779495e-06,0.00010511280578096172,0.00036855414936508166,1.0697522582478769e-07
-3.7354709418837677,7.050943070657072e-06,0.00010323892866128837,0.00040921829784259297,7.988747820402314e-08
-3.703406813627255,8.953770094606282e-06,0.00010121787335263121,0.00045488005031947434,5.157272611514492e-08
-3.6713426853707416,1.1310829754344764e-05,9.910361515995907e-05,0.0005061910824608406,2.5074406111696247e-08
-3.6392785571142285,1.4201219691482557e-05,9.695011841473685e-05,0.0005638758551335754,5.5183430294699375e-09
-3.607214428857716,1.7711023897310143e-05,9.481048625014962e-05,0.0006287359745859473,7.411212912248695e-10
-3.5751503006012024,2.1932711887121954e-05,9.273625518212775e-05,0.0007016540122761087,2.1991815849342535e-08
-3.54308617234469,2.696433939931117e-05,9.077685382385369e-05,0.0007835965720801978,8.468950287212171e-08
-3.5110220440881763,3.2908557130196493e-05,8.897923651385603e-05,0.0008756163695809917,2.0921312634417663e-07
-3.4789579158316637,3.987143957046684e-05,8.738769369374189e-05,0.0009788530690725613,4.216949420607211e-07
-3.4468937875751506,4.796115131487835e-05,8.604383197146686e-05,0.001094532610259435,7.547842312281538e-07
-3.414829659318637,5.728647309185698e-05,8.498670840129246e-05,0.0012239647498136798,1.2483445948580253e-06
-3.3827655310621245,6.795521403678757e-05,8.425309603672453e-05,0.0013685385443464846,1.9500461994179866e-06
-3.3507014028056115,8.007254026576316e-05,8.387785165936962e-05,0.0015297155121648137,2.9158140875141546e-06
-3.3186372745490984,9.373925247748918e-05,8.389435209169478e-05,0.0017090202324280843,4.210095274546581e-06
-3.2865731462925853,0.00010905004703118768,8.433496291910624e-05,0.00190802817272749,5.905910924976109e-06
-3.2545090180360727,0.0001260917956653502,8.52315029414414e-05,0.0021283505800774928,8.084665453423767e-06
-3.2224448897795592,0.0001449418787183684,8.661566930636601e-05,0.002371616325848086,1.0835691843933097e-05
-3.190380761523046,0.00016566660540650568,8.851939199869784e-05,0.0026394506618588336,1.4255521645137887e-05
-3.1583166332665336,0.0001883197524620372,9.097509201468491e-05,0.002933450921830501,1.8446878703816333e-05
-3.12625250501002,0.00021294124932104096,9.401582487882158e-05,0.0032551592883042083,2.351740737977829e-05
-3.0941883767535074,0.00023955603419222206,9.767529981316163e-05,0.0036060328381940718,2.9578158300728646e-05
-3.062124248496994,0.00026817310087468515,0.00010198777441824136,0.0039874111780953585,3.6741867166368754e-05
-3.0300601202404813,0.0002987847512817671,0.00010698783469193616,0.004400482080691358,4.512107415801453e-05
-2.9979959919839683,0.0003313660634404745,0.00011271008008749551,0.004846245633124568,5.482614260045742e-05
-2.9659318637274548,0.00036587457944564736,0.00011918874258375348,0.005325477503802223,6.596324511620554e-05
-2.933867735470942,0.00040225021263215574,0.00012645727692321137,0.005838692022409702,7.863239310751536e-05
-2.9018036072144295,0.0004404153682516081,0.00013454796583556961,0.006386105845485773,9.292559056513817e-05
-2.8697394789579156,0.00048027526735932734,0.00014349158885544697,0.006967603043403361,0.00010892519559362031
-2.837675350701403,0.000521718459566381,0.00015331720601526868,0.007582702490835977,0.00012670257243609315
-2.8056112224448904,0.000564617506906478,0.00016405210812289508,0.008230528468907886,0.00014631711308502453
-2.7735470941883777,0.0006088298183949476,0.00017572198352746958,0.00890978539081481,0.0001678157008345943
-2.741482965931864,0.0006541986129775185,0.00018835134738632547,0.009618737541894195,0.0001912326785734465
-2.709418837675351,0.0007005539875128061,0.0002019642737563788,0.01035519467869339,0.000216590372591343
-2.677354709418838,0.0007477140662051968,0.00021658546376267807,0.011116504259061657,0.00024390020868258984
-2.6452905811623246,0.0007954862084805012,0.00023224167516749732,0.01189955097697659,0.00027316444199792215
-2.6132264529058116,0.0008436682536234645,0.0002489635304862291,0.01270076415286391,0.0003043785061524112
-2.581162324649299,0.0008920497825001386,0.0002667877130312884,0.013516133384564415,0.00033753397133510745
-2.5490981963927863,0.0009404133792746309,0.0002857595535863236,0.014341232698651785,0.0003726220864124852
-2.5170340681362724,0.0009885358790885667,0.0003059360054674325,0.015171253260102754,0.00040963786708914833
-2.48496993987976,0.0010361895910803896,0.00032738900308804813,0.016001044504629733,0.0004485846818434389
-2.452905811623247,0.0010831434897486418,0.0003502091992697328,0.016825163357186652,0.000489479280253398
-2.420841683366733,0.0011291643713738468,0.00037451007973176046,0.01763793099755543,0.0005323572049814613
-2.3887775551102206,0.0011740179758724337,0.0004004324595563308,0.01843349643514623,0.0005772785294234245
-2.356713426853708,0.0012174700779296656,0.00042814937584763135,0.019205905965944972,0.000624333867956852
-2.3246492985971954,0.0012592875544220718,0.0004578714029224536,0.0199491774106204,0.0006736506147089743
-2.2925851703406814,0.0012992394378753649,0.0004898524305759915,0.020657377879627577,0.0007253993794063942
-2.260521042084169,0.0013370979679075703,0.0005243959613971123,0.02132470368375687,0.0007798006045042338
-2.2284569138276558,0.0013726396541867412,0.0005618619986683375,0.021945560911422256,0.0008371313655008742
-2.1963927855711423,0.00140564636531398,0.0006026746107788996,0.022514645130745744,0.000897732374970369
-2.1643286573146296,0.001435906458167375,0.0006473302698484133,0.023027018647954527,0.0009620152290349888
-2.1322645290581166,0.0014632159615720988,0.0006964070698439481,0.023478183765530347,0.0010304699512514507
-2.100200400801604,0.001487379826677721,0.0007505749312807476,0.023864150534596416,0.0011036729016037888
-2.06813627254509,0.001508213254128534,0.0008106068940738051,0.024181497585712267,0.0011822951258736178
-2.0360721442885774,0.001525543105031104,0.0008773915858268267,0.024427424748920977,0.0012671112215445902
-2.004008016032065,0.0015392093989037225,0.0009519469285899032,0.02459979633478255,0.0013590087891860447
-1.9719438877755509,0.0015490668973068848,0.0010354351119687213,0.024697174139383476,0.0014589985217743134
-1.9398797595190382,0.0015549867667982824,0.0011291788138842803,0.024718839453135417,0.0015682249577817244
-1.9078156312625256,0.0015568583093506644,0.001234678592174048,0.02466480358994164,0.001687977886614984
-1.8757515030060128,0.001554590742559492,0.0013536313010140836,0.02453580670373068,0.0018197043470898906
-1.843687374749499,0.0015481150060162939,0.0014879493068079058,0.02433330491670287,0.0019650211015712804
-1.8116232464929862,0.0015373855643186914,0.0016397801902923385,0.024059446040900385,0.0021257274012072397
-1.7795591182364736,0.0015223821715330175,0.0018115265273029796,0.02371703442488221,0.0023038177829282345
-1.74749498997996,0.0015031115567368293,0.0020058652426364417,0.02330948569352121,0.002501494558695542
-1.715430861723447,0.0014796089857713464,0.0022257659329796183,0.02284077236482397,0.002721179574523297
-1.6833667334669344,0.0014519396507541994,0.002474507459633212,0.0223153615173959,0.002965524734182383
-1.6513026052104216,0.0014201998364625022,0.002755692023778463,0.021738145840734205,0.003237420703726863
-1.6192384769539079,0.0013845178116023622,0.0030732558605992763,0.021114369523875333,0.003540003141853847
-1.587174348697395,0.0013450543934187134,0.003431475628051643,0.020449550523098423,0.0038766557415660288
-1.5551102204408824,0.0013020031362223614,0.0038349695257877485,0.019749400794596948,0.004251009324625661
-1.5230460921843687,0.0012555900983311566,0.004288692163788573,0.019019746082711498,0.004666936205710953
-1.4909819639278559,0.0012060731477015697,0.004797922212341006,0.018266446819124434,0.005128539041563862
-1.4589178356713433,0.0011537407741694038,0.00536824190824988,0.01749532161519928,0.005640133404849976
-1.4268537074148304,0.0010989103856623114,0.006005507569008572,0.01671207472136558,0.006206223375422727
-1.3947895791583167,0.0010419260768608526,0.006715810378590575,0.015922228688065893,0.006831469524925519
-1.362725450901804,0.0009831558713648883,0.007505426856077969,0.015131063297098417,0.007520648785010862
-1.3306613226452912,0.0009229884521906147,0.008380758600904294,0.014343561645708854,0.008278605834745378
-1.2985971943887775,0.0008618294100343804,0.009348261124252254,0.013564364064459957,0.00911019581775903
-1.2665330661322647,0.0008000970537824574,0.010414361822077778,0.01279773033999391,0.010020218402023825
-1.234468937875752,0.0007382178427582945,0.011585367417063015,0.012047510501589207,0.01101334342130502
-1.2024048096192392,0.0006766215146776436,0.012867361489076001,0.011317124222054416,0.012094028582713006
-1.1703406813627255,0.0006157359967007124,0.014266093019884761,0.01060954868478283,0.013266429983757818
-1.138276553106213,0.000555982198798757,0.015786857190414807,0.009927314584974572,0.014534306448309345
-1.1062124248497,0.0004977687983764455,0.017434369979435226,0.009272509768672407,0.015900918956574195
-1.0741482965931863,0.0004414871322374061,0.019212638412304164,0.008646789872093058,0.017368926701703147
-1.0420841683366735,0.0003875063161378604,0.02112482858804904,0.008051395208579877,0.018940281546687074
-1.0100200400801609,0.00033616871301777197,0.023173133863273455,0.007487173063197312,0.020616122871403877
-0.9779559118236482,0.00028778586831297337,0.02535864578304069,0.006954604496374623,0.022396674982824397
-0.9458917835671343,0.0002426350244436738,0.02768123051337054,0.006453834727948084,0.024281149403679335
-0.9138276553106216,0.00020095631669299091,0.030139413639469138,0.005984706170389309,0.026267654449233263
-0.8817635270541089,0.00016295073943229188,0.03273027624154405,0.0055467932030430125,0.028353114542092384
-0.849699398797595,0.00012877895537025827,0.03544936514064247,0.005139437825210704,0.030533201696271946
-0.8176352705410824,9.856100170288135e-05,0.03829062011656626,0.004761785391701248,0.03280228152062111
-0.7855711422845697,7.237692636641514e-05,0.04124632073652456,0.004412819716390254,0.035153375946290824
-0.753507014028057,5.0268365812850844e-05,0.0443070551966649,0.004091396923481801,0.0375781446731769
-0.7214428857715431,3.2241053705325145e-05,0.0474617132709036,0.003796277528540646,0.04006688705795849
-0.6893787575150304,1.826822860522244e-05,0.05069750508652027,0.0035261563380106923,0.042608565835162135
-0.6573146292585177,8.294889060397768e-06,0.054000007009827364,0.0032796898631073873,0.04519085367816833
-0.6252505010020039,2.2428274611613644e-06,0.057353235435835995,0.0030555210482593816,0.04780020317657151
