# El	 r	 dHdphiext_over_Delta_sqr	 d2f01dphi2_GHz	 dHdr_over_Delta_sqr	 df01dr_GHz 
16844865.640996374	0.59	4.3292558421749507e-05	8.57697319737148e-06	0.00011065711712742874	1.5173359107132953
16844865.640996374	0.61	4.3912403416733046e-05	7.56483962851136e-06	9.957520773271426e-05	1.4025917332485123
16844865.640996374	0.63	4.448492784590362e-05	6.611379151495204e-06	8.899472368369924e-05	1.2941670871694755
16844865.640996374	0.65	4.501268631050429e-05	5.770270357440221e-06	7.89665866531685e-05	1.1915805851760126
16844865.640996374	0.67	4.549803965778027e-05	5.0645267840305806e-06	6.952622695850236e-05	1.0943876923134643
16844865.640996374	0.6900000000000001	4.594317371699935e-05	4.412043954915621e-06	6.069599714547765e-05	1.0021711343804742
16844865.640996374	0.7100000000000001	4.635011282092895e-05	3.7855659563506005e-06	5.2491997811266666e-05	0.9145570578512683
16844865.640996374	0.73	4.67207333258244e-05	3.2918723587867124e-06	4.4924142938725315e-05	0.8312131822544707
16844865.640996374	0.75	4.705677778156383e-05	2.8070985656453014e-06	3.7994205345496035e-05	0.7518301397070929
16844865.640996374	0.77	4.7359865444411134e-05	2.425402710116299e-06	3.169789143622796e-05	0.6761182121182571
16844865.640996374	0.79	4.763150088282121e-05	1.9467245672169482e-06	2.6027397935676767e-05	0.6038163950733548
16844865.640996374	0.81	4.787308440897663e-05	1.72790055421884e-06	2.0971484969361473e-05	0.5346895148736293
16844865.640996374	0.8300000000000001	4.808592122746628e-05	1.2794081697722095e-06	1.6515254263710747e-05	0.4685168407109608
16844865.640996374	0.85	4.827122705156849e-05	9.88193393981528e-07	1.2641045159886479e-05	0.40509145235550753
16844865.640996374	0.87	4.843013438968082e-05	7.224918640768806e-07	9.32959859996276e-06	0.3442262544455098
16844865.640996374	0.89	4.856370044273716e-05	6.030515297180256e-07	6.560382788944404e-06	0.28575026872801784
16844865.640996374	0.91	4.867291219657653e-05	4.3384316041470135e-07	4.311315771159138e-06	0.22950048591341357
16844865.640996374	0.93	4.8758689274330405e-05	2.399375758218676e-07	2.5591845735342714e-06	0.17532110366551834
16844865.640996374	0.9500000000000001	4.882188851216251e-05	1.3332268626437887e-07	1.2806349092552394e-06	0.12307345939269765
16844865.640996374	0.97	4.886330806449719e-05	6.970671034344691e-08	4.520491257793929e-07	0.07260930040645312
16844865.640996374	0.99	4.8883688710352365e-05	2.154124151800356e-08	4.9242658421720304e-08	0.023843366751819837
20042723.493347347	0.01	2.0673817174565154e-07	0.020698955711642698	0.00023724065156969132	1.2193448805813645
20042723.493347347	0.03	4.1683652411489706e-07	0.00785543060487735	6.181339577132592e-05	1.6397592307220301
20042723.493347347	0.05	8.81048737008775e-07	0.0034411204948894747	5.272104792854835e-05	2.3455795176770047
20042723.493347347	0.06999999999999999	1.8609760397297713e-06	0.0015407216573503635	6.093463923089844e-05	3.2967498947429807
20042723.493347347	0.09	3.5726632807054856e-06	0.0006766290597082862	7.73212606700446e-05	4.3415539840714015
20042723.493347347	0.11	6.052599438639876e-06	0.00029064682832642864	0.00010028191528874125	5.262960859832539
20042723.493347347	0.13	9.114285473090643e-06	0.00012218251547893924	0.0001282576899786344	5.908632708434661
20042723.493347347	0.15000000000000002	1.2478640894576292e-05	4.8888766888650866e-05	0.0001590028613407674	6.2447234185043206
20042723.493347347	0.17	1.5913517397740616e-05	1.715051513328406e-05	0.0001901035090440773	6.322860154231397
20042723.493347347	0.19	1.927645634649251e-05	3.383345210575871e-06	0.00021947223737235662	6.22011634774029
20042723.493347347	0.21000000000000002	2.2495651234718815e-05	2.418821620056672e-06	0.00024557163003699256	6.0046184080001
20042723.493347347	0.23	2.554103646899709e-05	4.825426131138178e-06	0.0002674399538771995	5.726037557348694
20042723.493347347	0.25	2.840414880634544e-05	5.307515871828076e-06	0.000284599985677268	5.417286807238484
20042723.493347347	0.27	3.1086975734053315e-05	5.181152795965888e-06	0.00029693681954494664	5.09896109795411
20042723.493347347	0.29000000000000004	3.359631820141252e-05	4.84708658192593e-06	0.0003046060677030412	4.783429248172342
20042723.493347347	0.31	3.594102271723038e-05	4.338366469194193e-06	0.00030795261678546814	4.477806115103757
20042723.493347347	0.33	3.813061983939517e-05	4.177998021769332e-06	0.0003074174267882412	4.185888281410317
20042723.493347347	0.35000000000000003	4.017465022148645e-05	3.492657671260916e-06	0.00030347469228448633	3.909412413467427
20042723.493347347	0.37	4.2082331221785216e-05	3.14827309438295e-06	0.0002966176332921713	3.6489010001248614
20042723.493347347	0.39	4.386239563536218e-05	2.758561950395537e-06	0.0002873421256748873	3.404181754372865
20042723.493347347	0.41000000000000003	4.552302552813457e-05	2.4338235560137903e-06	0.0002761096956986064	3.1746672858956626
20042723.493347347	0.43	4.707183968458082e-05	2.1592390906009874e-06	0.0002633325230904126	2.959535968159784
20042723.493347347	0.45	4.8515904371086996e-05	1.8916670809269175e-06	0.00024938787226636895	2.7578771790302534
20042723.493347347	0.47000000000000003	4.986175448134661e-05	1.6667228383959827e-06	0.00023462118312485262	2.5687717122190117
20042723.493347347	0.49	5.111542533709799e-05	1.5117704253863695e-06	0.00021933195500014845	2.391312360984741
20042723.493347347	0.51	5.228249081380217e-05	1.3099896539207826e-06	0.00020377293966429628	2.2246202702509934
20042723.493347347	0.53	5.33680986453266e-05	1.205146927201118e-06	0.0001881637901258062	2.0678720235949792
20042723.493347347	0.55	5.437700192154597e-05	1.041198514169197e-06	0.00017269579700327162	1.9203092524303131
20042723.493347347	0.5700000000000001	5.5313591136457645e-05	9.373881153170383e-07	0.00015752760722755437	1.7812289780148405
20042723.493347347	0.59	5.618192598323984e-05	8.348730421549599e-07	0.00014278751798753694	1.6499790538759183
20042723.493347347	0.61	5.6985763095292865e-05	7.411425875671647e-07	0.00012858129444678014	1.5259620202628654
20042723.493347347	0.63	5.7728580288442725e-05	6.430837296939698e-07	0.00011499540725556475	1.408633312606888
20042723.493347347	0.65	5.8413599732444436e-05	5.484192641752692e-07	0.0001020968005406628	1.2974932663789926
20042723.493347347	0.67	5.904380972557374e-05	4.741039472738134e-07	8.993516964246434e-05	1.1920822912466422
20042723.493347347	0.6900000000000001	5.9621983832232855e-05	4.3193089593392174e-07	7.854673636378466e-05	1.0919796753045257
20042723.493347347	0.7100000000000001	6.015069800729183e-05	3.147272719534505e-07	6.795619719114367e-05	0.9968007829762283
20042723.493347347	0.73	6.0632346571013294e-05	3.355729211216755e-07	5.817761272126891e-05	0.9061924850331929
20042723.493347347	0.75	6.106915678688665e-05	2.72057720067126e-07	4.921598282749796e-05	0.8198298317331976
20042723.493347347	0.77	6.14632018630158e-05	2.4677551898778794e-07	4.106901800562431e-05	0.7374141787842302
20042723.493347347	0.79	6.181641286864431e-05	2.1230559988137042e-07	3.3728296189384854e-05	0.658671088689723
20042723.493347347	0.81	6.213058974107557e-05	2.1767616272043265e-07	2.718011960654316e-05	0.5833476529661025
20042723.493347347	0.8300000000000001	6.240741115811981e-05	9.857256387932643e-08	2.140645007307599e-05	0.5112102378253425
20042723.493347347	0.85	6.264844342012694e-05	1.5444853871169352e-07	1.638578103289473e-05	0.44204302290443076
20042723.493347347	0.87	6.285514873559671e-05	5.207848303132897e-08	1.2093821425059158e-05	0.37564661331454696
20042723.493347347	0.89	6.302889285795823e-05	5.4511827292123234e-08	8.504060464878638e-06	0.31183615259466557
20042723.493347347	0.91	6.317095184073447e-05	6.66613431320189e-08	5.588269806441616e-06	0.25044020371958564
20042723.493347347	0.93	6.3282518106006e-05	8.778719557930515e-08	3.3169581447221726e-06	0.19129834733030485
20042723.493347347	0.9500000000000001	6.336470616939596e-05	1.209789944680173e-08	1.65976995843749e-06	0.13426534717220676
20042723.493347347	0.97	6.3418557858021e-05	9.148391251757047e-09	5.857882904357256e-07	0.07918988210144395
20042723.493347347	0.99	6.344504676186552e-05	4.800324587478584e-08	6.378629434731005e-08	0.025987820818179012
23847668.102089796	0.01	6.673620879771192e-07	0.0519359230129152	4.056162071478391e-05	1.9181331272005269
23847668.102089796	0.03	1.0051716331644737e-06	0.015109631912006566	1.621695790076471e-05	2.3343541733428927
23847668.102089796	0.05	1.8350253981199058e-06	0.006760165963595779	2.368600769695382e-05	3.065708553801219
23847668.102089796	0.06999999999999999	3.419879566447946e-06	0.0032166424160171353	4.048782116420209e-05	4.019691565042317
