El,r,Fidelidad
10000000.0,0.01,0.0074706141387363475
10000000.0,0.02661016949152542,0.05184971352028526
10000000.0,0.043220338983050846,0.1317673218277986
10000000.0,0.059830508474576265,0.23935147911777258
10000000.0,0.07644067796610168,0.36455095574844876
10000000.0,0.09305084745762711,0.4954802756250316
10000000.0,0.10966101694915252,0.6186877492652613
10000000.0,0.12627118644067795,0.7219571585405697
10000000.0,0.14288135593220339,0.7994438300834944
10000000.0,0.1594915254237288,0.8531521935286016
10000000.0,0.17610169491525424,0.8890137859759413
10000000.0,0.19271186440677965,0.9128239051190383
10000000.0,0.20932203389830506,0.9287793364858217
10000000.0,0.2259322033898305,0.9395876347845841
10000000.0,0.2425423728813559,0.9469333276664383
10000000.0,0.2591525423728813,0.9518625093958126
10000000.0,0.27576271186440676,0.9550310301322765
10000000.0,0.2923728813559322,0.9568533657910643
10000000.0,0.3089830508474576,0.9575909493998126
10000000.0,0.325593220338983,0.9574053758672993
10000000.0,0.34220338983050846,0.9563911026783867
10000000.0,0.35881355932203385,0.9545961351730778
10000000.0,0.3754237288135593,0.9520359316795297
10000000.0,0.3920338983050847,0.9487035902755516
10000000.0,0.4086440677966101,0.944578052547428
10000000.0,0.42525423728813555,0.939631636692129
10000000.0,0.441864406779661,0.9338379847758204
10000000.0,0.45847457627118643,0.9271809395406649
10000000.0,0.4750847457627118,0.9196645347152157
10000000.0,0.49169491525423725,0.911324349379381
10000000.0,0.5083050847457626,0.9022400162414655
10000000.0,0.5249152542372881,0.8925476331116322
10000000.0,0.5415254237288135,0.8824502609795709
10000000.0,0.5581355932203389,0.8722243127778344
10000000.0,0.5747457627118644,0.8622186505248869
10000000.0,0.5913559322033898,0.8528429556456328
10000000.0,0.6079661016949152,0.8445436153337491
10000000.0,0.6245762711864407,0.8377678827281132
10000000.0,0.641186440677966,0.83292026670767
10000000.0,0.6577966101694914,0.8303191826174843
10000000.0,0.6744067796610169,0.8301633559971725
10000000.0,0.6910169491525423,0.8325144709504052
10000000.0,0.7076271186440677,0.8372984989366158
10000000.0,0.7242372881355932,0.8443239647411759
10000000.0,0.7408474576271186,0.853309994127398
10000000.0,0.757457627118644,0.8639158880781539
10000000.0,0.7740677966101694,0.8757685834556244
10000000.0,0.7906779661016948,0.8884864086052223
10000000.0,0.8072881355932202,0.901696231903763
10000000.0,0.8238983050847457,0.9150438850941487
10000000.0,0.8405084745762711,0.9282011992164209
10000000.0,0.8571186440677966,0.9408708366460673
10000000.0,0.873728813559322,0.9527881384115894
10000000.0,0.8903389830508474,0.963721287253473
10000000.0,0.9069491525423728,0.9734712711421798
10000000.0,0.9235593220338982,0.9818711969276605
10000000.0,0.9401694915254236,0.988784911344681
10000000.0,0.9567796610169491,0.9941057581134682
10000000.0,0.9733898305084745,0.9977553671429323
10000000.0,0.99,0.9996823273431183
11552990.250743236,0.01,0.007270282860887435
11552990.250743236,0.02661016949152542,0.05054334781632253
11552990.250743236,0.043220338983050846,0.1288009687027579
11552990.250743236,0.059830508474576265,0.23465990879618048
11552990.250743236,0.07644067796610168,0.3581005906053109
11552990.250743236,0.09305084745762711,0.48661584502232724
11552990.250743236,0.10966101694915252,0.6062756097422777
11552990.250743236,0.12627118644067795,0.7056877547400534
11552990.250743236,0.14288135593220339,0.7805078559958966
11552990.250743236,0.1594915254237288,0.8332841374465965
11552990.250743236,0.17610169491525424,0.8694645766349567
11552990.250743236,0.19271186440677965,0.894173535975368
11552990.250743236,0.20932203389830506,0.9111629485715373
11552990.250743236,0.2259322033898305,0.9229218283784656
11552990.250743236,0.2425423728813559,0.9310486400163688
11552990.250743236,0.2591525423728813,0.9365664311955095
11552990.250743236,0.27576271186440676,0.9401344040123366
11552990.250743236,0.2923728813559322,0.9421802887241895
11552990.250743236,0.3089830508474576,0.9429818616534396
11552990.250743236,0.325593220338983,0.9427174891057252
11552990.250743236,0.34220338983050846,0.9414982546354811
11552990.250743236,0.35881355932203385,0.9393892835663668
11552990.250743236,0.3754237288135593,0.9364247042452675
11552990.250743236,0.3920338983050847,0.9326189248343864
11552990.250743236,0.4086440677966101,0.9279760939577462
11552990.250743236,0.42525423728813555,0.9224989780684684
11552990.250743236,0.441864406779661,0.9161978863437068
11552990.250743236,0.45847457627118643,0.909100036059967
11552990.250743236,0.4750847457627118,0.9012595878149698
11552990.250743236,0.49169491525423725,0.8927680643625294
11552990.250743236,0.5083050847457626,0.8837642050725512
11552990.250743236,0.5249152542372881,0.8744419383073879
11552990.250743236,0.5415254237288135,0.8650547458569341
11552990.250743236,0.5581355932203389,0.8559140421519322
11552990.250743236,0.5747457627118644,0.8473791714992093
11552990.250743236,0.5913559322033898,0.8398378587483338
11552990.250743236,0.6079661016949152,0.8336778190709041
11552990.250743236,0.6245762711864407,0.8292524703865464
11552990.250743236,0.641186440677966,0.8268463464026541
11552990.250743236,0.6577966101694914,0.8266471686369631
11552990.250743236,0.6744067796610169,0.8287299336753585
11552990.250743236,0.6910169491525423,0.8330551219508909
11552990.250743236,0.7076271186440677,0.8394800611363699
11552990.250743236,0.7242372881355932,0.8477794590793328
11552990.250743236,0.7408474576271186,0.8576693188051688
11552990.250743236,0.757457627118644,0.868829882637971
11552990.250743236,0.7740677966101694,0.8809258943216572
11552990.250743236,0.7906779661016948,0.8936229690555191
11552990.250743236,0.8072881355932202,0.9065988482889833
11552990.250743236,0.8238983050847457,0.9195503478731905
11552990.250743236,0.8405084745762711,0.9321981148371302
11552990.250743236,0.8571186440677966,0.9442897141150224
11552990.250743236,0.873728813559322,0.9556005495968432
11552990.250743236,0.8903389830508474,0.9659335113838357
11552990.250743236,0.9069491525423728,0.9751186715678808
11552990.250743236,0.9235593220338982,0.9830128701300463
11552990.250743236,0.9401694915254236,0.9894987843653449
11552990.250743236,0.9567796610169491,0.9944839813479699
11552990.250743236,0.9733898305084745,0.9979002451789427
11552990.250743236,0.99,0.9997029086593301
13347158.373376856,0.01,0.007059576054881669
13347158.373376856,0.02661016949152542,0.04914834487489831
13347158.373376856,0.043220338983050846,0.12550936358768824
13347158.373376856,0.059830508474576265,0.2290437516290872
13347158.373376856,0.07644067796610168,0.3495102184014085
13347158.373376856,0.09305084745762711,0.4738508370563525
13347158.373376856,0.10966101694915252,0.5883565171059714
13347158.373376856,0.12627118644067795,0.6831396545023097
13347158.373376856,0.14288135593220339,0.7552579569505213
13347158.373376856,0.1594915254237288,0.80736343902316
13347158.373376856,0.17610169491525424,0.8441791387924147
13347158.373376856,0.19271186440677965,0.8700937994998369
13347158.373376856,0.20932203389830506,0.8884017655807344
13347158.373376856,0.2259322033898305,0.9013696982186087
13347158.373376856,0.2425423728813559,0.9105089905267872
13347158.373376856,0.2591525423728813,0.9168214587692448
13347158.373376856,0.27576271186440676,0.9209739012239685
13347158.373376856,0.2923728813559322,0.9234128294687723
13347158.373376856,0.3089830508474576,0.9244383617155367
13347158.373376856,0.325593220338983,0.9242520947390622
13347158.373376856,0.34220338983050846,0.9229887259968663
13347158.373376856,0.35881355932203385,0.9207377118810538
13347158.373376856,0.3754237288135593,0.917559052851775
13347158.373376856,0.3920338983050847,0.9134957166361556
13347158.373376856,0.4086440677966101,0.9085841304695592
13347158.373376856,0.42525423728813555,0.9028636973792287
13347158.373376856,0.441864406779661,0.8963860618182935
13347158.373376856,0.45847457627118643,0.8892244023255133
13347158.373376856,0.4750847457627118,0.8814824267655021
13347158.373376856,0.49169491525423725,0.8733023793863914
13347158.373376856,0.5083050847457626,0.864871174290161
13347158.373376856,0.5249152542372881,0.8564233259228998
13347158.373376856,0.5415254237288135,0.8482388946106253
13347158.373376856,0.5581355932203389,0.840634838763564
13347158.373376856,0.5747457627118644,0.8339490753848998
13347158.373376856,0.5913559322033898,0.8285178700759476
13347158.373376856,0.6079661016949152,0.824648839174397
13347158.373376856,0.6245762711864407,0.8225936299389427
13347158.373376856,0.641186440677966,0.8225252346335795
13347158.373376856,0.6577966101694914,0.824524040956119
13347158.373376856,0.6744067796610169,0.8285745613468235
13347158.373376856,0.6910169491525423,0.834572378706057
13347158.373376856,0.7076271186440677,0.8423387627365054
13347158.373376856,0.7242372881355932,0.8516391803997501
13347158.373376856,0.7408474576271186,0.8622021896109476
13347158.373376856,0.757457627118644,0.8737365743441907
13347158.373376856,0.7740677966101694,0.8859456925279511
13347158.373376856,0.7906779661016948,0.8985384382228245
13347158.373376856,0.8072881355932202,0.9112367914934967
13347158.373376856,0.8238983050847457,0.9237807748071493
13347158.373376856,0.8405084745762711,0.9359317308962372
13347158.373376856,0.8571186440677966,0.9474741844469567
13347158.373376856,0.873728813559322,0.9582163768996131
13347158.373376856,0.8903389830508474,0.967990078930282
13347158.373376856,0.9069491525423728,0.976650269642599
13347158.373376856,0.9235593220338982,0.9840746504714902
13347158.373376856,0.9401694915254236,0.9901628791928921
13347158.373376856,0.9567796610169491,0.9948358104155247
13347158.373376856,0.9733898305084745,0.9980349550038947
13347158.373376856,0.99,0.9997220323829433
15419959.056274876,0.01,0.006893101022346097
15419959.056274876,0.02661016949152542,0.04800755785961183
15419959.056274876,0.043220338983050846,0.12260671882263291
15419959.056274876,0.059830508474576265,0.22348918222374964
15419959.056274876,0.07644067796610168,0.3400062157205121
15419959.056274876,0.09305084745762711,0.4589610408243726
15419959.056274876,0.10966101694915252,0.567614554309009
15419959.056274876,0.12627118644067795,0.6577652360988575
15419959.056274876,0.14288135593220339,0.7274339131464731
15419959.056274876,0.1594915254237288,0.779039661151132
15419959.056274876,0.17610169491525424,0.8165457735825453
15419959.056274876,0.19271186440677965,0.8436705898795387
15419959.056274876,0.20932203389830506,0.8632972145259583
15419959.056274876,0.2259322033898305,0.8774871439563535
15419959.056274876,0.2425423728813559,0.8876675228177109
15419959.056274876,0.2591525423728813,0.8948173708892379
15419959.056274876,0.27576271186440676,0.8996093198951088
15419959.056274876,0.2923728813559322,0.9025081589751401
15419959.056274876,0.3089830508474576,0.9038372415782728
15419959.056274876,0.325593220338983,0.9038232206136628
15419959.056274876,0.34220338983050846,0.9026268808438189
15419959.056274876,0.35881355932203385,0.9003651932372932
15419959.056274876,0.3754237288135593,0.8971277917186796
15419959.056274876,0.3920338983050847,0.8929899683103908
15419959.056274876,0.4086440677966101,0.8880236687334202
15419959.056274876,0.42525423728813555,0.882307385059935
15419959.056274876,0.441864406779661,0.8759352388040818
15419959.056274876,0.45847457627118643,0.8690251421507843
15419959.056274876,0.4750847457627118,0.8617256797161823
15419959.056274876,0.49169491525423725,0.8542210268188313
15419959.056274876,0.5083050847457626,0.8467328280867904
15419959.056274876,0.5249152542372881,0.8395178088133755
15419959.056274876,0.5415254237288135,0.8328601330690214
15419959.056274876,0.5581355932203389,0.8270581277275604
15419959.056274876,0.5747457627118644,0.8224059456410466
15419959.056274876,0.5913559322033898,0.8191720348423529
15419959.056274876,0.6079661016949152,0.8175775188684726
15419959.056274876,0.6245762711864407,0.8177780853708203
15419959.056274876,0.641186440677966,0.8198523945854229
15419959.056274876,0.6577966101694914,0.823798594193178
15419959.056274876,0.6744067796610169,0.8295387806759669
15419959.056274876,0.6910169491525423,0.8369296842495016
15419959.056274876,0.7076271186440677,0.8457769512993553
15419959.056274876,0.7242372881355932,0.8558504103967326
15419959.056274876,0.7408474576271186,0.8668984139798058
15419959.056274876,0.757457627118644,0.8786601802089631
15419959.056274876,0.7740677966101694,0.8908756545373554
15419959.056274876,0.7906779661016948,0.9032928336482663
15419959.056274876,0.8072881355932202,0.915672869113759
15419959.056274876,0.8238983050847457,0.9277934673316622
15419959.056274876,0.8405084745762711,0.9394510163522213
15419959.056274876,0.8571186440677966,0.9504617040630734
15419959.056274876,0.873728813559322,0.9606618817981951
15419959.056274876,0.8903389830508474,0.9699079884379473
15419959.056274876,0.9069491525423728,0.9780762536500331
15419959.056274876,0.9235593220338982,0.985062238305258
15419959.056274876,0.9401694915254236,0.9907802591860569
15419959.056274876,0.9567796610169491,0.9951628230551092
15419959.056274876,0.9733898305084745,0.9981601538218682
15419959.056274876,0.99,0.999739804657869
17814663.66440039,0.01,0.00675397510353243
17814663.66440039,0.02661016949152542,0.047009162309603156
17814663.66440039,0.043220338983050846,0.11985820648367444
17814663.66440039,0.059830508474576265,0.2177853188297812
17814663.66440039,0.07644067796610168,0.3298064624813418
17814663.66440039,0.09305084745762711,0.44301141413580797
