phi,wfunc0_up_sqr,wfunc0_down_sqr,wfunc1_up_sqr,wfunc1_down_sqr
-7.326653306613227,2.3265002845384515e-07,9.691486012298098e-07,3.2968674463668737e-06,6.429381658203507e-07
-7.294589178356714,2.2907700508654707e-07,9.64352830466966e-07,3.5466497544115415e-06,6.60895347650694e-07
-7.2625250501002,2.2408356694912471e-07,9.616162798423083e-07,3.8133831775372248e-06,6.814456677009385e-07
-7.2304609218436875,2.1788059077853542e-07,9.616758051615066e-07,4.098960032118731e-06,7.052126595534439e-07
-7.198396793587174,2.1070176839402663e-07,9.652787060923579e-07,4.405477708567428e-06,7.328664065854172e-07
-7.166332665330662,2.0279543121895782e-07,9.73187744914712e-07,4.735239914488653e-06,7.65128676636782e-07
-7.134268537074148,1.9441650733579536e-07,9.861889417654753e-07,5.090755618138684e-06,8.027789871181106e-07
-7.102204408817635,1.858190256729872e-07,1.0051017311117136e-06,5.474735248894305e-06,8.466611608710171e-07
-7.070140280561122,1.772495695966283e-07,1.0307910398374015e-06,5.890083724851794e-06,8.976899437814429e-07
-7.03807615230461,1.689420322102337e-07,1.0641806980285744e-06,6.339889799729792e-06,9.568571645189455e-07
-7.006012024048096,1.6111395976387076e-07,1.106267520576612e-06,6.82741121992698e-06,1.025236876613002e-06
-6.973947895791583,1.5396468285068474e-07,1.1581353637679847e-06,7.356055112659661e-06,1.1039889382489043e-06
-6.941883767535071,1.4767533865949362e-07,1.2209684507478798e-06,7.929353054992442e-06,1.1943604926705134e-06
-6.909819639278557,1.4241079577922525e-07,1.2960632707150867e-06,8.550930347268618e-06,1.297684862093e-06
-6.877755511022044,1.3832338347941202e-07,1.3848384757482005e-06,9.224469100505284e-06,1.4153774916260505e-06
-6.845691382765532,1.3555821975928537e-07,1.4888422179847188e-06,9.953664755094466e-06,1.548928613286884e-06
-6.813627254509018,1.3425986362185227e-07,1.6097565974139393e-06,1.0742176036212144e-05,1.6998925273976152e-06
-6.781563126252505,1.3457991386414752e-07,1.749398971562046e-06,1.1593568310416317e-05,1.8698734721466604e-06
-6.7494989979959925,1.3668513834700762e-07,1.909720109991978e-06,1.2511250760357545e-05,2.0605082724371037e-06
-6.717434869739479,1.4076565585731555e-07,2.0927993200601014e-06,1.3498407836455996e-05,2.2734460768941364e-06
-6.6853707414829655,1.4704270106516045e-07,2.300836914994315e-06,1.4557925979042092e-05,2.5103257213486374e-06
-6.653306613226453,1.5577548519766606e-07,2.536144516975509e-06,1.5692316630402607e-05,2.7727513344858113e-06
-6.62124248496994,1.6726671909467867e-07,2.8011339188763523e-06,1.6903637064036555e-05,3.062267014148157e-06
-6.589178356713427,1.8186640556448397e-07,3.098305340469069e-06,1.8193410682000915e-05,3.3803314619326414e-06
-6.557114228456913,1.9997359378073072e-07,3.4302360427616515e-06,1.9562548748910027e-05,3.7282935646225276e-06
-6.525050100200401,2.2203587695471798e-07,3.7995703713891784e-06,2.1011275684302683e-05,4.1073699682046035e-06
-6.492985971943888,2.485465285180765e-07,4.209012318027846e-06,2.253906023886427e-05,4.518625669605971e-06
-6.460921843687374,2.800392765183153e-07,4.661321718066757e-06,2.4144554836397534e-05,4.96295863188759e-06
-6.428857715430862,3.170808511386467e-07,5.159315181637781e-06,2.5825545544734158e-05,5.441089366901904e-06
-6.396793587174349,3.602615399315386e-07,5.705872763270215e-06,2.7578914883052674e-05,5.953556287472924e-06
-6.364729458917835,4.1018410210155506e-07,6.303951298784772e-06,2.940061961789775e-05,6.500717507859467e-06
-6.332665330661323,4.6745148777240496e-07,6.956605206356655e-06,3.128568544839952e-05,7.08275959758041e-06
-6.30060120240481,5.326538720112186e-07,7.667015372136957e-06,3.322822004507709e-05,7.699713562952289e-06
-6.268537074148296,6.063555858290893e-07,8.438526623405605e-06,3.522144568883823e-05,8.351478176849694e-06
-6.236472945891784,6.890825341651263e-07,9.274694075429088e-06,3.725775208185611e-05,9.037850512497061e-06
-6.2044088176352705,7.81310707967776e-07,1.0179338480287864e-05,3.9328769528374874e-05,9.758563343316066e-06
-6.1723446893787575,8.834563672108659e-07,1.1156610557739717e-05,4.142546206374416e-05,1.0513328893001522e-05
-6.140280561122245,9.95868422304314e-07,1.2211064107872464e-05,4.35382395452206e-05,1.1301888213280379e-05
-6.108216432865731,1.1188234707727429e-06,1.3347737586804411e-05,4.565708715366372e-05,1.212406534274215e-05
-6.076152304609218,1.25252385103529e-06,1.457224370162204e-05,4.777171019599764e-05,1.2979825275019894e-05
-6.044088176352706,1.397098974115711e-06,1.5890866495168997e-05,4.987169163166525e-05,1.3869334707855413e-05
-6.012024048096192,1.5526100667951014e-06,1.7310665285151932e-05,5.194665923712311e-05,1.479302448171397e-05
-5.979959919839679,1.7190583545722134e-06,1.8839584797672493e-05,5.3986459083220076e-05,1.575165266739779e-05
-5.947895791583167,1.8963965743475995e-06,2.0486570716183426e-05,5.5981331601148793e-05,1.6746367250184855e-05
-5.915831663326653,2.0845436127819918e-06,2.226168986682459e-05,5.792208650486019e-05,1.7778767491922773e-05
-5.88376753507014,2.2834019545777554e-06,2.4176254142402415e-05,5.9800272719815355e-05,1.8850963112227246e-05
-5.851703406813628,2.4928775446608388e-06,2.6242947192276897e-05,6.160833958557958e-05,1.996563056809519e-05
-5.819639278557114,2.7129016123367543e-06,2.8475952787437544e-05,6.333978586212018e-05,2.1126065842991677e-05
-5.787575150300601,2.9434539535575633e-06,3.0891083593217465e-05,6.498929332461251e-05,2.2336233271980028e-05
-5.755511022044089,3.184587161597453e-06,3.350590888009165e-05,6.655284224669758e-05,2.3600810050222295e-05
-5.7234468937875755,3.436451300009299e-06,3.633987944347611e-05,6.802780657680906e-05,2.4925226168483968e-05
-5.6913827655310625,3.699318534041624e-06,3.941444768064576e-05,6.94130272027893e-05,2.6315699573131898e-05
-5.659318637274549,3.9736072958587206e-06,4.2753180408254866e-05,7.070886241619632e-05,2.7779266382329704e-05
-5.627254509018036,4.259905605282241e-06,4.638186158769588e-05,7.191721532241364e-05,2.932380596428163e-05
-5.595190380761523,4.558993250512175e-06,5.0328581673627386e-05,7.30415386901314e-05,3.0958060631195144e-05
-5.563126252505009,4.8718626026411815e-06,5.462380983291767e-05,7.40868184045562e-05,3.2691649593103425e-05
-5.531062124248497,5.19973791007225e-06,5.930044480358861e-05,7.50595373160184e-05,3.453507667610945e-05
-5.498997995991984,5.5440929906961e-06,6.439383971987061e-05,7.596762188982646e-05,3.649973113362349e-05
-5.46693386773547,5.906667288687107e-06,6.994179582358151e-05,7.682037452871769e-05,3.859788068274367e-05
-5.434869739478958,6.289480303352493e-06,7.598451967303159e-05,7.762839485547809e-05,4.084265569660412e-05
-5.402805611222445,6.694844416792256e-06,8.256453824033719e-05,7.840349353376736e-05,4.324802327722765e-05
-5.370741482965931,7.125376144498296e-06,8.972656624486212e-05,7.915860237934222e-05,4.582874977047803e-05
-5.33867735470942,7.584005808978312e-06,9.75173201686764e-05,7.990768456872456e-05,4.860035014024508e-05
-5.306613226452906,8.073985592453422e-06,0.00010598527371170492,8.066564869330677e-05,5.157902254032401e-05
-5.274549098196394,8.598895865984538e-06,0.00011518035000006622,8.144827025352405e-05,5.478156643069582e-05
-5.242484969939881,9.16264961701635e-06,0.0001251535466229541,8.227212391876876e-05,5.8225282656068174e-05
-5.210420841683367,9.769494717872668e-06,0.0001359564906172819,8.315452955047282e-05,6.192785409749509e-05
-5.1783567134268536,1.0424013697916144e-05,0.00014764092179758376,8.411351459310699e-05,6.590720579368033e-05
-5.146292585170341,1.1131120608379618e-05,0.00016025810436225504,8.516779500594464e-05,7.018134383613301e-05
-5.114228456913827,1.1896054509537181e-05,0.00017385816844277496,8.633677646364682e-05,7.476817284005137e-05
-5.082164328657314,1.2724369078523932e-05,0.00018848938523309766,8.764057713254703e-05,7.968529242293676e-05
-5.050100200400802,1.3621917821682848e-05,0.00020419738139497922,8.910007290189995e-05,8.494977379743828e-05
-5.018036072144289,1.4594834413423635e-05,0.00022102430067351249,9.073696562931415e-05,9.057791838147286e-05
-4.985971943887775,1.5649507742100448e-05,0.00023900792285875798,9.257387464734675e-05,9.658500112237822e-05
-4.953907815631263,1.6792551357074933e-05,0.00025818075246541495,9.463445159401754e-05,0.00010298500208356535
-4.921843687374749,1.8030767161462918e-05,0.0002785690916117356,9.69435185197377e-05,0.00010979033066673339
-4.889779559118237,1.9371103380704474e-05,0.0003001921135074455,9.952722920183614e-05,0.00011701154761729592
-4.857715430861724,2.0820607066147155e-05,0.0003230609546579154,0.00010241325369575406,0.00012465709067429226
-4.825651302605211,2.238637164195277e-05,0.00034717784524506177,0.0001056309863275794,0.00013273301031191013
-4.793587174348698,2.4075480275564502e-05,0.0003725352981020217,0.00010921177759927007,0.00014124272246617947
-4.761523046092185,2.5894946133116633e-05,0.00039911537720410255,0.00011318919082634523,0.00015018678541597053
-4.729458917835672,2.7851650854351152e-05,0.000426889066576814,0.0001175992847234129,0.0001595627080560927
-4.697394789579159,2.995228284489027e-05,0.0004558157599650532,0.00012248092360746585,0.0001693647966632549
-4.6653306613226455,3.2203277209303773e-05,0.0004858428904561432,0.00012787611734627166,0.00017958404687728989
-4.6332665330661325,3.4610759341951584e-05,0.0005169057175370577,0.00013383039366521554,0.00019020808702259888
-4.601202404809619,3.7180494321281045e-05,0.0005489272867638326,0.00014039320586389288,0.0002012211780591531
-4.569138276553106,3.991784432937947e-05,0.0005818185743967649,0.000147618379421822,0.0002126042744134333
-4.537074148296593,4.28277363147628e-05,0.0006154788260262761,0.00015556460131812476,0.00022433514870101473
-4.50501002004008,4.591464204348038e-05,0.0006497960944799896,0.00016429595617424564,0.00023638858196535793
-4.472945891783567,4.9182572527998214e-05,0.0006846479782115527,0.00017388251350481055,0.0002487366195350388
-4.440881763527054,5.26350885947223e-05,0.0007199025570657995,0.00018440097043140294,0.0002613488910169734
-4.408817635270541,5.627532904883121e-05,0.0007554195178616962,0.00019593535414926867,0.0002741929913156974
-4.376753507014029,6.0106057531722825e-05,0.0007910514577958089,0.000208577788231322,0.0002872349179787713
-4.344689378757515,6.412972874674898e-05,0.000826645349330085,0.00022242932647931988,0.0003004395586417527
-4.312625250501002,6.834857427476773e-05,0.0008620441461527804,0.000237600857490165,0.00031377122096025255
-4.280561122244489,7.276470771797954e-05,0.0008970885060789242,0.00025421408235966683,0.000327194196198111
-4.248496993987976,7.738024842310385e-05,0.0009316186035261518,0.0002724025669946443,0.0003406733466488766
-4.216432865731464,8.21974625553617e-05,0.00096547600156017,0.000292312869321734,0.0003541747063333571
-4.18436873747495,8.72189198401669e-05,0.0009985055515323315,0.00031410574024601804,0.0003676660839660658
-4.1523046092184375,9.244766387536377e-05,0.001030557287111509,0.0003379573955083303,0.000381117657038539
-4.120240480961924,9.788739355633613e-05,0.0010614882790888106,0.00036406085359509655,0.00039450254603831366
-4.0881763527054105,0.00010354265285829879,0.0010911644177276415,0.00039262733254915775,0.0004077973582982137
-4.056112224448898,0.00010941902599284339,0.001119462090652433,0.0004238876958995601,0.00042098269174545576
-4.024048096192385,0.00011552333480099982,0.0011462697262860635,0.0004580939349614348,0.00043404358986104787
-3.991983967935872,0.00012186383516267633,0.001171489175616794,0.0004955206714496318,0.00044696994043883973
-3.9599198396793587,0.00012845040918793083,0.0011950369085244922,0.0005364666607100449,0.0004597568122013486
-3.927855711422846,0.00013529474999827174,0.0012168450049304174,0.0005812562719128046,0.00047240472493728164
-3.895791583166333,0.00014241053599862945,0.001236861925552928,0.0006302409173148023,0.0004849198505223041
-3.8637274549098195,0.00014981359166407607,0.0012550530519153575,0.0006838003982248921,0.0004973141439052777
-3.831663326653307,0.00015752203200797844,0.00127140099034014,0.0007423441306743614,0.0005096054048357991
-3.799599198396794,0.0001655563880409855,0.0012859056398260532,0.0008063122090923738,0.0005218172727166699
-3.7675350701402808,0.00017393971065959017,0.0012985840288081863,0.0008761762616325869,0.0005339791584380342
-3.7354709418837677,0.00018269765050332477,0.0013094699306974802,0.0009524400463253717,0.0005461261183414046
-3.703406813627255,0.00019185851138065767,0.0013186132726703528,0.0010356397331048916,0.0005582986765425931
-3.6713426853707416,0.00020145327487789961,0.0013260793563007254,0.0011263438131601472,0.0005705426026798861
-3.6392785571142285,0.00021151559373067423,0.0013319479122056311,0.0012251525741841405,0.0005829086527407664
-3.607214428857716,0.00022208175145594232,0.001336312013826694,0.001332697078156179,0.0005954522809502817
-3.5751503006012024,0.00023319058562327238,0.0013392768777317691,0.0014496375775074294,0.0006082333307867602
-3.54308617234469,0.0002448833720025423,0.0013409585793683035,0.0015766613061159525,0.0006213157130497972
-3.5110220440881763,0.00025720366668002234,0.0013414827140071767,0.0017144795837589738,0.0006347670785652277
-3.4789579158316637,0.0002701971031123935,0.0013409830327077718,0.0018638241766241784,0.0006486584926162561
-3.4468937875751506,0.00028391114101794523,0.0013396000825397596,0.0020254428624190144,0.0006630641175808446
-3.414829659318637,0.00029839476401735004,0.0013374798790719237,0.00220009415665579,0.0006780609095819145
-3.3827655310621245,0.00031369812306706555,0.0013347726373588776,0.00238854116693023,0.0006937283342704901
-3.3507014028056115,0.0003298721230089918,0.0013316315854078036,0.002591544554491625,0.0007101481062098321
-3.3186372745490984,0.00034696795002043103,0.0013282118814925041,0.002809854597106278,0.0007274039557587944
-3.2865731462925853,0.0003650365384147863,0.0013246696538046596,0.0030442023640552757,0.0007455814269024086
-3.2545090180360727,0.0003841279761341904,0.0013211611779034745,0.003295290032918319,0.0007647677091808123
-3.2224448897795592,0.00040429084940167776,0.0013178422043522348,0.003563780398338888,0.0007850515067444163
-3.190380761523046,0.0004255715283627223,0.001314867445917357,0.0038502856449200563,0.0008065229476255231
-3.1583166332665336,0.00044801339713379485,0.001312390230846743,0.004155355479367789,0.0008292735365639757
-3.12625250501002,0.0004716560334659424,0.0013105623261227943,0.004479464740504346,0.0008533961551441034
-3.0941883767535074,0.0004965343451893918,0.0013095339322719657,0.004823000629280857,0.000878985113570471
-3.062124248496994,0.0005226776726832898,0.0013094538493597788,0.005186249723825839,0.0009061362590969728
-3.0300601202404813,0.0005501088687537199,0.0013104698122469616,0.005569384966234236,0.000934947146887522
-2.9979959919839683,0.0005788433694341257,0.0013127289920490592,0.0059724528275585725,0.0009655172798798595
-2.9659318637274548,0.0006088882712684207,0.001316378660033933,0.006395360874630389,0.0009979484249970987
-2.933867735470942,0.0006402414325142236,0.00132156700989866,0.006837865976238868,0.0010323450137532317
-2.9018036072144295,0.0006728906173274109,0.0013284441344647302,0.0072995633961869975,0.001068814635879874
-2.8697394789579156,0.0007068127032730243,0.001337163153283487,0.007779877026236372,0.001107468635017673
-2.837675350701403,0.0007419729733712022,0.0013478814884057841,0.00827805101242703,0.0011484228157295508
-2.8056112224448904,0.0007783245142555666,0.0013607622865877877,0.008793143023289283,0.0011917982710746228
-2.7735470941883777,0.0008158077418333265,0.0013759759874196467,0.009324019397743927,0.0012377223397130933
-2.741482965931864,0.0008543500750432492,0.0013937020382138964,0.009869352393836597,0.0012863297009862698
-2.709418837675351,0.0008938657768781516,0.001414130757908835,0.010427619736835788,0.0013377636156332573
-2.677354709418838,0.0009342559797627852,0.0014374653536660842,0.010997106636770154,0.0013921773187826562
-2.6452905811623246,0.0009754089096661242,0.0014639240952020573,0.011575910411471052,0.0014497355706131446
-2.6132264529058116,0.0010172003200131152,0.0014937426531261705,0.012161947812076388,0.001510616368641135
-2.581162324649299,0.0010594941426014138,0.0015271766085966749,0.01275296510435367,0.0015750128239983526
-2.5490981963927863,0.0011021433584024727,0.0015645041423803336,0.013346550911877846,0.0016431352023390153
-2.5170340681362724,0.00114499108643324,0.0016060289118467758,0.013940151776966024,0.0017152131281968081
-2.48496993987976,0.0011878718839422903,0.001652083124467835,0.014531090343347498,0.001791497949716493
-2.452905811623247,0.001230613246095664,0.0017030308159527755,0.015116586011967602,0.0018722652587294126
-2.420841683366733,0.0012730372883162913,0.0017592713401495255,0.015693777869280074,0.0019578175591245923
-2.3887775551102206,0.0013149625895767921,0.0018212430761954577,0.016259749637120603,0.002048487074373631
-2.356713426853708,0.0013562061704200604,0.001889427356018322,0.016811556346015655,0.0021446386828657105
-2.3246492985971954,0.0013965855754317718,0.001964352612075532,0.017346252390790476,0.0022466729673502146
-2.2925851703406814,0.0014359210264524723,0.002046598741083039,0.017860920589757846,0.002355029362203065
-2.260521042084169,0.0014740376101158737,0.0021368016743310986,0.018352701837652908,0.0024701893793499584
-2.2284569138276558,0.0015107674614393022,0.002235658138926077,0.01881882491877264,0.0025926798904052127
-2.1963927855711423,0.0015459519042505814,0.00234393058685975,0.019256636031244927,0.0027230764388232803
-2.1643286573146296,0.0015794435092663518,0.0024624522601330006,0.019663627566593022,0.0028620065515167614
-2.1322645290581166,0.0016111080316628414,0.0025921323502161456,0.020037465691151807,0.0030101530143825843
-2.100200400801604,0.0016408261919929864,0.0027339611989130428,0.020376016287599056,0.0031682570704260676
-2.06813627254509,0.0016684952672642022,0.0028890154752518717,0.02067736883581263,0.0033371214926346984
-2.0360721442885774,0.001694030462828332,0.003058463249440077,0.020939857842153943,0.003517613476416515
-2.004008016032065,0.001717366040350597,0.0032435688703404304,0.021162081464566336,0.003710667288311182
-1.9719438877755509,0.001738456182392438,0.003445697537556716,0.02134291702681228,0.003917286598883932
-1.9398797595190382,0.0017572755799180973,0.0036663194433367114,0.021481533167795677,0.004138546418357628
-1.9078156312625256,0.001773819735153527,0.003907013343453788,0.021577398430088844,0.004375594543824227
-1.8757515030060128,0.0017881049785142384,0.004169469400432741,0.021630286154220628,0.0046296524170600095
-1.843687374749499,0.0018001682045979193,0.004455491127430356,0.02164027561058161,0.004902015282376689
-1.8116232464929862,0.0018100663383292537,0.004766996247316457,0.02160774936748715,0.005194051524954557
-1.7795591182364736,0.0018178755480789707,0.005106016269637034,0.021533386960492357,0.0055072010621660065
-1.74749498997996,0.0018236902277996528,0.005474694578829181,0.02141815499296174,0.005842972653995277
-1.715430861723447,0.001827621774789188,0.0058752828209810174,0.021263293859699866,0.006202939994314791
-1.6833667334669344,0.0018297971934952513,0.006310135374281357,0.02107030134275966,0.006588736443031677
-1.6513026052104216,0.0018303575587234374,0.0067817016907652265,0.020840913380116722,0.007002048260513462
-1.6192384769539079,0.0018294563736509187,0.007292516304681154,0.02057708235261818,0.007444606210765963
-1.587174348697395,0.0018272578591516351,0.007845186316371636,0.020280953271584298,0.00791817540905327
-1.5551102204408824,0.0018239352111140714,0.00844237618046835,0.019954838277940763,0.008424543303444153
-1.5230460921843687,0.0018196688617162923,0.009086789653844537,0.01960118988332279,0.008965505698475764
-1.4909819639278559,0.0018146447790805542,0.00978114879238258,0.019222573393964052,0.009542850752974922
-1.4589178356713433,0.0018090528374529705,0.010528169926283373,0.01882163895936523,0.010158340913165583
-1.4268537074148304,0.0018030852871548104,0.01133053659125335,0.01840109367995055,0.01081369277646851
-1.3947895791583167,0.001796935350159624,0.012190869447141867,0.017963674191614272,0.011510554920651088
-1.362725450901804,0.0017907959634040278,0.013111693275925283,0.017512120120888847,0.012250483776819764
-1.3306613226452912,0.001784858687984778,0.014095401216585047,0.017049148773256417,0.013034917672593009
-1.2985971943887775,0.0017793127983740807,0.015144216464407502,0.0165774313798693,0.013865149222889632
-1.2665330661322647,0.0017743445618376246,0.016260151735330255,0.016099571185734452,0.014742296299184589
-1.234468937875752,0.0017701367144918518,0.01744496687075123,0.015618083616449733,0.0156672718627165
-1.2024048096192392,0.0017668681370003022,0.018700125033080276,0.015135378712085415,0.016640753001729
-1.1703406813627255,0.0017647137298752937,0.020026748015490925,0.014653745967028838,0.01766314956601611
-1.138276553106213,0.0017638444857917667,0.021425571258912746,0.014175341664782395,0.01873457284234771
-1.1062124248497,0.0017644277542822205,0.02289689923333339,0.01370217874798183,0.01985480476024991
-1.0741482965931863,0.0017666276926893909,0.024440561896933218,0.01323611921736568,0.02102326815755133
-1.0420841683366735,0.0017706058963077912,0.026055872993489947,0.012778869010034916,0.02223899866756569
-1.0100200400801609,0.0017765222002264589,0.027741590983947732,0.012331975267921864,0.02350061881330581
-0.9779559118236482,0.0017845356454540353,0.029495883430291542,0.01189682587260988,0.02480631490738068
-0.9458917835671343,0.0017948056024088784,0.031316295657332224,0.011474651093018798,0.026153817358053635
-0.9138276553106216,0.001807493045724508,0.03319972450937612,0.011066527168333654,0.0275403849713706
-0.8817635270541089,0.0018227619754782771,0.035142397993023836,0.010673381630078891,0.02896279381560014
-0.849699398797595,0.001840780981318928,0.03713986155385627,0.010296000154429866,0.030417331177041537
-0.8176352705410824,0.0018617249474650879,0.03918697167327117,0.009935034728568428,0.031899795085453174
-0.7855711422845697,0.0018857768980918583,0.04127789739239936,0.009591012912840651,0.03340549982316705
-0.753507014028057,0.0019131299841420493,0.043406130273463045,0.009264347983264871,0.03492928775497536
-0.7214428857715431,0.0019439896140217368,0.045564503196221795,0.008955349746058779,0.036465547727057346
-0.6893787575150304,0.0019785757319061626,0.04774521825980305,0.008664235826729743,0.03800824018384594
-0.6573146292585177,0.002017125248434093,0.049939883920197034,0.008391143250264072,0.03955092904345244
-0.6252505010020039,0.0020598946293585887,0.05213956134337537,0.00813614014539533,0.041086820257006926
-0.5931863727454912,0.0021071626482040934,0.05433481979611671,0.007899237424148447,0.04260880685723959
-0.5611222444889785,0.0021592333091103163,0.05651580073422405,0.007680400307181599,0.04410952017924877
-0.5290581162324658,0.002216438945780589,0.058672290084200385,0.007479559585240712,0.04558138681426922
-0.49699398797595196,0.0022791435017485723,0.06079379805308425,0.007296622526707435,0.04701669073807408
-0.4649298597194393,0.002347745995981706,0.0628696456455841,0.007131483360218253,0.04840763994214749
-0.43286573146292656,0.0024226841760926297,0.06488905692145848,0.006984033279186812,0.04974643679066576
-0.4008016032064127,0.0025044383590627933,0.06684125589274896,0.006854169931365175,0.051025351232224514
-0.36873747494990006,0.0025935354563189623,0.06871556684326786,0.00674180637100284,0.052236795914579186
-0.33667334669338733,0.0026905531761565395,0.07050151675471836,0.006646879463445243,0.053373402185616425
-0.3046092184368746,0.0027961243917830336,0.072188938447643,0.006569357741971764,0.05442809591622018
-0.27254509018036077,0.0029109416575674335,0.07376807299331396,0.006509248724188224,0.055394172052174076
-0.2404809619238481,0.0030357618493355087,0.07522966992643917,0.0064666057003075605,0.056265366793842954
-0.20841683366733538,0.0031714108966694387,0.07656508378934927,0.006441534008178549,0.05703592631478355
-0.17635270541082157,0.0033187885660898317,0.07776636556676872,0.006434196810011709,0.05770067096382094
-0.14428857715430884,0.0034788732436871034,0.07882634762629384,0.006444820383507591,0.058255053949211745
-0.11222444889779615,0.0036527266542304673,0.07973872086269068,0.00647369893565675,0.058695213577497726
-0.08016032064128345,0.0038414984410679257,0.08049810285273526,0.006521198941035548,0.05901801821228482
-0.04809619238476962,0.004046430517348511,0.0811000959596972,0.0065877629981794085,0.059221103227749115
-0.016032064128256918,0.004268861084421338,0.0815413344802049,0.006673913187822531,0.05930289935605402
0.016032064128255787,0.004510228197943453,0.0818195200981821,0.006780253905725526,0.05926265196457352
0.04809619238476962,0.004772072746582513,0.08193344509734084,0.006907474130776145,0.05910043094508517
0.08016032064128233,0.005056040692637544,0.08188300298160756,0.007056349076380839,0.05881713104988937
0.11222444889779502,0.005363884408906248,0.08166918635774716,0.007227741160233176,0.05841446266596494
0.14428857715430773,0.005697462932258293,0.08129407214212857,0.007422600214749217,0.057894933174524314
0.17635270541082157,0.006058740942260481,0.0807607943597125,0.007641962848226647,0.05726181919643347
0.20841683366733427,0.006449786263520071,0.08007350500370358,0.007886950855574759,0.05651913017073749
0.24048096192384696,0.006872765683890172,0.07923732361474309,0.008158768567754916,0.05567156385097971
0.27254509018036077,0.0073299388780504815,0.07825827641516765,0.008458699021370628,0.05472445442934009
0.3046092184368735,0.007823650227974483,0.07714322599317756,0.008788098824661882,0.05368371410938252
0.3366733466933862,0.00835631833911849,0.07589979267062924,0.009148391594005774,0.05255576904227426
0.3687374749498989,0.008930423064461264,0.07453626880398542,0.009541059836399537,0.05134749061702755
0.4008016032064127,0.009548489868332889,0.07306152735864714,0.009967635158778068,0.05006612315135617
0.43286573146292545,0.010213071388728328,0.07148492616101484,0.010429686694816392,0.04871920906534942
0.4649298597194381,0.010926726090780966,0.06981620926934333,0.010928807654446655,0.04731451263504308
0.49699398797595196,0.011691993945371341,0.06806540691358132,0.011466599920952988,0.045859943417279246
0.5290581162324647,0.012511369115366848,0.06624273543637171,0.012044656645357707,0.04436348041163462
0.5611222444889774,0.013387269687394867,0.06435849862327928,0.012664542817918888,0.04283309798073596
0.59318637274549,0.01432200454878572,0.062422991741754134,0.013327773831814483,0.04127669448844711
0.6252505010020039,0.015317737576566666,0.06044640951745637,0.014035792094224484,0.0397020245380259
0.6573146292585166,0.01637644937709096,0.05843875916597608,0.014789941784599048,0.038116635601544616
0.6893787575150293,0.017499896889747384,0.056409779470640485,0.015591441908300507,0.03652780972999067
0.7214428857715431,0.018689571244697084,0.05436886675628809,0.016441357845221934,0.0349425109230506
0.7535070140280559,0.019946654341009576,0.05232500845804386,0.017340571646443124,0.033367338621243144
0.7855711422845686,0.021271974686036015,0.0502867248268474,0.01828975138633413,0.03180848766347269
0.8176352705410812,0.022665963107351604,0.048262019153327854,0.01928931993146108,0.03027171493282818
0.849699398797595,0.024128609013042788,0.046258336732100856,0.020339423539770904,0.028762312795074796
0.8817635270541078,0.025659417932399897,0.04428253263302231,0.021439900752311846,0.027285089320134303
