# El	 r	 phi_matrix_elements_list	 d2E01dphi2_list
63192410.14671489	0.5533898305084746	4227390.255975151	18017.653098688505
63192410.14671489	0.5686440677966101	4308210.721461265	15049.387094050966
63192410.14671489	0.5838983050847457	4385266.344831139	12618.282083760518
63192410.14671489	0.5991525423728814	4458618.506625313	10608.819155874116
63192410.14671489	0.614406779661017	4528332.334784168	8945.969600199598
63192410.14671489	0.6296610169491526	4594475.930565804	7564.805497443966
63192410.14671489	0.6449152542372881	4657119.690600819	6413.907659653021
63192410.14671489	0.6601694915254237	4716335.714333127	5451.732756991078
63192410.14671489	0.6754237288135593	4772197.287286275	4643.789331954307
63192410.14671489	0.690677966101695	4824778.431643876	3962.8159555720486
63192410.14671489	0.7059322033898305	4874153.516560368	3389.8477772993283
63192410.14671489	0.7211864406779661	4920396.92144485	2901.1603087501644
63192410.14671489	0.7364406779661017	4963582.746191877	2488.7913884347145
63192410.14671489	0.7516949152542373	5003784.562983957	2135.0264805359147
63192410.14671489	0.7669491525423728	5041075.20487246	1831.8705635270544
63192410.14671489	0.7822033898305085	5075526.5868604295	1571.7974528589439
63192410.14671489	0.7974576271186441	5107209.555673882	1346.4255635715526
63192410.14671489	0.8127118644067797	5136193.764823029	1152.0507161317764
63192410.14671489	0.8279661016949152	5162547.571922462	982.6766358955356
63192410.14671489	0.8432203389830508	5186337.955572308	835.0816967570336
63192410.14671489	0.8584745762711864	5207630.449396489	705.4822091585124
63192410.14671489	0.873728813559322	5226489.091099347	591.265205074651
63192410.14671489	0.8889830508474577	5242976.384638899	490.97746514075607
63192410.14671489	0.9042372881355932	5257153.273826625	400.59126974244464
63192410.14671489	0.9194915254237288	5269079.125852144	320.2655281949542
63192410.14671489	0.9347457627118644	5278811.723401854	247.54351759207498
63192410.14671489	0.95	5286407.264190193	181.86853557741506
71041541.62669612	0.05	247680.28632215582	51402529.150116734
71041541.62669612	0.06525423728813559	341147.32648608414	38625851.38102604
71041541.62669612	0.0805084745762712	446087.6081001771	29918416.89923147
71041541.62669612	0.09576271186440678	562728.5396454808	23495667.018933438
71041541.62669612	0.11101694915254237	690539.8315448168	18563438.8391202
71041541.62669612	0.12627118644067797	828473.4887935848	14700966.484024059
71041541.62669612	0.14152542372881355	975184.8604125185	11649995.510950066
71041541.62669612	0.15677966101694915	1129206.159629713	9232670.646142656
71041541.62669612	0.17203389830508475	1289066.8787264398	7316669.312584605
71041541.62669612	0.18728813559322033	1453368.2944345323	5799111.141587348
71041541.62669612	0.2025423728813559	1620823.6583041595	4598329.899722539
71041541.62669612	0.21779661016949153	1790275.2521965837	3649012.8753234823
71041541.62669612	0.2330508474576271	1960697.1463407439	2898886.92650954
71041541.62669612	0.24830508474576268	2131189.882772649	2306222.043070881
71041541.62669612	0.2635593220338983	2300971.122848056	1837839.5568068167
71041541.62669612	0.2788135593220339	2469364.708936004	1467423.9234039797
71041541.62669612	0.29406779661016946	2635789.530225581	1174187.8047954142
71041541.62669612	0.30932203389830504	2799748.9179523145	941742.3203233785
71041541.62669612	0.32457627118644067	2960820.9003234054	757193.4957690424
71041541.62669612	0.33983050847457624	3118649.424812293	610407.3823426312
71041541.62669612	0.3550847457627118	3272936.537941399	493414.9720873226
71041541.62669612	0.37033898305084745	3423435.4565244135	399973.5038250194
