# El	 r	 dHdphiext_over_Delta_sqr	 d2f01dphi2_GHz	 dHdr_over_Delta_sqr	 df01dr_GHz 
10000000.0	0.01	1.1931098360997995e-09	0.001116726463603852	1.268969109459991e-06	0.12435836260200282
10000000.0	0.016577181208053692	1.7545828999933282e-09	0.0007157838221682093	5.747771788313149e-07	0.14928277364252007
10000000.0	0.023154362416107382	2.660554618922158e-09	0.00047997707865928	3.782535334673241e-07	0.18448251544626373
10000000.0	0.029731543624161076	4.2036602556044746e-09	0.00033445478284502365	3.229622104828993e-07	0.23213594312799715
10000000.0	0.03630872483221476	6.798121319755383e-09	0.00024030929742418548	3.359907851030218e-07	0.29564656625042435
10000000.0	0.04288590604026846	1.1082796063747438e-08	0.00017863632661801752	4.0406218734154033e-07	0.3779032831793264
10000000.0	0.04946308724832215	1.803059179022705e-08	0.0001388570414376598	5.356890820162751e-07	0.4823593008741053
10000000.0	0.05604026845637584	2.9086952157309995e-08	0.00011446853765511866	7.532909109002536e-07	0.612734174630327
10000000.0	0.06261744966442953	4.633710702334969e-08	0.00010113921730797688	1.0924662068834504e-06	0.7728653559410038
10000000.0	0.06919463087248322	7.268709874937672e-08	9.575386821613538e-05	1.6033880961747325e-06	0.9663307491872655
10000000.0	0.0757718120805369	1.1202321210766093e-07	9.614794155979657e-05	2.352462308626319e-06	1.195927269057034
10000000.0	0.08234899328859059	1.692887149798525e-07	0.00010073329001351903	3.422820844236988e-06	1.4629877069230388
10000000.0	0.08892617449664429	2.503940959887262e-07	0.00010831498178014329	4.912084180701642e-06	1.7666096568815646
10000000.0	0.09550335570469798	3.6187485658337466e-07	0.00011773136780435585	6.925867249277742e-06	2.1029432096441334
10000000.0	0.10208053691275167	5.102518832851637e-07	0.0001282256399233734	9.566258903388353e-06	2.464765552842658
10000000.0	0.10865771812080537	7.011448763958017e-07	0.0001389754052013894	1.2916219659458701e-05	2.8415915319715506
10000000.0	0.11523489932885905	9.383160592965728e-07	0.00014951886098420265	1.702309037338034e-05	3.2204762119865444
10000000.0	0.12181208053691274	1.2229134699519577e-06	0.00015915643554357238	2.1885998214319036e-05	3.5874495280514265
10000000.0	0.12838926174496645	1.5531656536469716e-06	0.00016774778390654348	2.7451538828145387e-05	3.9292682621102486
10000000.0	0.13496644295302013	1.92463391338322e-06	0.00017496909062880622	3.3619420383790486e-05	4.235021673228386
10000000.0	0.14154362416107383	2.330925881424554e-06	0.00018089800888721028	4.025611323387983e-05	4.497183534059497
10000000.0	0.14812080536912753	2.764629165268676e-06	0.00018541796674453369	4.721203620760817e-05	4.711931553020499
10000000.0	0.1546979865771812	3.218203688704022e-06	0.0001888982758081028	5.4337599188909574e-05	4.878816277892159
10000000.0	0.1612751677852349	3.684655840014052e-06	0.00019128852529639624	6.149507886256221e-05	5.000024806660093
10000000.0	0.1678523489932886	4.157935408998143e-06	0.00019295728944022938	6.856548943077907e-05	5.079510065700846
10000000.0	0.17442953020134228	4.633086681328284e-06	0.00019388788139740746	7.54511971512818e-05	5.122186874999539
10000000.0	0.18100671140939598	5.106226665195961e-06	0.0001943036379274195	8.207566392410809e-05	5.133298460881311
10000000.0	0.18758389261744968	5.574425864440402e-06	0.000194317087684663	8.838160887645473e-05	5.117977386079996
10000000.0	0.19416107382550335	6.035549792935295e-06	0.00019394935160539853	9.432847550742985e-05	5.080978216147279
10000000.0	0.20073825503355705	6.488098040502371e-06	0.0001934163398348241	9.988969745720991e-05	5.026541119565996
10000000.0	0.20731543624161075	6.931060026656109e-06	0.0001925344123054741	0.00010505000994671657	4.958345084984192
10000000.0	0.21389261744966442	7.36379473072021e-06	0.00019156815710770681	0.00010980294596929536	4.8795169154071845
10000000.0	0.22046979865771812	7.785934938090238e-06	0.0001905481127120066	0.00011414862317722256	4.792671512134047
10000000.0	0.22704697986577183	8.197313329035763e-06	0.00018925405531844346	0.00011809190846188756	4.699967204031936
10000000.0	0.2336241610738255	8.597906631097783e-06	0.0001879854595536806	0.00012164101203068634	4.603166074863686
10000000.0	0.2402013422818792	8.987794042891156e-06	0.00018654494187237889	0.0001248065077127711	4.503693387875762
10000000.0	0.2467785234899329	9.367126601087243e-06	0.0001850877717597381	0.00012760071207222409	4.402692804310908
10000000.0	0.2533557046979866	9.73610476657445e-06	0.0001834546806883502	0.00013003730364726524	4.301075638593284
10000000.0	0.25993288590604025	1.0094962095424787e-05	0.00018181483032812505	0.0001321310461129174	4.19956333698317
10000000.0	0.266510067114094	1.044395336927706e-05	0.0001801014364381752	0.00013389750813207877	4.098723033544274
10000000.0	0.27308724832214765	1.0783345974033937e-05	0.00017827599073203383	0.0001353527355054303	3.998996566239298
10000000.0	0.2796644295302013	1.111341363706531e-05	0.0001764257445779125	0.0001365128988262051	3.900723750905977
10000000.0	0.28624161073825505	1.1434431877568366e-05	0.00017455177454605758	0.00013739397942897694	3.80416096478746
10000000.0	0.2928187919463087	1.174667470563339e-05	0.00017243714922470546	0.00013801155522241335	3.7094961791214947
10000000.0	0.2993959731543624	1.2050412239552764e-05	0.00017045210071433816	0.00013838071289003304	3.6168614528114427
10000000.0	0.3059731543624161	1.234590900826088e-05	0.00016836288786390322	0.00013851606867705066	3.526343646702071
10000000.0	0.3125503355704698	1.2633422774312411e-05	0.00016619558678452825	0.00013843184397318138	3.4379937801266736
10000000.0	0.31912751677852347	1.2913203758960828e-05	0.00016393656337391062	0.00013814192933904207	3.3518351466726704
10000000.0	0.3257046979865772	1.318549418063854e-05	0.00016170770605806645	0.0001376598831030167	3.267870113926339
10000000.0	0.33228187919463087	1.3450528035629817e-05	0.00015941846739362818	0.0001369988467752969	3.186085496838927
10000000.0	0.33885906040268454	1.3708531060013242e-05	0.00015708612166742662	0.0001361714048116835	3.1064565090247376
10000000.0	0.34543624161073827	1.3959720817602604e-05	0.00015470016125562208	0.00013518945133235866	3.0289494462009894
10000000.0	0.35201342281879194	1.4204306861795194e-05	0.00015230804128754465	0.0001340641310070294	2.953523442430144
10000000.0	0.3585906040268456	1.4442490925990645e-05	0.0001498466250822113	0.00013280589069362432	2.880131704215342
10000000.0	0.36516778523489934	1.4674467110571174e-05	0.0001472974118499131	0.0001314246277111245	2.8087225988422166
10000000.0	0.371744966442953	1.4900422052539525e-05	0.0001447764499901255	0.0001299298754137095	2.739240833554792
10000000.0	0.3783221476510067	1.5120535083244265e-05	0.00014224587396231183	0.00012833094924619986	2.671628764147113
10000000.0	0.3848993288590604	1.533497839426182e-05	0.00013969335973875507	0.00012663699289770498	2.6058277277104795
